name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-uni;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;0.2;0.1205358;0.0099956; 0.0085983000; 0.0002215000; False; 0.0214656000; 0.1835946000;1.09;0.0496502;0.01067; 0.0093303000; 0.0003277000; False; 0.0231207000; 0.1285874000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;0.19;0.1581302;0.0067522; 0.0071678000; 0.0001557000; False; 0.0156950000; 0.2187929000;1.14;0.047445999999999995;0.0095108; 0.0078555000; 0.0001411000; False; 0.0197112000; 0.1178663000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;0.21;0.1511376;0.0104481; 0.0092330000; 0.0002084000; False; 0.0223064000; 0.2128227000;1.22;0.050571;0.0088229; 0.0060339000; 0.0001917000; False; 0.0166730000; 0.1505495000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.11;0.041489700000000004;0.0057836; 0.0044403000; 0.0001275000; False; 0.0122409000; 0.0966181000;0.91;0.0358453;0.0081984; 0.0069110000; 0.0001635000; False; 0.0174382000; 0.1018015000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;0.23;0.1605545;0.0121244; 0.0134038000; 0.0003551000; False; 0.0291002000; 0.2813996000;0.98;0.0779807;0.010507200000000001; 0.0058858000; 0.0001542000; False; 0.0194462000; 0.1744368000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;0.16;0.0986245;0.006545499999999999; 0.0060622000; 0.0001497000; False; 0.0145260000; 0.1490996000;1.26;0.0618337;0.011218500000000001; 0.0115330000; 0.0003356000; False; 0.0259021000; 0.1442982000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;0.19;0.1311658;0.0075621; 0.0095136000; 0.0001609000; False; 0.0192275000; 0.1871629000;1.23;0.0627123;0.0109216; 0.0100510000; 0.0003171000; False; 0.0237073000; 0.1430415000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;0.22;0.1531951;0.0115873; 0.0112279000; 0.0003413000; False; 0.0260277000; 0.2164808000;1.22;0.060358800000000004;0.0106022; 0.0102229000; 0.0002053000; False; 0.0233110000; 0.1407326000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;0.21;0.1461619;0.0098181; 0.0063597000; 0.0002023000; False; 0.0184028000; 0.2073792000;1.08;0.06198719999999999;0.0121484; 0.0110951000; 0.0002605000; False; 0.0264997000; 0.1386981000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;0.29;0.2117112;0.011185800000000001; 0.0110281000; 0.0002974000; False; 0.0253097000; 0.2807217000;1.22;0.0601781;0.0204831; 0.0197892000; 0.0002874000; False; 0.0535615000; 0.1567678000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;0.31;0.22820020000000002;0.012856; 0.0126200000; 0.0003400000; False; 0.0289375000; 0.3039615000;1.42;0.0850388;0.0123805; 0.0112374000; 0.0002038000; False; 0.0267647000; 0.1922636000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;0.27;0.21397690000000003;0.0143612; 0.0134484000; 0.0002225000; False; 0.0313496000; 0.2889569000;1.26;0.0692704;0.011979399999999998; 0.0117926000; 0.0002271000; False; 0.0265214000; 0.1564884000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;0.32;0.2814312;0.0121487; 0.0119847000; 0.0002830000; False; 0.0268038000; 0.3761263000;1.41;0.0544641;0.0095463; 0.0076976000; 0.0001648000; False; 0.0196106000; 0.1615596000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;0.21;0.1821178;0.0084254; 0.0073217000; 0.0002252000; False; 0.0189217000; 0.2606669000;1.45;0.041335699999999996;0.0090273; 0.0149122000; 0.0002508000; False; 0.0261232000; 0.1040485000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.11;0.0461715;0.006269299999999999; 0.0050125000; 0.0001232000; False; 0.0131873000; 0.1391271000;0.86;0.08046809999999999;0.008967000000000001; 0.0075003000; 0.0002037000; False; 0.0192920000; 0.1507106000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;0.22;0.1589663;0.0097108; 0.0086538000; 0.0002376000; False; 0.0206014000; 0.2088601000;1.69;0.0750281;0.0134926; 0.0247564000; 0.0002216000; False; 0.0409419000; 0.1836833000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.13;0.060525;0.0059464; 0.0073814000; 0.0002709000; False; 0.0156332000; 0.1155251000;0.9;0.0265161;0.0067399; 0.0053175000; 0.0001718000; False; 0.0144291000; 0.0764725000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.12;0.0599048;0.0091238; 0.0092199000; 0.0002656000; False; 0.0212795000; 0.1086481000;0.95;0.030998400000000002;0.0101771; 0.0085059000; 0.0001849000; False; 0.0219056000; 0.0941387000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.15;0.09694069999999999;0.0096364; 0.0095828000; 0.0003763000; False; 0.0231233000; 0.1526630000;1.07;0.0279978;0.0064421; 0.0052882000; 0.0001562000; False; 0.0138189000; 0.1255148000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;0.11;0.0675857;0.0061101; 0.0067994000; 0.0001808000; False; 0.0148928000; 0.1095338000;0.96;0.0487726;0.0075639999999999995; 0.0052157000; 0.0001515000; False; 0.0155639000; 0.1117410000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;0.19;0.13071729999999998;0.010803499999999999; 0.0092101000; 0.0002239000; False; 0.0233319000; 0.2481091000;1.04;0.050095600000000004;0.010747900000000001; 0.0097796000; 0.0003327000; False; 0.0238259000; 0.1292420000
