name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1070.0.mata;0.12; 0.0364877000;0.005665; 0.0488923000; 0.0002016000; False; 0.0563564000; 0.1271493000;0.93; 0.0440043000;0.0081837; 0.1176821000; 0.0001692000; False; 0.1282296000; 0.2232771000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1072.0.mata;0.16; 0.0588536000;0.0057477000000000006; 0.0449620000; 0.0001206000; False; 0.0526009000; 0.2044350000;0.95; 0.0543635000;0.008711100000000001; 0.0757912000; 0.0002253000; False; 0.0871545000; 0.1988445000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1107.0.mata;0.23; 0.0717211000;0.0089649; 0.1305709000; 0.0002237000; False; 0.1414253000; 0.2993706000;1.05; 0.0924747000;0.011086; 0.1157621000; 0.0002215000; False; 0.1295783000; 0.3130061000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1117.0.mata;0.15; 0.0388055000;0.0058717; 0.0572588000; 0.0002479000; False; 0.0649238000; 0.1483494000;0.93; 0.0893349000;0.0100932; 0.0909383000; 0.0003708000; False; 0.1042108000; 0.3139677000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1170.0.mata;0.15; 0.0415281000;0.006070399999999999; 0.0578599000; 0.0002880000; False; 0.0660954000; 0.1480778000;0.88; 0.0680671000;0.0088799; 0.0736807000; 0.0002063000; False; 0.0850019000; 0.2140858000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1172.0.mata;0.24; 0.0672344000;0.008443899999999999; 0.0953277000; 0.0003259000; False; 0.1065321000; 0.2635982000;0.97; 0.0666609000;0.0098955; 0.0993074000; 0.0002655000; False; 0.1119922000; 0.2444009000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1307.0.mata;0.2; 0.0444924000;0.007225199999999999; 0.0778418000; 0.0001654000; False; 0.0878415000; 0.2633072000;0.85; 0.0527249000;0.00881; 0.0807965000; 0.0001658000; False; 0.0922231000; 0.2276214000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1317.0.mata;0.19; 0.0731490000;0.0086637; 0.0743562000; 0.0001400000; False; 0.0857013000; 0.2232977000;0.8; 0.0570566000;0.0096053; 0.1356404000; 0.0001975000; False; 0.1483370000; 0.2460386000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1337.0.mata;0.24; 0.0629176000;0.0089927; 0.0914955000; 0.0003261000; False; 0.1030559000; 0.2762730000;0.94; 0.0729677000;0.005838100000000001; 0.0544285000; 0.0001236000; False; 0.0619419000; 0.1784135000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1357.0.mata;0.24; 0.0643348000;0.0101461; 0.0974191000; 0.0001760000; False; 0.1101940000; 0.2368912000;0.87; 0.0405016000;0.0056016; 0.0551041000; 0.0001332000; False; 0.0623454000; 0.1591450000
