name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-uni;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-3-*.mata;0.12;0.0593009;0.008806000000000001;0.006825899999999999; 0.0001881000; False; 0.0181135000; 0.1300527000;0.77;0.0374696;0.008801300000000001;0.0066595; 0.0002252000; False; 0.0182157000; 0.1056827000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-30-*.mata;0.37;0.2107332;0.034119699999999996;0.09354060000000003; 0.0001860000; False; 0.1324328000; 0.3921579000;1.37;0.07784849999999999;0.047379000000000004;0.0907909; 0.0003108000; False; 0.1435325000; 0.2886565000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-31-*.mata;0.37;0.2594798000000001;0.0366923;0.07537690000000001; 0.0001768000; False; 0.1185231000; 0.4228495000;1.44;0.057391399999999995;0.020253800000000002;0.053565499999999995; 0.0002005000; False; 0.0767334000; 0.1981402000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-32-*.mata;0.39;0.2524785;0.044339;0.0730595; 0.0002391000; False; 0.1219312000; 0.4193328000;1.36;0.07722910000000001;0.043755000000000016;0.108512; 0.0002232000; False; 0.1572302000; 0.3003776000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-33-*.mata;0.46;0.2685559;0.059119899999999996;0.11486429999999999; 0.0002558000; False; 0.1789316000; 0.4912310000;1.62;0.09071170000000003;0.057979;0.10855560000000003; 0.0002787000; False; 0.1725077000; 0.3330219000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-34-*.mata;0.29;0.15167960000000003;0.0522415;0.06863349999999999; 0.0001400000; False; 0.1244326000; 0.3030591000;1.65;0.08508539999999996;0.0564645;0.1238316; 0.0001772000; False; 0.1856043000; 0.3865600000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-35-*.mata;0.45;0.2963771;0.046833;0.10099680000000001; 0.0001291000; False; 0.1519603000; 0.5001301000;1.55;0.08966180000000003;0.058738099999999994;0.12838820000000004; 0.0003171000; False; 0.1935745000; 0.3529837000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-36-*.mata;0.52;0.28174429999999995;0.0731219;0.11609779999999999; 0.0001333000; False; 0.1974826000; 0.5240760000;1.65;0.09607049999999995;0.07910699999999998;0.1356319; 0.0001998000; False; 0.2205108000; 0.3893405000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-37-*.mata;0.35;0.17250279999999998;0.0662463;0.09095339999999999; 0.0003353000; False; 0.1621295000; 0.3697766000;1.62;0.05708799999999998;0.045578499999999994;0.09651569999999998; 0.0001464000; False; 0.1459107000; 0.2484018000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-38-*.mata;0.42;0.22394970000000006;0.0547314;0.10087270000000001; 0.0002004000; False; 0.1631742000; 0.4370430000;1.76;0.06959790000000002;0.0661257;0.16349280000000002; 0.0002829000; False; 0.2347899000; 0.3770675000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-39-*.mata;0.56;0.25691729999999996;0.0678548;0.18441209999999997; 0.0002623000; False; 0.2577994000; 0.5583736000;1.99;0.10309219999999998;0.09711969999999999;0.17053439999999997; 0.0002930000; False; 0.2740167000; 0.4492914000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-4-*.mata;0.12;0.0480672;0.008696500000000001;0.0065086; 0.0002052000; False; 0.0177219000; 0.1058696000;0.83;0.0353375;0.008120599999999999;0.0069577; 0.0002828000; False; 0.0174914000; 0.1005324000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-40-*.mata;0.6;0.33317810000000003;0.0787279;0.1568426; 0.0002437000; False; 0.2400889000; 0.6182700000;1.69;0.07080579999999999;0.04454999999999998;0.14947619999999998; 0.0002189000; False; 0.1981711000; 0.3225467000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-41-*.mata;0.73;0.30999840000000006;0.11358140000000001;0.22157880000000002; 0.0002648000; False; 0.3464114000; 0.6999197000;1.91;0.07427309999999997;0.062397400000000006;0.13632599999999997; 0.0001827000; False; 0.2037714000; 0.3295141000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-42-*.mata;0.63;0.30682529999999997;0.08605130000000001;0.1757253; 0.0001604000; False; 0.2728586000; 0.6179184000;2.3;0.0991511;0.12673979999999999;0.23734639999999993; 0.0003651000; False; 0.3711608000; 0.5412329000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-43-*.mata;0.78;0.3566456;0.12713;0.2585826; 0.0002470000; False; 0.4243479000; 0.8259250000;2.06;0.1180215;0.11410050000000002;0.24152730000000006; 0.0002358000; False; 0.3619886000; 0.5735023000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-44-*.mata;0.56;0.21171559999999995;0.08353210000000001;0.1744303; 0.0002300000; False; 0.2683157000; 0.5097526000;2.2;0.1136086;0.1148121;0.24517619999999996; 0.0002760000; False; 0.3719517000; 0.5642693000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-45-*.mata;0.8;0.2897982;0.11401579999999997;0.3041392000000001; 0.0002016000; False; 0.4335285000; 0.7857659000;2.31;0.13457059999999996;0.12594689999999997;0.3437675; 0.0001736000; False; 0.4761995000; 0.6942962000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-46-*.mata;0.95;0.35135449999999996;0.18030359999999998;0.2662820000000001; 0.0002024000; False; 0.4607399000; 0.8623706000;2.61;0.1422634;0.17440599999999998;0.2871829; 0.0002374000; False; 0.4693600000; 0.7347894000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-47-*.mata;1.03;0.39661369999999996;0.13746049999999999;0.38757919999999996; 0.0002579000; False; 0.5321802000; 0.9768096000;2.26;0.08356069999999999;0.1085449;0.2386199; 0.0001231000; False; 0.3520056000; 0.4851140000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-48-*.mata;0.92;0.3557258999999998;0.14537940000000002;0.34191370000000004; 0.0001996000; False; 0.4944833000; 0.9019581000;2.88;0.15118120000000004;0.14423640000000001;0.3732327000000001; 0.0002570000; False; 0.5244741000; 0.7672011000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-*.mata;0.87;0.3537026;0.13706179999999998;0.2699762; 0.0001879000; False; 0.4320128000; 0.8386836000;2.89;0.1327847;0.16980699999999999;0.3477395999999999; 0.0002620000; False; 0.5258617000; 0.7402758000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-*.mata;0.13;0.062393500000000005;0.009324400000000002;0.0073422999999999995; 0.0001737000; False; 0.0198194000; 0.1470375000;0.86;0.0340458;0.006550200000000002;0.004756; 0.0001451000; False; 0.0130893000; 0.0908843000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-*.mata;0.99;0.28843099999999994;0.1726672;0.41285780000000005; 0.0003449000; False; 0.5942597000; 0.9154044000;3.21;0.0898409;0.14439119999999997;0.38118209999999997; 0.0003018000; False; 0.5335423000; 0.7020925000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-*.mata;0.87;0.32599100000000003;0.12718070000000004;0.2843490000000001; 0.0001527000; False; 0.4229096000; 0.7874297000;3.16;0.14223219999999998;0.1684461;0.42687580000000014; 0.0002752000; False; 0.6068155000; 0.8386719000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-*.mata;1.04;0.3379855;0.16565529999999998;0.34881009999999996; 0.0001891000; False; 0.5207470000; 0.9041921000;2.9;0.14588050000000002;0.15942549999999994;0.5032969; 0.0003424000; False; 0.6701491000; 0.8994947000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-*.mata;1.24;0.4454943000000001;0.2030805;0.3862429; 0.0001814000; False; 0.5973661000; 1.0999049000;3.47;0.15036379999999996;0.218391;0.43415880000000007; 0.0003187000; False; 0.6608443000; 0.8972661000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-54-*.mata;1.11;0.30804619999999994;0.16659469999999998;0.46069280000000007; 0.0002204000; False; 0.6343709000; 0.9723775000;3.44;0.14202930000000005;0.2500814;0.5164397999999999; 0.0002451000; False; 0.7748695000; 0.9991486000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-55-*.mata;1.22;0.45225070000000006;0.1871989;0.3896293; 0.0003536000; False; 0.5842873000; 1.0877856000;3.04;0.173034;0.2091521;0.4427184; 0.0001827000; False; 0.6670025000; 0.9050023000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-56-*.mata;1.56;0.5187135999999999;0.24622590000000005;0.6154451000000001; 0.0004141000; False; 0.8694535000; 1.4372228000;3.61;0.10966119999999994;0.2242032;0.5582634; 0.0002476000; False; 0.7899017000; 0.9711027000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-57-*.mata;1.61;0.5070012000000002;0.2586919;0.6034483999999999; 0.0003473000; False; 0.8706176000; 1.4552352000;3.85;0.17137559999999996;0.2929809;0.6372402999999999; 0.0002996000; False; 0.9378131000; 1.1973386000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-58-*.mata;1.67;0.5596391;0.28722899999999996;0.6289801000000002; 0.0002309000; False; 0.9241489000; 1.5308049000;3.98;0.1639679;0.2643218999999999;0.6689696999999999; 0.0002510000; False; 0.9437085000; 1.1871883000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-59-*.mata;1.47;0.47847120000000015;0.24772539999999993;0.5658523999999999; 0.0002886000; False; 0.8219882000; 1.3338877000;3.78;0.20275300000000004;0.29573020000000005;0.7190591000000001; 0.0001632000; False; 1.0233775000; 1.3294141000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-6-*.mata;0.12;0.05684850000000001;0.0088928;0.007554700000000001; 0.0002432000; False; 0.0191438000; 0.1175160000;0.82;0.05915369999999999;0.006218800000000001;0.00517; 0.0001821000; False; 0.0133936000; 0.1287671000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-60-*.mata;1.76;0.5375515000000001;0.28735099999999997;0.6572354999999999; 0.0001405000; False; 0.9526854000; 1.5278797000;3.93;0.11421529999999999;0.255277;0.7025153999999998; 0.0001669000; False; 0.9643777000; 1.1331900000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-7-*.mata;0.08;0.03785540000000001;0.006478900000000001;0.005429999999999999; 0.0001378000; False; 0.0138734000; 0.0822190000;0.75;0.033774;0.009872699999999998;0.0080949; 0.0002175000; False; 0.0210149000; 0.1148756000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-8-*.mata;0.13;0.0611048;0.0100604;0.0091836; 0.0002751000; False; 0.0224642000; 0.1455417000;0.84;0.024582399999999997;0.006990300000000001;0.005326; 0.0001353000; False; 0.0141873000; 0.0729443000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-9-*.mata;0.1;0.0498993;0.010044199999999998;0.009042399999999999; 0.0001646000; False; 0.0217976000; 0.1036844000;0.86;0.037341200000000005;0.010262400000000001;0.010304; 0.0002153000; False; 0.0235504000; 0.1005647000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-10-*.mata;0.11;0.04702599999999999;0.012400700000000004;0.0139402; 0.0002582000; False; 0.0306513000; 0.1116828000;0.89;0.101575;0.0109445;0.0108969; 0.0002546000; False; 0.0250308000; 0.2066982000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-11-*.mata;0.14;0.0617691;0.012085100000000005;0.0174341; 0.0002114000; False; 0.0325922000; 0.1358543000;1.03;0.0857492;0.013482699999999999;0.012723800000000002; 0.0002948000; False; 0.0295244000; 0.1853229000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-12-*.mata;0.16;0.10488170000000002;0.0173592;0.0174285; 0.0002920000; False; 0.0407080000; 0.1962768000;0.94;0.0971233;0.0136072;0.0317388; 0.0002722000; False; 0.0491380000; 0.2205323000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-13-*.mata;0.12;0.0536997;0.014551300000000001;0.0414449; 0.0001808000; False; 0.0592537000; 0.1683776000;1.16;0.10580730000000002;0.012598300000000003;0.0146663; 0.0002407000; False; 0.0305425000; 0.2147719000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-14-*.mata;0.12;0.04442949999999999;0.0095976;0.0187967; 0.0002028000; False; 0.0315040000; 0.1059471000;1.14;0.11932699999999997;0.015970500000000002;0.017321100000000002; 0.0003096000; False; 0.0374429000; 0.2806314000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-15-*.mata;0.16;0.07673390000000001;0.0139113;0.023042799999999995; 0.0001804000; False; 0.0401575000; 0.1593314000;1.1;0.1285311;0.0134252;0.019969; 0.0001921000; False; 0.0365354000; 0.2950965000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-16-*.mata;0.14;0.12637540000000003;0.014304399999999997;0.0197728; 0.0002207000; False; 0.0382621000; 0.2018765000;1.21;0.13644170000000003;0.0094153;0.013533399999999998; 0.0002364000; False; 0.0263036000; 0.2552880000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-17-*.mata;0.15;0.08037000000000001;0.0184856;0.022177199999999994; 0.0001957000; False; 0.0459226000; 0.1609240000;1.27;0.19517039999999994;0.0160839;0.0320197; 0.0002908000; False; 0.0519585000; 0.3456009000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-18-*.mata;0.18;0.084325;0.024309300000000002;0.026174299999999994; 0.0002135000; False; 0.0538670000; 0.1911956000;1.32;0.18581939999999997;0.016372599999999998;0.0299811; 0.0001825000; False; 0.0496432000; 0.3353280000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-19-*.mata;0.15;0.1267297;0.010288900000000002;0.0253011; 0.0001732000; False; 0.0381004000; 0.2005185000;1.27;0.13766199999999998;0.0332204;0.029550100000000003; 0.0002006000; False; 0.0660924000; 0.3322641000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-2-*.mata;0.08;0.0310777;0.008432; 0.0072095000; 0.0002756000; False; 0.0180798000; 0.0778728000;0.75;0.0649528;0.0056198; 0.0043220000; 0.0001459000; False; 0.0116552000; 0.1498094000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-20-*.mata;0.21;0.0896355;0.025847500000000002;0.03753720000000001; 0.0002069000; False; 0.0691077000; 0.2360527000;1.46;0.2231694;0.028074100000000005;0.034001899999999995; 0.0002260000; False; 0.0662360000; 0.4036379000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-21-*.mata;0.21;0.0898763;0.0159995;0.0481878; 0.0002060000; False; 0.0674235000; 0.2006028000;1.5;0.2558294;0.030841099999999996;0.0377458; 0.0002515000; False; 0.0721354000; 0.5011647000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-22-*.mata;0.16;0.0689361;0.0209048;0.024111499999999998; 0.0001558000; False; 0.0474918000; 0.1531791000;1.44;0.21113039999999997;0.0191875;0.0305173; 0.0001407000; False; 0.0527744000; 0.3580692000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-23-*.mata;0.24;0.13493439999999998;0.025622199999999994;0.0655818; 0.0002321000; False; 0.0956671000; 0.2737685000;1.7;0.26644539999999994;0.020367100000000003;0.0529816; 0.0002144000; False; 0.0774671000; 0.5304372000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-24-*.mata;0.2;0.0763316;0.0257274;0.045434100000000005; 0.0002674000; False; 0.0770912000; 0.2017442000;1.82;0.27000029999999997;0.036742000000000004;0.07052490000000002; 0.0003147000; False; 0.1170138000; 0.4879715000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-25-*.mata;0.25;0.13151369999999998;0.0363801;0.0742643; 0.0002417000; False; 0.1152060000; 0.2968682000;2.0;0.3940791;0.0382709;0.05930370000000001; 0.0001866000; False; 0.1017987000; 0.6591644000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-26-*.mata;0.21;0.09641099999999998;0.0219598;0.048133199999999994; 0.0001388000; False; 0.0728245000; 0.2104442000;2.09;0.4369821;0.03949709999999999;0.0828943; 0.0002176000; False; 0.1279164000; 0.7840657000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-27-*.mata;0.29;0.11885629999999996;0.04527249999999999;0.1099245; 0.0001977000; False; 0.1592583000; 0.3191291000;1.98;0.3601432;0.0215457;0.05308939999999999; 0.0001541000; False; 0.0778859000; 0.5821007000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-28-*.mata;0.29;0.15654420000000002;0.051045299999999995;0.0832022; 0.0001275000; False; 0.1379022000; 0.3352896000;2.16;0.4536792;0.023137799999999997;0.05227800000000001; 0.0001870000; False; 0.0787534000; 0.7247401000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-29-*.mata;0.28;0.132281;0.035393400000000005;0.06752550000000002; 0.0002838000; False; 0.1069821000; 0.2839054000;2.17;0.5538085;0.03838350000000001;0.10385730000000001; 0.0001780000; False; 0.1515427000; 0.8552077000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-3-*.mata;0.09;0.0315694;0.0061274;0.0047766; 0.0001422000; False; 0.0130014000; 0.0810573000;0.78;0.024928600000000002;0.0056569;0.0043511999999999995; 0.0001212000; False; 0.0120119000; 0.0715011000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-*.mata;0.34;0.1357476;0.0426295;0.12827319999999998; 0.0002378000; False; 0.1800265000; 0.3604071000;2.52;0.5870477999999999;0.0380492;0.11828860000000001; 0.0002208000; False; 0.1607195000; 0.9602230000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-*.mata;0.28;0.1763188;0.033832600000000004;0.0790866; 0.0001836000; False; 0.1166602000; 0.3362603000;2.81;0.6450516000000001;0.04981830000000001;0.11716159999999999; 0.0002443000; False; 0.1718701000; 1.0557396000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-*.mata;0.37;0.1525116;0.060190799999999996;0.1290146; 0.0002987000; False; 0.2259991000; 0.4243207000;2.56;0.5052054;0.0505635;0.087676; 0.0003156000; False; 0.1472847000; 0.8001624000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-*.mata;0.29;0.1484752;0.041351000000000006;0.0921508; 0.0001658000; False; 0.1375878000; 0.3153063000;3.31;0.6676903000000001;0.0579591;0.11383130000000001; 0.0002947000; False; 0.1768147000; 1.1791544000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-*.mata;0.4;0.17231139999999998;0.0629915;0.14935920000000003; 0.0001625000; False; 0.2173643000; 0.4193308000;2.96;0.6208267;0.05834719999999999;0.11536370000000001; 0.0003550000; False; 0.1795792000; 1.0884743000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-*.mata;0.38;0.13946489999999997;0.071975;0.14714979999999997; 0.0002340000; False; 0.2250911000; 0.3992536000;3.61;0.6759767999999999;0.062251;0.1408705; 0.0002362000; False; 0.2085398000; 1.1640520000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-*.mata;0.48;0.1722151;0.064291;0.1885716; 0.0002971000; False; 0.2627561000; 0.4855556000;4.01;0.9482969;0.0709385;0.16321800000000003; 0.0002788000; False; 0.2401229000; 1.5553411000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-37-*.mata;0.38;0.2385321;0.056548400000000006;0.12193849999999999; 0.0002074000; False; 0.1828083000; 0.4698409000;3.41;0.8531753;0.06844739999999999;0.1621206; 0.0001888000; False; 0.2350977000; 1.3378978000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-38-*.mata;0.58;0.20431230000000003;0.11330159999999997;0.20441000000000004; 0.0003131000; False; 0.3250928000; 0.5718802000;3.78;0.846645;0.0722653;0.1436755; 0.0001409000; False; 0.2252472000; 1.3069305000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-39-*.mata;0.56;0.20614409999999997;0.08197889999999998;0.20871079999999995; 0.0001687000; False; 0.2970707000; 0.5525435000;4.49;1.0672507;0.051372900000000006;0.136518; 0.0002016000; False; 0.1925436000; 1.6488590000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-4-*.mata;0.13;0.050256300000000004;0.009460300000000001;0.0074699; 0.0002005000; False; 0.0200327000; 0.1158176000;0.79;0.033452499999999996;0.0064221;0.0050183; 0.0001780000; False; 0.0136107000; 0.0972120000
