name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-1.mata;0.1; 0.0258290000;0.0086193; 0.0062822000; 0.0001808000; False; 0.0175864000; 0.0808420000;0.75; 0.0231094000;0.0091403; 0.0068533000; 0.0001621000; False; 0.0186571000; 0.0796328000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-2.mata;0.12; 0.0347826000;0.0089266; 0.0120516000; 0.0001728000; False; 0.0238242000; 0.1310360000;0.85; 0.0296902000;0.005822; 0.0042736000; 0.0001153000; False; 0.0118626000; 0.1146654000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-3.mata;0.12; 0.0322288000;0.0088795; 0.0063440000; 0.0001846000; False; 0.0177395000; 0.1007760000;0.83; 0.0207593000;0.005416; 0.0039171000; 0.0001112000; False; 0.0109954000; 0.0622350000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-4.mata;0.1; 0.0207841000;0.0068285; 0.0076519000; 0.0001907000; False; 0.0163696000; 0.1183900000;0.84; 0.0369520000;0.0084554; 0.0043877000; 0.0001089000; False; 0.0152062000; 0.1017473000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-5.mata;0.08; 0.0213263000;0.005982; 0.0062333000; 0.0001141000; False; 0.0142005000; 0.0689220000;0.78; 0.0379858000;0.0087947; 0.0066553000; 0.0001759000; False; 0.0180158000; 0.1254614000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04001-1.mata;0.11; 0.0604721000;0.0239506; 0.0059350000; 0.0001621000; False; 0.0323671000; 0.1734863000;0.92; 0.0625085000;0.008902299999999998; 0.0062108000; 0.0002079000; False; 0.0177747000; 0.1412842000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04390-1.mata;0.11; 0.0326989000;0.0091146; 0.0068860000; 0.0001731000; False; 0.0184407000; 0.1011335000;0.81; 0.0234557000;0.0088862; 0.0065925000; 0.0002489000; False; 0.0182444000; 0.0810240000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04451-1.mata;0.11; 0.0335899000;0.0087233; 0.0064599000; 0.0001620000; False; 0.0177757000; 0.1024644000;0.76; 0.0207930000;0.0053836; 0.0039500000; 0.0001313000; False; 0.0109856000; 0.0625352000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance05755-1.mata;0.12; 0.0379662000;0.0101641; 0.0068808000; 0.0001136000; False; 0.0199251000; 0.1364253000;0.84; 0.0329815000;0.0085183; 0.0062629000; 0.0001728000; False; 0.0177041000; 0.1023474000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance05997-1.mata;0.12; 0.0224571000;0.0093213; 0.0433392000; 0.0001818000; False; 0.0551991000; 0.1155347000;0.89; 0.0362651000;0.0093157; 0.0418792000; 0.0001838000; False; 0.0538507000; 0.1424540000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-1.mata;0.17; 0.0391541000;0.0087578; 0.0515916000; 0.0001694000; False; 0.0627956000; 0.1554197000;0.81; 0.0230806000;0.0055379999999999995; 0.0445825000; 0.0001720000; False; 0.0519603000; 0.1078520000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-2.mata;0.13; 0.0703575000;0.0055391; 0.0259482000; 0.0001447000; False; 0.0331977000; 0.1505573000;0.91; 0.0452034000;0.0060196; 0.0402150000; 0.0002040000; False; 0.0481803000; 0.1619994000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-3.mata;0.09; 0.0448732000;0.0158133; 0.0065560000; 0.0001180000; False; 0.0249095000; 0.1248451000;0.8; 0.0354739000;0.0083804; 0.0062816000; 0.0001483000; False; 0.0170955000; 0.1031826000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-4.mata;0.17; 0.0364086000;0.0085665; 0.0671529000; 0.0001984000; False; 0.0786751000; 0.1671339000;0.79; 0.0353913000;0.008544099999999999; 0.0527534000; 0.0001719000; False; 0.0637205000; 0.1524750000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-1.mata;0.14; 0.0354338000;0.0085245; 0.0366958000; 0.0001194000; False; 0.0477037000; 0.1343319000;0.92; 0.0391083000;0.0055102; 0.0328341000; 0.0001732000; False; 0.0401284000; 0.1303850000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-2.mata;0.1; 0.0402718000;0.0054655; 0.0041950000; 0.0001257000; False; 0.0115709000; 0.1022881000;0.83; 0.0628575000;0.0090315; 0.0068401000; 0.0001702000; False; 0.0186344000; 0.1454640000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-3.mata;0.11; 0.0320729000;0.0081952; 0.0039795000; 0.0001345000; False; 0.0146046000; 0.1250366000;0.83; 0.0214581000;0.009304699999999999; 0.0067890000; 0.0001797000; False; 0.0188869000; 0.0864135000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-4.mata;0.14; 0.0372741000;0.0086245; 0.0323024000; 0.0001147000; False; 0.0433344000; 0.1234551000;0.84; 0.0403703000;0.025365000000000002; 0.0439047000; 0.0001895000; False; 0.0719960000; 0.2414961000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06250-1.mata;0.11; 0.0230423000;0.0095201; 0.0425253000; 0.0001784000; False; 0.0540312000; 0.1110782000;0.85; 0.0658400000;0.006302599999999999; 0.0402310000; 0.0001717000; False; 0.0483955000; 0.1709042000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06315-1.mata;0.07; 0.0224156000;0.0056203; 0.0043144000; 0.0001693000; False; 0.0117708000; 0.0684723000;0.82; 0.0220495000;0.0053626; 0.0041821000; 0.0001555000; False; 0.0113048000; 0.0719854000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06342-1.mata;0.1; 0.0231372000;0.0057082999999999995; 0.0257241000; 0.0001154000; False; 0.0331327000; 0.0894507000;0.9; 0.0391590000;0.008178; 0.0379030000; 0.0001780000; False; 0.0485786000; 0.1424785000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-1.mata;0.17; 0.0458803000;0.0096454; 0.0540687000; 0.0001720000; False; 0.0663753000; 0.1858999000;0.9; 0.0295113000;0.0062641; 0.0339764000; 0.0001310000; False; 0.0422491000; 0.1074039000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-10.mata;0.12; 0.0351272000;0.008779; 0.0052921000; 0.0001556000; False; 0.0166554000; 0.1059094000;0.84; 0.0342984000;0.008971400000000001; 0.0060767000; 0.0001596000; False; 0.0173625000; 0.1200654000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-11.mata;0.12; 0.0370272000;0.0076374; 0.0065365000; 0.0001618000; False; 0.0163095000; 0.1044115000;0.87; 0.0338545000;0.0081551; 0.0057042000; 0.0001520000; False; 0.0161485000; 0.1002773000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-12.mata;0.12; 0.0361063000;0.0083035; 0.0057677000; 0.0001642000; False; 0.0167318000; 0.1051789000;0.76; 0.0227352000;0.0060315; 0.0041508000; 0.0001183000; False; 0.0121749000; 0.0682268000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-13.mata;0.12; 0.0338921000;0.0091888; 0.0066209000; 0.0001726000; False; 0.0185873000; 0.1031162000;0.69; 0.0210743000;0.0054637999999999996; 0.0039201000; 0.0001175000; False; 0.0113157000; 0.0647805000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-14.mata;0.12; 0.0356804000;0.0088897; 0.0060240000; 0.0001841000; False; 0.0177864000; 0.1078734000;0.9; 0.0338928000;0.0057576; 0.0038320000; 0.0001103000; False; 0.0113497000; 0.0941511000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-15.mata;0.08; 0.0229622000;0.0060001; 0.0039352000; 0.0001200000; False; 0.0119850000; 0.0689430000;0.84; 0.0613569000;0.0094156; 0.0058871000; 0.0001587000; False; 0.0179161000; 0.1387636000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-16.mata;0.12; 0.0431531000;0.0090661; 0.0061398000; 0.0001745000; False; 0.0180326000; 0.1540522000;0.84; 0.0261501000;0.0055134; 0.0038095000; 0.0001090000; False; 0.0109869000; 0.1200484000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-17.mata;0.11; 0.0557864000;0.0093102; 0.0066539000; 0.0001826000; False; 0.0192042000; 0.1490338000;0.87; 0.0347379000;0.0089514; 0.0065363000; 0.0001758000; False; 0.0182835000; 0.1044201000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-18.mata;0.08; 0.0218077000;0.0058538; 0.0038988000; 0.0001201000; False; 0.0117424000; 0.0683736000;0.8; 0.0353971000;0.0088215; 0.0060078000; 0.0001354000; False; 0.0170260000; 0.1058514000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-19.mata;0.12; 0.0367653000;0.009230200000000001; 0.0059975000; 0.0001860000; False; 0.0182525000; 0.1619019000;0.85; 0.0348596000;0.009104600000000001; 0.0060963000; 0.0001764000; False; 0.0181842000; 0.1076361000
