name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;12.1;0.1326328;0.0092006; 12.0398061000; 0.0003939000; False; 12.0520802000; 12.2125403000;11.56;0.044980900000000004;0.0087333; 10.3358466000; 0.0002800000; False; 10.3469168000; 10.4540848000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;14.2;0.1987696;0.0107376; 14.1936026000; 0.0002331000; False; 14.2074092000; 14.4460431000;15.61;0.06083619999999999;0.0102964; 14.4923163000; 0.0002477000; False; 14.5055998000; 14.6223081000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;19.02;0.2117716;0.0117042; 18.7544260000; 0.0003972000; False; 18.7692074000; 19.0187698000;16.49;0.0406172;0.0072043; 15.3463734000; 0.0002303000; False; 15.3558788000; 15.4343810000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;20.58;0.2202325;0.011456999999999998; 20.7460991000; 0.0003165000; False; 20.7609469000; 21.0192929000;19.31;0.06591230000000001;0.0091707; 18.1838888000; 0.0003022000; False; 18.1956888000; 18.3176738000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;20.89;0.2356572;0.0113196; 20.5845280000; 0.0003320000; False; 20.5990860000; 20.8758070000;24.24;0.0718822;0.0133808; 22.9750270000; 0.0003539000; False; 22.9964239000; 23.1270728000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.25;0.0714238;0.008854800000000001; 0.1303025000; 0.0003287000; False; 0.1423727000; 0.2539387000;1.01;0.0380155;0.010261499999999998; 0.1368188000; 0.0003348000; False; 0.1507389000; 0.2447648000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;27.59;0.2432017;0.011490899999999998; 27.5438505000; 0.0004187000; False; 27.5585963000; 27.8418511000;28.6;0.0741647;0.0139133; 27.3285222000; 0.0003231000; False; 27.3461390000; 27.4782793000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.44;0.0786306;0.0089718; 0.2915250000; 0.0003606000; False; 0.3037381000; 0.4230528000;1.2;0.0406517;0.0099325; 0.2970411000; 0.0003569000; False; 0.3106475000; 0.4057629000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.65;0.0892201;0.008599800000000001; 0.5479537000; 0.0003491000; False; 0.5602941000; 0.6910872000;1.49;0.042642900000000004;0.009964599999999999; 0.5176349000; 0.0003261000; False; 0.5306829000; 0.6277853000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;1.0;0.0939494;0.0089298; 0.8431588000; 0.0003231000; False; 0.8552030000; 0.9887062000;1.85;0.0421106;0.0093444; 0.9005731000; 0.0004084000; False; 0.9133544000; 1.0059645000
