name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-concat;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-concat;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-concat;pyfado-emptiness;pyfado-result;java-brics-runtime;java-brics-construction;java-brics-concat;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-5.mata;0.76; 0.00479111;0.28589961100000005;0.04499944; 0.0046984; false;0.76; 0.00471084;0.29149296;0.049055943; 0.00511304; false;2.04; 0.00478794; 0.000422866;0.92910191;0.79845346; 0.406251; false;1.79; 0.0099; 0.0000;0.7162999999999999;0.1369; 0.0156; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.34; 0.028461804;0.15812542599999999; 2.7812E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-1.mata;0.07; 0.000635173;0.022682318;0.005708737; 0.00132428; false;0.07; 0.000436288;0.023027483;0.0063004789999999995; 0.00119334; false;0.23; 0.000456178; 3.8027e-05;0.101001001;0.089156778; 0.0448138; false;1.25; 0.0069; 0.0000;0.1311;0.11460000000000001; 0.0056; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.08; 0.013702999;0.084228054; 4.4862E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-2.mata;0.0; 0.000293871;0.0005747020000000001;0.00041068699999999997; 6.0374e-05; false;0.0; 8.5541e-05;0.0005966960000000001;0.00034947; 6.1316e-05; false;0.01; 8.7374e-05; 7.964e-06;0.005507343;0.003988202; 0.00175552; false;1.04; 0.0062; 0.0000;0.0049;0.0012000000000000001; 0.0004; False;1.7; 0.0046; 0.0000;0.5961000000000001; 0.0489; False;0.86; 0.005571897;0.017446303; 2.3894E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-3.mata;0.08; 0.000726422;0.030902264;0.008714106; 0.00155625; false;0.05; 0.000338543;0.017640338999999998;0.006401008; 0.00134691; false;0.28; 0.000539455; 5.0663e-05;0.122484504;0.107413094; 0.0567571; false;0.96; 0.0052; 0.0000;0.0996;0.0438; 0.0038; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.06; 0.012505274;0.092271013; 3.653E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-1.mata;0.01; 0.000339755;0.005039593;0.0021027299999999997; 0.000184871; false;0.01; 0.000150142;0.0048739049999999996;0.002009898; 0.000187796; false;0.06; 0.000143357; 1.4716e-05;0.031604645;0.027810924; 0.013179; false;1.1; 0.0064; 0.0000;0.0352;0.0345; 0.0025; False;14.3; 0.0064; 0.0001;10.8246; 2.4829; False;0.81; 0.004927346;0.058881371; 3.1834E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-2.mata;0.0; 0.000240791;0.000538709;0.00031158; 6.8446e-05; false;0.0; 4.7687e-05;0.00032415199999999997;0.00019366400000000002; 3.8442e-05; false;0.01; 7.6315e-05; 1.1251e-05;0.005187091;0.003738117; 0.00166348; false;1.06; 0.0066; 0.0000;0.0052;0.0013; 0.0005; False;2.37; 0.0065; 0.0001;1.2351; 0.0838; False;0.93; 0.005967455;0.017685431; 2.3779E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-3.mata;0.4; 0.00300687;0.139769264;0.028815049000000002; 0.00375552; false;0.28; 0.00145681;0.10214068500000001;0.025210092; 0.00379512; false;1.2; 0.00252423; 0.000215409;0.520462746;0.501959023; 0.240892; false;1.73; 0.0100; 0.0000;0.5548;0.1472; 0.0123; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.43; 0.028053322;0.185767638; 2.2435E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-4.mata;0.0; 0.000291545;0.000582175;0.00033747400000000004; 6.9635e-05; false;0.0; 7.0272e-05;0.0005620130000000001;0.000353165; 6.0916e-05; false;0.01; 7.7902e-05; 8.899e-06;0.005417479000000001;0.003965836; 0.00177214; false;1.06; 0.0064; 0.0000;0.0052;0.0012000000000000001; 0.0004; False;2.33; 0.0063; 0.0001;1.1709; 0.0873; False;0.91; 0.005015729;0.018924282; 2.0381E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-5.mata;0.0; 0.000293823;0.0005606510000000001;0.000347613; 5.9158e-05; false;0.0; 6.986e-05;0.0005763739999999999;0.00033464499999999995; 6.0907e-05; false;0.01; 8.3689e-05; 4.1951e-05;0.005431571;0.003956547; 0.00175867; false;1.09; 0.0063; 0.0000;0.0054;0.0012000000000000001; 0.0004; False;2.4; 0.0064; 0.0001;1.2510000000000001; 0.0864; False;0.87; 0.005057878;0.018832644000000003; 2.1005E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-6.mata;0.37; 0.00244828;0.13842464100000001;0.025020188000000002; 0.00349139; false;0.38; 0.00226849;0.139566786;0.027040029; 0.00387665; false;1.0; 0.00246257; 0.000369725;0.440307925;0.39623122600000005; 0.209054; false;2.05; 0.0097; 0.0000;0.6552;0.3369; 0.0188; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.33; 0.025419906;0.17322450099999998; 2.3977E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06712-1.mata;0.04; 0.000415464;0.012333417;0.007112791; 0.000684306; false;0.04; 0.000202905;0.011928477;0.007065476; 0.000686348; false;0.22; 0.000196869; 2.5354e-05;0.098874886;0.08959176499999999; 0.044571; false;1.65; 0.0066; 0.0000;0.1096;0.4907; 0.0096; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.06; 0.007708304;0.16635467399999998; 2.6767E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-1.mata;0.02; 0.000388012;0.008877019;0.002691677; 0.000380982; false;0.02; 0.000191135;0.008843172;0.0026684630000000003; 0.0003673; false;0.11; 0.000234418; 3.5151e-05;0.048995254;0.042787317; 0.0210739; false;1.2; 0.0066; 0.0000;0.059399999999999994;0.0462; 0.0034; False;33.44; 0.0065; 0.0001;26.566300000000002; 6.0269; False;0.83; 0.007259072;0.080059215; 2.959E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-2.mata;0.05; 0.000446044;0.015230158;0.008735418; 0.000808947; false;0.04; 0.00024849;0.014850415;0.008688704; 0.000816306; false;0.22; 0.000248995; 2.8414e-05;0.107014547;0.088971129; 0.0351538; false;1.16; 0.0047; 0.0000;0.0953;0.3276; 0.0061; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.29; 0.008717062;0.177139569; 2.4056E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-3.mata;0.03; 0.000467044;0.014359126;0.006894259; 0.000661422; false;0.02; 0.000135764;0.007844056;0.004786195; 0.000715524; false;0.15; 0.000162406; 1.7175e-05;0.065052673;0.068859583; 0.0348309; false;1.61; 0.0047; 0.0000;0.12719999999999998;0.7088; 0.0119; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.48; 0.010059889;0.23795863699999997; 2.6949E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-1.mata;0.0; 0.000398962;0.000585335;0.00038779799999999996; 6.0299e-05; false;0.0; 8.0025e-05;0.000566077;0.000340169; 5.9561e-05; false;0.01; 8.724e-05; 1.1198e-05;0.00574998;0.0041488459999999994; 0.00182575; false;1.15; 0.0063; 0.0000;0.0056;0.0012000000000000001; 0.0004; False;2.39; 0.0066; 0.0001;1.1661000000000001; 0.0859; False;0.75; 0.004419715;0.017834454; 2.5076E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-2.mata;0.33; 0.00194098;0.118429086;0.029238795; 0.00307873; false;0.57; 0.00337792;0.21291508999999997;0.041101459; 0.00409144; false;1.5; 0.00343216; 0.000268783;0.66969558;0.5962554849999999; 0.315518; false;2.42; 0.0126; 0.0000;0.9701;0.2359; 0.0212; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.59; 0.027600967;0.20072753299999999; 2.7822E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-3.mata;0.82; 0.0049602;0.31140551299999997;0.071381195; 0.0025794; false;0.91; 0.00485313;0.319525214;0.074451132; 0.0028108; false;1.74; 0.00258013; 0.000231148;0.66387506;0.7623843880000001; 0.384259; false;3.16; 0.0149; 0.0000;1.6124;0.3541; 0.0534; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.97; 0.032314636;0.847106345; 2.9089E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-4.mata;0.0; 0.000335035;0.000605883;0.000361212; 6.0642e-05; false;0.0; 7.7723e-05;0.000607818;0.000332977; 7.0781e-05; false;0.01; 5.4959e-05; 5.799e-06;0.003012601;0.002265438; 0.00101192; false;0.93; 0.0054; 0.0000;0.0056;0.0010999999999999998; 0.0005; False;1.74; 0.0045; 0.0000;0.5828; 0.0711; False;0.94; 0.00551208;0.017832541; 2.3665E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-5.mata;0.56; 0.00373695;0.212677876;0.040810690999999996; 0.0046519; false;0.55; 0.00332168;0.206879022;0.040011280999999996; 0.00524359; false;1.03; 0.00340811; 0.000260471;0.48925191;0.405833045; 0.195183; false;2.29; 0.0124; 0.0000;0.9421999999999999;0.2319; 0.0199; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.42; 0.030635147;0.17598085000000002; 2.82E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-6.mata;0.0; 0.000276607;0.0005853029999999999;0.000349582; 6.1613e-05; false;0.0; 8.8604e-05;0.000589916;0.00034031899999999995; 6.012e-05; false;0.01; 8.209e-05; 1.1307e-05;0.005587351;0.003965191999999999; 0.00178546; false;1.08; 0.0063; 0.0000;0.0049;0.0011; 0.0005; False;2.38; 0.0064; 0.0001;1.2314; 0.0846; False;0.97; 0.006056995;0.020822016; 2.4546E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-7.mata;0.57; 0.00368984;0.21466918699999998;0.037740463; 0.0041607; false;0.56; 0.00349522;0.211763966;0.040166671; 0.00483205; false;1.5; 0.00345156; 0.000293732;0.68932514;0.598178329; 0.300807; false;2.31; 0.0123; 0.0000;0.9477;0.23670000000000002; 0.0205; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.4; 0.031837975;0.164160152; 2.6859E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-1.mata;0.4; 0.00261015;0.147353823;0.029013949; 0.00315834; false;0.4; 0.00239853;0.147988138;0.029291284; 0.00319117; false;1.11; 0.00246471; 0.00019812;0.4788081;0.4538966; 0.226364; false;2.25; 0.0102; 0.0000;0.7021;0.48019999999999996; 0.0178; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.02; 0.0291059;0.130892272; 1.757E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-2.mata;0.34; 0.00186172;0.11530241399999999;0.035780898000000005; 0.00526327; false;0.35; 0.00176741;0.115516921;0.035933832; 0.00521152; false;1.04; 0.00180656; 0.000126635;0.369519349;0.47195101; 0.235949; false;4.07; 0.0117; 0.0000;1.058;1.9981; 0.0323; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.43; 0.028421291;0.256442897; 2.2047E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07103-1.mata;0.02; 0.000418905;0.0069043839999999995;0.001550067; 0.000201678; false;0.01; 0.000106696;0.00426198;0.0010499609999999999; 0.00017433; false;0.04; 0.000131456; 1.1865e-05;0.018637005;0.017327963; 0.00844821; false;0.93; 0.0045; 0.0000;0.0246;0.0085; 0.0010; False;13.65; 0.0064; 0.0001;8.5716; 4.1669; False;0.96; 0.006929006;0.039396571; 4.1721E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-1.mata;0.08; 0.000752427;0.02900909;0.0070898440000000005; 0.00156194; false;0.07; 0.000521167;0.029710773000000003;0.007569415; 0.00164248; false;0.27; 0.000529241; 5.2546e-05;0.11819048300000001;0.10262389599999999; 0.055054; false;1.3; 0.0070; 0.0000;0.1574;0.11580000000000001; 0.0060; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;0.85; 0.020793503;0.085069498; 3.3999E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-2.mata;0.0; 0.0002218;0.000325397;0.00026645200000000003; 4.0215e-05; false;0.0; 4.764e-05;0.000392627;0.00025991; 3.9191e-05; false;0.0; 5.1021e-05; 5.852e-06;0.0032678580000000002;0.002577226; 0.00111149; false;0.76; 0.0045; 0.0000;0.0031000000000000003;0.0007; 0.0002; False;2.31; 0.0064; 0.0001;1.1816; 0.0799; False;0.96; 0.005890643;0.017914798000000003; 2.2298E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07292-1.mata;0.09; 0.000585083;0.027456731999999998;0.014697560000000002; 0.0016997; false;0.09; 0.000402668;0.026566284000000003;0.014373159; 0.00166903; false;0.46; 0.000387948; 4.3765e-05;0.191364339;0.194013506; 0.0919145; false;2.6; 0.0046; 0.0000;0.1913;1.5741; 0.0200; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.54; 0.010428961;0.284476695; 2.8342E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07338-1.mata;0.0; 0.000301452;0.000643555;0.00034465; 6.1125e-05; false;0.0; 7.3653e-05;0.0005991530000000001;0.000351884; 6.1616e-05; false;0.01; 7.8431e-05; 8.238e-06;0.005609312;0.003933216; 0.0017958; false;1.06; 0.0062; 0.0000;0.005;0.0011; 0.0005; False;2.37; 0.0063; 0.0000;1.2414; 0.0829; False;0.88; 0.005225282;0.019288351; 2.3145E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-1.mata;1.19; 0.0117802;0.42684919;0.097684275; 0.0137105; false;1.93; 0.0117933;0.70486349;0.13030589999999997; 0.0191181; false;3.22; 0.00598584; 0.000475304;1.1906186399999998;1.50086168; 0.673956; false;4.78; 0.0220; 0.0000;3.0814;0.7043999999999999; 0.0434; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.33; 0.037247865;0.549838402; 2.6427E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-2.mata;0.0; 0.000913799;0.0005609300000000001;0.000381686; 5.8237e-05; false;0.0; 7.1739e-05;0.000515854;0.000330954; 6.0245e-05; false;0.01; 8.6404e-05; 8.377e-06;0.005397926;0.003921137; 0.00169442; false;1.15; 0.0061; 0.0000;0.0054;0.0011; 0.0004; False;1.45; 0.0045; 0.0000;0.6145; 0.0449; False;0.9; 0.005436872;0.025055763; 2.1023E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-3.mata;0.73; 0.00718631;0.255042051;0.067610998; 0.00629885; false;1.16; 0.00737521;0.424692264;0.085610106; 0.0071017; false;1.92; 0.00358037; 0.00026892;0.68433084;0.9204931030000001; 0.390698; false;3.51; 0.0163; 0.0000;1.3205;1.1705999999999999; 0.0304; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.83; 0.046426116;0.371504684; 2.1845E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07416-1.mata;0.04; 0.000543814;0.015597088;0.003660539; 0.0004085; false;0.04; 0.000321919;0.015660174;0.004137906; 0.000370854; false;0.15; 0.00033523; 2.9757e-05;0.063473259;0.054011655000000006; 0.028253; false;1.15; 0.0067; 0.0000;0.08410000000000001;0.0146; 0.0034; False;TO; 0.0068; 0.0002;24.8759; 34.1586; False;1.04; 0.008931921;0.072818807; 4.6264E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-1.mata;1.62; 0.0104463;0.62942565;0.092947466; 0.00512997; false;1.65; 0.00956309;0.638475126;0.10066973000000001; 0.0058769; false;4.14; 0.0101227; 0.000813176;1.8375074;1.64864204; 0.848403; false;4.19; 0.0207; 0.0000;2.8225999999999996;0.28900000000000003; 0.0482; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.06; 0.031389115;0.379773999; 2.244E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-2.mata;0.0; 0.000322435;0.0006488210000000001;0.000325985; 5.8137e-05; false;0.0; 7.3845e-05;0.000542023;0.000323912; 7.9679e-05; false;0.01; 7.8735e-05; 9.138e-06;0.005473271;0.004015553; 0.00175655; false;1.07; 0.0064; 0.0000;0.004999999999999999;0.0012000000000000001; 0.0004; False;2.37; 0.0063; 0.0001;1.2443; 0.0852; False;0.86; 0.005008096;0.02421074; 1.7245E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-3.mata;0.2; 0.00189766;0.078638028;0.012985733999999999; 0.000726791; false;0.2; 0.00170893;0.078770283;0.012676416000000001; 0.000705064; false;0.72; 0.00167115; 0.000169573;0.354027369;0.264874152; 0.141483; false;1.45; 0.0092; 0.0000;0.3853;0.019; 0.0067; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;0.95; 0.019373161;0.061789047; 2.1829E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-1.mata;0.0; 0.000296662;0.000555224;0.000350529; 5.7935e-05; false;0.0; 4.7945e-05;0.000307014;0.00017286200000000003; 3.5887e-05; false;0.01; 7.784e-05; 8.376e-06;0.0052487129999999995;0.003730608; 0.0016876; false;1.05; 0.0065; 0.0000;0.0053;0.0013; 0.0005; False;2.25; 0.0063; 0.0001;1.1362; 0.0859; False;0.84; 0.004755872;0.018737298; 1.806E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-2.mata;0.28; 0.00192561;0.107284927;0.021530426999999998; 0.00293141; false;0.31; 0.001796;0.106398416;0.021995408; 0.00309418; false;0.76; 0.00178976; 0.000134058;0.325834061;0.307742568; 0.157435; false;1.77; 0.0091; 0.0000;0.4981;0.21910000000000002; 0.0161; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.39; 0.024540565;0.208724172; 3.0511E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-3.mata;0.19; 0.00134589;0.065367642;0.018600785; 0.00268118; false;0.2; 0.00114263;0.065907441;0.019749472999999997; 0.00259678; false;0.61; 0.00111082; 9.1384e-05;0.262781213;0.24444155; 0.12665; false;1.82; 0.0082; 0.0000;0.3926;0.3865; 0.0149; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.4; 0.036024116;0.210009219; 4.1331E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-1.mata;0.15; 0.00123609;0.055511103;0.013457998; 0.000871407; false;0.16; 0.00092659;0.057003001;0.013919223000000001; 0.000890914; false;0.5; 0.000939807; 8.7603e-05;0.205892887;0.196746323; 0.103956; false;1.46; 0.0081; 0.0000;0.30920000000000003;0.0665; 0.0110; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.56; 0.023890035;0.270947807; 2.3022E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-2.mata;0.1; 0.000697277;0.031929122000000004;0.015895575000000002; 0.00134837; false;0.06; 0.00026141;0.017786009999999998;0.009317667; 0.00136673; false;0.52; 0.000462504; 5.1134e-05;0.22638334599999999;0.21759322799999997; 0.105011; false;2.02; 0.0050; 0.0000;0.1784;1.0712; 0.0130; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.43; 0.011720898;0.315259368; 2.8652E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-1.mata;0.07; 0.000631926;0.02239958;0.011729271; 0.00128993; false;0.06; 0.000334759;0.0222475;0.011686926; 0.00129107; false;0.37; 0.000340883; 3.7713e-05;0.15469138200000002;0.15622764700000003; 0.0721516; false;2.36; 0.0070; 0.0000;0.1972;1.1548; 0.0156; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.49; 0.010027423;0.24437899799999996; 2.9454E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-2.mata;0.06; 0.000741853;0.021153975;0.005463539; 0.000656253; false;0.06; 0.000387293;0.021341451999999997;0.006199737; 0.000674965; false;0.2; 0.000469141; 3.6326e-05;0.086819136;0.076610066; 0.0392372; false;1.24; 0.0073; 0.0000;0.1215;0.028300000000000002; 0.0049; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.13; 0.010686183;0.08958403499999999; 4.4559E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-3.mata;0.06; 0.000541652;0.020743391;0.012182161; 0.0013517; false;0.06; 0.000315318;0.020399596;0.012125939999999998; 0.0013721; false;0.39; 0.000287963; 3.5118e-05;0.169321167;0.156869345; 0.0815947; false;2.61; 0.0070; 0.0000;0.2034;1.327; 0.0164; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.45; 0.010182479;0.260094259; 2.9456E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-4.mata;2.81; 0.0178495;1.0619625209999999;0.17677588300000002; 0.0250511; false;2.93; 0.0177503;1.097101374;0.190228694; 0.0302714; false;6.79; 0.0197562; 0.00154361;3.24603164;2.8776245300000003; 0.975558; false;6.69; 0.0320; 0.0000;4.6801;0.7759999999999999; 0.0917; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.81; 0.052472948;0.6999072150000001; 2.1148E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07857-1.mata;0.19; 0.0012513;0.063155696;0.017826513000000002; 0.00297966; false;0.2; 0.0010809;0.065768509;0.01950445; 0.00318386; false;0.68; 0.00112711; 9.5567e-05;0.28901527400000004;0.30581108; 0.128541; false;2.59; 0.0081; 0.0000;0.39790000000000003;1.0869; 0.0186; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.42; 0.017507258;0.23241788200000002; 2.4696E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-1.mata;0.0; 0.000287793;0.0005842709999999999;0.000327293; 6.1103e-05; false;0.0; 7.087e-05;0.00058057;0.00034406; 6.0579e-05; false;0.01; 7.9227e-05; 7.618e-06;0.005451892;0.0038739630000000002; 0.00174766; false;0.94; 0.0044; 0.0000;0.0033;0.0007000000000000001; 0.0002; False;1.37; 0.0044; 0.0001;0.5510999999999999; 0.0425; False;0.91; 0.005448302;0.016213605; 2.2471E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-2.mata;0.06; 0.000547064;0.018408452999999998;0.009478515; 0.00109526; false;0.06; 0.000325906;0.018114549;0.009602559; 0.00107035; false;0.3; 0.000289716; 3.2439e-05;0.124437864;0.123909407; 0.0561373; false;1.92; 0.0068; 0.0000;0.1612;0.7292; 0.0122; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.1; 0.006973618;0.185693998; 2.59E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07945-1.mata;0.01; 0.000296692;0.003782331;0.001222809; 8.4944e-05; false;0.0; 8.1847e-05;0.003711925;0.0009701719999999999; 8.7488e-05; false;0.03; 0.000149919; 8.971e-06;0.015413039;0.014207508; 0.00740832; false;1.1; 0.0064; 0.0000;0.038400000000000004;0.0045000000000000005; 0.0014; False;12.93; 0.0064; 0.0001;7.810700000000001; 4.0886; False;0.95; 0.00660374;0.037328127; 3.0629E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-1.mata;0.01; 0.000408389;0.003238771;0.0005854269999999999; 0.00018097; false;0.0; 0.000126242;0.003296808;0.0006314; 0.00018789; false;0.02; 0.000134414; 1.4383e-05;0.013993046;0.010385374; 0.00526827; false;1.08; 0.0063; 0.0000;0.018000000000000002;0.0015; 0.0006; False;8.14; 0.0066; 0.0001;4.2099; 2.8711; False;0.9; 0.006333115;0.016804853; 2.1838E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-10.mata;0.02; 0.000425328;0.008977979;0.0014993390000000001; 0.00044898; false;0.02; 0.000232089;0.009035113;0.001481003; 0.00043951; false;0.06; 0.000215561; 2.0426e-05;0.027057063;0.02087028; 0.0105526; false;1.09; 0.0067; 0.0000;0.039400000000000004;0.0025; 0.0008; False;26.85; 0.0066; 0.0001;8.5137; 17.5272; False;0.92; 0.007744587;0.01660015; 2.2699E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-11.mata;0.02; 0.00038304;0.008912423999999999;0.001274774; 0.000434789; false;0.02; 0.00020993;0.009023952;0.0013683940000000002; 0.00044987; false;0.05; 0.000210762; 1.9318e-05;0.027314357;0.020769988; 0.0106058; false;1.14; 0.0068; 0.0000;0.041499999999999995;0.0027999999999999995; 0.0008; False;27.88; 0.0067; 0.0001;8.8809; 18.0948; False;0.73; 0.006037177;0.014695629; 2.1414E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-12.mata;0.0; 0.000270219;0.00029273;0.00017633; 6.4533e-05; false;0.0; 4.7844e-05;0.000303216;0.000174568; 3.6554e-05; false;0.01; 7.7721e-05; 7.607e-06;0.005540184;0.003755833; 0.00166637; false;1.05; 0.0063; 0.0000;0.0053;0.0011; 0.0004; False;2.19; 0.0063; 0.0001;1.0981; 0.0919; False;0.88; 0.004938836;0.019561065; 1.8097E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-13.mata;0.0; 0.000303135;0.003224462;0.000589996; 0.000170434; false;0.01; 0.000121439;0.00323653;0.000618008; 0.000195801; false;0.03; 0.000131978; 1.1922e-05;0.013660871000000002;0.010127028; 0.00513809; false;1.07; 0.0065; 0.0000;0.0177;0.0017000000000000001; 0.0006; False;8.03; 0.0064; 0.0001;4.1288; 2.8600; False;0.91; 0.006465401;0.017111565; 2.4002E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-14.mata;0.02; 0.000450074;0.008851185;0.001527626; 0.000497926; false;0.02; 0.000215587;0.008806908;0.0015694469999999999; 0.000479375; false;0.05; 0.000208624; 1.9572e-05;0.026598378;0.020630758; 0.010508; false;1.12; 0.0066; 0.0000;0.0397;0.0026; 0.0008; False;25.62; 0.0046; 0.0001;7.2559; 17.8005; False;0.96; 0.008128358;0.018263039; 2.5658E-5; false
