name;automata-runtime;automata-construction;automata-compl;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06476.mata;7.51; 5.1963020000; 0.8986339000; 0.0025252000; 0.0002109000; False;13.11; 12.5769; 0.696157; 0.00065202; 0.000213763; false;11.42; 11.1137; 0.709193; 0.000574207; 0.000226225; false;32.31; 13.2743; 17.1143; 2.80008; 0.014476; 0.015207; false;32.65; 12.1348; 15.3037; 6.74989; 0.00462578; 0.00435517; false;15.39; 15.7780; 0.0000; 0.6922; 0.0011; 0.0000; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;47.65; 16.3716; 4.9775; 29.7277; 29.7588; 0.0001; False;30.34; 21.62384426; 0.100342136; 0.002231707; false;19.9; 9.984259637; 0.945988888; 3.8473E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06499.mata;0.28; 0.0559290000; 0.1682741000; 0.0035329000; 0.0002783000; False;0.23; 0.0280184; 0.199804; 0.00112967; 8.7611e-05; false;0.22; 0.02784; 0.19556; 0.000984995; 9.0918e-05; false;0.39; 0.0282781; 0.0141219; 0.301651; 0.0270453; 0.0521669; false;0.37; 0.0277916; 0.00198439; 0.319499; 0.0122551; 0.0120351; false;1.36; 0.0515; 0.0000; 0.2246; 0.0010; 0.0000; False;4.51; 0.0482; 0.0468; 3.4015; 3.4091; 0.1298; False;1.49; 0.0279; 0.0107; 0.6875; 0.7116; 0.0001; False;3.5; 0.90451632; 0.117754989; 0.010212344; false;1.92; 0.132560933; 0.211194373; 3.3647E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06516.mata;0.17; 0.0521384000; 0.0510884000; 0.0024030000; 0.0001744000; False;0.01; 0.0136589; 0.000622039; 4.1486e-05; 3.0353e-05; false;0.01; 0.0130462; 0.000598584; 4.1544e-05; 3.074e-05; false;0.05; 0.0258671; 0.0129825; 0.00592023; 0.00200815; 0.00206093; false;0.02; 0.0136848; 0.000947932; 0.00242576; 0.00105211; 0.000794755; false;1.18; 0.0457; 0.0000; 0.0028; 0.0004; 0.0000; False;0.85; 0.0259; 0.0196; 0.0110; 0.0125; 0.0010; False;1.0; 0.0371; 0.0104; 0.0044; 0.0082; 0.0001; False;1.83; 0.257609873; 0.06483713; 0.002014435; false;1.44; 0.120286627; 0.011321083; 3.8658E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06570.mata;0.1; 0.0376440000; 0.0133436000; 0.0026376000; 0.0002333000; False;0.0; 0.00168258; 0.00290148; 0.000138619; 1.7332e-05; false;0.0; 0.000922348; 0.00117553; 0.000102902; 1.8653e-05; false;0.01; 0.000961495; 0.000676573; 0.0196479; 0.00295786; 0.00256591; false;0.01; 0.00125967; 0.000115086; 0.0140873; 0.00346238; 0.00279006; false;1.15; 0.0091; 0.0000; 0.0025; 0.0004; 0.0000; False;1.22; 0.0085; 0.0014; 0.0025; 0.0054; 0.0012; False;1.16; 0.0084; 0.0020; 0.0023; 0.0092; 0.0001; False;1.4; 0.135975291; 0.049895664; 0.002257862; false;0.91; 0.020719424; 0.012989187; 3.1074E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06590.mata;0.17; 0.0475349000; 0.0390506000; 0.0015307000; 0.0001285000; False;0.06; 0.0811324; 0.0159183; 0.000985699; 9.866e-05; false;0.07; 0.049985; 0.0158542; 0.000888171; 0.000109451; false;0.15; 0.0467668; 0.0161546; 0.0430464; 0.01649; 0.0262992; false;0.06; 0.0275652; 0.0020545; 0.020046; 0.00716292; 0.00694543; false;1.22; 0.0788; 0.0000; 0.0241; 0.0014; 0.0000; False;1.9; 0.0757; 0.0435; 0.6026; 0.6333; 0.0894; False;1.37; 0.0792; 0.0301; 0.0889; 0.1382; 0.0001; False;3.16; 0.572071075; 0.159538173; 0.005801448; false;1.89; 0.106930594; 0.082859203; 3.4464E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06599.mata;0.21; 0.1295367000; 0.0857695000; 0.0024377000; 0.0002360000; False;0.08; 0.0864077; 0.00442927; 0.000146831; 9.1836e-05; false;0.08; 0.0835295; 0.00418228; 0.000185578; 0.000105181; false;0.16; 0.0886418; 0.0508914; 0.0196348; 0.0041365; 0.00400945; false;0.09; 0.0745403; 0.00384376; 0.00733837; 0.00201853; 0.00163263; false;1.23; 0.1238; 0.0000; 0.0077; 0.0004; 0.0000; False;1.15; 0.0722; 0.0467; 0.0573; 0.0596; 0.0047; False;1.33; 0.1311; 0.0538; 0.0315; 0.0431; 0.0001; False;2.74; 0.342478581; 0.11202618; 0.002134907; false;1.82; 0.149908772; 0.013787299; 2.8036E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06612.mata;0.19; 0.0638656000; 0.0569793000; 0.0025445000; 0.0001956000; False;0.06; 0.0688074; 0.0040786; 0.000279163; 0.000293636; false;0.06; 0.0958135; 0.0171009; 0.000193902; 0.000235772; false;0.11; 0.0911649; 0.0280738; 0.0159652; 0.0057702; 0.00575598; false;0.08; 0.120285; 0.00490565; 0.0132409; 0.00403492; 0.00347041; false;1.2; 0.0867; 0.0000; 0.0073; 0.0004; 0.0000; False;1.24; 0.0508; 0.0367; 0.0493; 0.0506; 0.0070; False;1.39; 0.0993; 0.0535; 0.0282; 0.0427; 0.0001; False;2.49; 0.277273635; 0.11719963; 0.002099008; false;1.72; 0.119879508; 0.008982762; 3.1949E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06622.mata;0.17; 0.0725141000; 0.0336323000; 0.0016383000; 0.0001297000; False;0.09; 0.0769914; 0.00936906; 0.000426344; 0.000294067; false;0.13; 0.138369; 0.0101461; 0.000436465; 0.000278862; false;0.24; 0.104468; 0.0621826; 0.034314; 0.013439; 0.0145093; false;0.17; 0.158298; 0.0099414; 0.029766; 0.0144912; 0.00783527; false;1.37; 0.1742; 0.0000; 0.0159; 0.0012; 0.0000; False;1.44; 0.0942; 0.1295; 0.1837; 0.1943; 0.0354; False;1.53; 0.1703; 0.1041; 0.0587; 0.0878; 0.0001; False;3.28; 0.50270916; 0.10680946; 0.002732711; false;1.97; 0.172321293; 0.025429068; 3.4608E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06647.mata;0.57; 0.4338861000; 0.0600957000; 0.0023462000; 0.0002132000; False;0.51; 0.560077; 0.00573513; 0.000125811; 8.3782e-05; false;0.54; 0.552278; 0.00552094; 0.000129806; 2.0647e-05; false;1.02; 0.610806; 0.425857; 0.0362547; 0.00351883; 0.00363089; false;0.65; 0.701761; 0.068836; 0.049576; 0.00239771; 0.00192413; false;1.27; 0.4507; 0.0000; 0.0052; 0.0001; 0.0000; False;3.44; 0.3995; 1.5042; 0.8837; 0.8880; 0.0038; False;2.16; 0.7247; 0.2132; 0.2090; 0.2177; 0.0001; False;4.43; 0.776833691; 0.100227631; 0.002199362; false;4.7; 0.598521363; 0.062441962; 2.8103E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06650.mata;0.17; 0.0478464000; 0.0795460000; 0.0031069000; 0.0002721000; False;0.02; 0.0336298; 0.0142458; 0.000296622; 3.7681e-05; false;0.02; 0.0158169; 0.0098636; 0.000548185; 5.1213e-05; false;0.08; 0.0164169; 0.00794855; 0.0369715; 0.0103014; 0.0110973; false;0.04; 0.0345081; 0.0011983; 0.0339709; 0.0061898; 0.00500865; false;1.21; 0.0316; 0.0000; 0.0130; 0.0003; 0.0000; False;1.56; 0.0323; 0.0157; 0.3100; 0.3176; 0.0493; False;1.28; 0.0310; 0.0119; 0.1132; 0.1509; 0.0001; False;2.06; 0.309994299; 0.090815065; 0.015358379; false;1.47; 0.052609332; 0.082111032; 3.1727E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06665.mata;0.11; 0.0385211000; 0.0322588000; 0.0015139000; 0.0001181000; False;0.01; 0.0154989; 0.00124109; 8.355e-05; 3.4334e-05; false;0.01; 0.00778273; 0.000637311; 5.1218e-05; 2.0422e-05; false;0.01; 0.00819931; 0.00398179; 0.00249374; 0.00100781; 0.000838679; false;0.01; 0.00802726; 0.000530807; 0.00228781; 0.0010748; 0.000746078; false;1.17; 0.0284; 0.0000; 0.0024; 0.0001; 0.0000; False;1.27; 0.0286; 0.0255; 0.0459; 0.0475; 0.0074; False;0.92; 0.0163; 0.0075; 0.0051; 0.0085; 0.0001; False;1.75; 0.235279044; 0.065826071; 0.002439392; false;1.12; 0.075953581; 0.039706502; 3.5957E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06671.mata;0.12; 0.0459508000; 0.0125328000; 0.0023544000; 0.0001542000; False;0.0; 0.00533962; 0.000591959; 5.3704e-05; 3.186e-06; false;0.0; 0.0050013; 0.000574856; 4.9584e-05; 2.1715e-05; false;0.01; 0.00533425; 0.00260021; 0.00261043; 0.00100628; 0.0009172; false;0.02; 0.00991343; 0.000773341; 0.00392701; 0.00173067; 0.00177263; false;1.12; 0.0234; 0.0000; 0.0028; 0.0002; 0.0000; False;1.18; 0.0187; 0.0202; 0.0236; 0.0254; 0.0035; False;0.95; 0.0165; 0.0078; 0.0070; 0.0130; 0.0001; False;1.55; 0.147396231; 0.04839609; 0.002034732; false;1.23; 0.036000595; 0.022275978; 3.9716E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06704.mata;0.18; 0.0445243000; 0.0636463000; 0.0028719000; 0.0002478000; False;0.02; 0.0153683; 0.00750153; 0.000546172; 0.000363112; false;0.01; 0.0145352; 0.0100459; 0.000400752; 0.000302973; false;0.08; 0.0106149; 0.00434478; 0.0624098; 0.0259877; 0.0150865; false;0.04; 0.00540503; 0.00035791; 0.035615; 0.00916454; 0.00865683; false;1.19; 0.0187; 0.0000; 0.0120; 0.0006; 0.0000; False;1.46; 0.0205; 0.0155; 0.2099; 0.2229; 0.0153; False;1.05; 0.0131; 0.0044; 0.0193; 0.0346; 0.0001; False;2.25; 0.278288956; 0.130436885; 0.002368663; false;1.39; 0.037795235; 0.073973677; 4.4646E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06722.mata;0.17; 0.0619453000; 0.0468087000; 0.0026197000; 0.0002117000; False;0.06; 0.0519512; 0.00436715; 0.00023143; 0.000265897; false;0.06; 0.0590678; 0.00444702; 0.000237795; 0.000279222; false;0.11; 0.0898881; 0.053379; 0.0208183; 0.00601786; 0.00625377; false;0.08; 0.0592959; 0.00476581; 0.0134166; 0.00401151; 0.00356016; false;1.28; 0.0913; 0.0000; 0.0071; 0.0003; 0.0000; False;1.55; 0.0949; 0.0700; 0.1097; 0.1120; 0.0322; False;1.01; 0.0530; 0.0248; 0.0136; 0.0207; 0.0001; False;2.44; 0.29040104; 0.111028607; 0.002062087; false;2.03; 0.189218263; 0.021713502; 3.1883E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06730.mata;0.13; 0.0475072000; 0.0118106000; 0.0025506000; 0.0002043000; False;0.02; 0.0174278; 0.00159573; 8.767e-05; 0.000111893; false;0.02; 0.0163174; 0.00161065; 8.8309e-05; 5.7248e-05; false;0.04; 0.0317195; 0.00947034; 0.00746156; 0.00305224; 0.0146912; false;0.02; 0.01407; 0.00067473; 0.00415567; 0.00176395; 0.0013189; false;1.29; 0.0355; 0.0000; 0.0037; 0.0003; 0.0000; False;1.18; 0.0197; 0.0093; 0.0146; 0.0159; 0.0017; False;1.1; 0.0218; 0.0091; 0.0050; 0.0081; 0.0001; False;1.68; 0.203684816; 0.043066629; 0.001641967; false;1.48; 0.090750215; 0.01780904; 3.3796E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06770.mata;0.13; 0.0412409000; 0.0485315000; 0.0016853000; 0.0001241000; False;0.14; 0.0605745; 0.0699314; 0.00286523; 0.000298177; false;0.08; 0.0307826; 0.0442554; 0.00285753; 0.000339; false;0.45; 0.0606912; 0.0318008; 0.277744; 0.0762494; 0.061108; false;0.27; 0.0357117; 0.00254135; 0.258542; 0.0214215; 0.0253624; false;1.47; 0.0976; 0.0000; 0.0843; 0.0032; 0.0000; False;5.08; 0.1003; 0.0664; 3.8286; 3.8704; 0.4150; False;1.98; 0.1153; 0.0825; 0.7900; 0.8574; 0.0001; False;3.54; 1.107370817; 0.102919456; 0.002182559; false;2.12; 0.229068545; 0.176673245; 7.3927E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06780.mata;0.17; 0.0432206000; 0.0526992000; 0.0026504000; 0.0002056000; False;0.0; 0.00279309; 0.000971989; 0.000135836; 6.6173e-05; false;0.0; 0.00249865; 0.00100582; 0.000118767; 7.0546e-05; false;0.01; 0.00270441; 0.00158378; 0.0115652; 0.00311605; 0.00274252; false;0.01; 0.00258883; 0.000229887; 0.00425614; 0.00230912; 0.00170973; false;1.17; 0.0075; 0.0000; 0.0014; 0.0002; 0.0000; False;1.24; 0.0117; 0.0036; 0.0109; 0.0136; 0.0013; False;1.22; 0.0106; 0.0028; 0.0024; 0.0082; 0.0001; False;1.51; 0.271286653; 0.076142799; 0.002250588; false;0.99; 0.028969151; 0.014655606; 3.0959E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06846.mata;0.11; 0.0427635000; 0.0080821000; 0.0015997000; 0.0001344000; False;0.06; 0.0607624; 0.00250221; 0.000153109; 7.9722e-05; false;0.03; 0.0321709; 0.0030777; 0.000194303; 0.000108675; false;0.11; 0.0579965; 0.0278967; 0.0178412; 0.0055999; 0.00472185; false;0.05; 0.0322396; 0.00276033; 0.00967747; 0.00309128; 0.00239578; false;1.25; 0.0855; 0.0000; 0.0078; 0.0005; 0.0000; False;1.19; 0.0517; 0.0439; 0.0618; 0.0681; 0.0164; False;1.06; 0.0523; 0.0274; 0.0147; 0.0235; 0.0001; False;2.49; 0.366755999; 0.152282311; 0.002199794; false;1.9; 0.203713749; 0.039447514; 4.6634E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06848.mata;0.17; 0.1001618000; 0.1020422000; 0.0096429000; 0.0002211000; False;0.0; 0.00218323; 0.004651; 0.000391087; 0.000104501; false;0.0; 0.0112219; 0.0025675; 0.00028744; 6.564e-05; false;0.04; 0.00222443; 0.0015592; 0.0259421; 0.0102689; 0.0198954; false;0.02; 0.00624042; 0.000252911; 0.00987521; 0.00483019; 0.00423512; false;1.17; 0.0076; 0.0000; 0.0029; 0.0003; 0.0000; False;1.22; 0.0115; 0.0042; 0.0235; 0.0304; 0.0029; False;1.21; 0.0097; 0.0027; 0.0025; 0.0112; 0.0001; False;1.66; 0.205357889; 0.130324863; 0.007642074; false;1.22; 0.026373588; 0.064068815; 6.3771E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06892.mata;0.18; 0.0447403000; 0.0574176000; 0.0027464000; 0.0002783000; False;0.0; 0.00472647; 0.00069531; 8.8526e-05; 4.3796e-05; false;0.0; 0.00501231; 0.000594018; 8.357e-05; 8.271e-05; false;0.02; 0.00858746; 0.00365654; 0.00846791; 0.00297605; 0.00384133; false;0.01; 0.00467811; 0.000342692; 0.0159954; 0.00201959; 0.00137218; false;1.07; 0.0141; 0.0000; 0.0024; 0.0002; 0.0000; False;1.24; 0.0189; 0.0114; 0.0207; 0.0236; 0.0030; False;1.2; 0.0164; 0.0075; 0.0050; 0.0100; 0.0001; False;1.61; 0.284087748; 0.084648634; 0.002055952; false;1.09; 0.06270244; 0.019663302; 3.0137E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06928.mata;9.06; 6.8458181000; 0.4273639000; 0.0025985000; 0.0001995000; False;16.23; 16.7497; 0.372442; 0.00070383; 0.000333466; false;8.33; 8.28141; 0.288125; 0.00107157; 0.000438056; false;33.77; 15.7255; 17.1429; 1.29579; 0.0109703; 0.0104397; false;33.17; 16.3485; 14.8029; 3.38553; 0.00457328; 0.00576767; false;9.84; 10.5366; 0.0000; 0.2148; 0.0008; 0.0000; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;35.05; 17.5651; 5.2884; 14.8376; 14.8691; 0.0001; False;21.97; 13.581319577; 0.187118697; 0.002316547; false;19.21; 9.231484343; 1.008641251; 6.5809E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06935.mata;0.22; 0.1101444000; 0.0287458000; 0.0025671000; 0.0002297000; False;0.13; 0.123524; 0.00629513; 0.000506148; 0.000391033; false;0.14; 0.169864; 0.00614269; 0.000441541; 0.000343621; false;0.24; 0.128664; 0.0684431; 0.0264449; 0.00987088; 0.0108764; false;0.16; 0.130807; 0.00906723; 0.0154887; 0.00560374; 0.00607305; false;1.31; 0.1651; 0.0000; 0.0096; 0.0009; 0.0000; False;1.66; 0.1028; 0.4391; 0.1781; 0.1831; 0.0470; False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;3.17; 0.412839178; 0.152522613; 0.00167556; false;2.29; 0.283241792; 0.041995552; 3.822E-5; false
