name;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08189.mata;2.39; 0.0832205; 0.282400066; 0.12816335; 0.002716966; false; 0.433270589; 0.731804977
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08201.mata;3.3; 0.207216554; 0.432327635; 0.150781376; 0.00212814; false; 0.63626764; 1.25097455
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08207.mata;2.03; 0.10659443; 0.198124142; 0.07199737; 0.030263812; false; 0.317025116; 0.686895067
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08227.mata;3.13; 0.145926173; 0.389748733; 0.177486988; 0.002072018; false; 0.586536248; 1.025017887
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08252.mata;25.13; 15.564739733; 5.217456702; 0.182832469; 0.003703773; false; 5.437370477; 25.47385932
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08289.mata;3.23; 0.131909358; 0.235775954; 0.160723673; 0.002403374; false; 0.406271831; 0.851227889
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08297.mata;1.76; 0.052466061; 0.228843524; 0.060792481; 0.002279123; false; 0.299492847; 0.551614828
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08347.mata;4.28; 0.09183264; 0.74451419; 0.225310711; 0.002381211; false; 0.981667742; 1.341501216
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08361.mata;1.98; 0.063949917; 0.241396081; 0.117757664; 0.013778156; false; 0.379183722; 0.675904999
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08416.mata;1.96; 0.046178907; 0.249915364; 0.095282179; 0.002485506; false; 0.361182584; 0.571712702
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08518.mata;1.95; 0.064946623; 0.223309452; 0.110714109; 0.030662035; false; 0.370837029; 0.625202125
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08521.mata;2.34; 0.134639799; 0.358923604; 0.16257241; 0.00157096; false; 0.528391001; 0.903375118
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08567.mata;2.3; 0.150955302; 0.237480031; 0.106624067; 0.002356303; false; 0.356394261; 0.774480953
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08588.mata;3.73; 0.358738605; 0.296942009; 0.101227604; 0.00324861; false; 0.408271891; 1.25028381
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08621.mata;1.6; 0.06220089; 0.273502326; 0.055279576; 0.00215647; false; 0.342221849; 0.573402181
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08650.mata;1.42; 0.062300104; 0.228586026; 0.114884174; 0.001519243; false; 0.352070627; 0.544750995
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08686.mata;1.75; 0.083943262; 0.19641837; 0.113327728; 0.002182157; false; 0.325425733; 0.601728001
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08692.mata;1.55; 0.059275101; 0.130413538; 0.090192025; 0.00219049; false; 0.229208104; 0.385596011
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08717.mata;1.93; 0.138909391; 0.320323653; 0.06789912; 0.002470076; false; 0.416946248; 0.828263937
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08769.mata;3.33; 0.114099326; 0.336840404; 0.178837649; 0.004236132; false; 0.528404646; 0.860676694
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08817.mata;3.64; 0.172507851; 0.413999265; 0.397346491; 0.002805639; false; 0.837863905; 1.326700403
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08868.mata;4.23; 0.165512561; 0.728301625; 0.391512697; 0.002357749; false; 1.171313677; 1.645601416
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08891.mata;3.23; 0.227549456; 0.271588795; 0.109512985; 0.002158054; false; 0.403624289; 1.115990622
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08893.mata;1.56; 0.026060841; 0.109391926; 0.055447345; 0.002520141; false; 0.174596649; 0.279899422
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08923.mata;1.4; 0.033174733; 0.107850345; 0.051289974; 0.002234908; false; 0.167938488; 0.294156371
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08956.mata;3.31; 0.208043882; 0.406448735; 0.206935952; 0.014875165; false; 0.641653737; 1.116708007
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09008.mata;1.62; 0.044574285; 0.157202836; 0.097622212; 0.002617495; false; 0.271470174; 0.494639735
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09052.mata;3.24; 0.158416068; 0.383795896; 0.196140156; 0.002514776; false; 0.590214716; 1.187077564
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09085.mata;1.58; 0.041218614; 0.198761562; 0.098959533; 0.00236413; false; 0.318534571; 0.467718387
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09099.mata;1.89; 0.126155836; 0.141024899; 0.089969776; 0.006887031; false; 0.24719367; 0.633841913
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09109.mata;1.56; 0.070493697; 0.225289807; 0.090656862; 0.002497704; false; 0.349792223; 0.569206635
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09150.mata;1.58; 0.092629741; 0.185084816; 0.143751055; 0.003736637; false; 0.339517271; 0.627527189
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09179.mata;2.33; 0.108903857; 0.191958873; 0.114281406; 0.002744616; false; 0.317491854; 0.612106975
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09190.mata;3.34; 0.184032964; 0.313486385; 0.216823464; 0.005677882; false; 0.551445946; 1.139200612
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09195.mata;1.85; 0.118867939; 0.277862828; 0.143642519; 0.006885546; false; 0.463583742; 0.832573952
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09233.mata;3.48; 0.207504636; 0.477874599; 0.252542285; 0.002179849; false; 0.739910289; 1.381570311
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09248.mata;4.08; 0.180308203; 1.596547622; 0.074578721; 0.005827105; false; 1.696657631; 2.294714336
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09312.mata;3.51; 0.290875556; 0.44708326; 0.242856673; 0.002830619; false; 0.701026847; 1.51072419
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09322.mata;2.43; 0.172588391; 0.218104053; 0.071464146; 0.00230413; false; 0.299098743; 0.766224737
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09423.mata;1.37; 0.055277001; 0.105255155; 0.067494282; 0.002241058; false; 0.192370358; 0.445731352
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09445.mata;1.45; 0.054360308; 0.118188254; 0.066232639; 0.002416546; false; 0.194196875; 0.408387408
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09458.mata;2.48; 0.09302074; 0.437347344; 0.146195604; 0.002787575; false; 0.593494529; 0.893941879
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09460.mata;1.4; 0.088229505; 0.231750849; 0.069679626; 0.002201606; false; 0.313251525; 0.572647754
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09507.mata;2.08; 0.123198407; 0.2346654; 0.106626559; 0.002169941; false; 0.361084376; 0.889019039
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09604.mata;1.66; 0.066465549; 0.232731489; 0.104933251; 0.002022872; false; 0.343931497; 0.666374995
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09609.mata;1.24; 0.051012139; 0.091376263; 0.058229581; 0.002116477; false; 0.184725887; 0.386874436
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09685.mata;1.72; 0.04913821; 0.142372892; 0.128160571; 0.003061601; false; 0.294213681; 0.460560775
