name;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-3.mata;1.08; 0.037474902; 0.082983697; 0.02555381; 0.002796265; false; 0.122210788; 0.291669304
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-4.mata;1.21; 0.037887906; 0.076380012; 0.035912029; 0.002242594; false; 0.121857577; 0.291891733
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06250-1.mata;1.2; 0.024478083; 0.071643268; 0.021250387; 0.002208553; false; 0.10202001; 0.224138034
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06315-1.mata;1.21; 0.024426183; 0.146215065; 0.042583484; 0.002430101; false; 0.198470497; 0.340163388
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06342-1.mata;1.17; 0.024496404; 0.054001678; 0.031256269; 0.002292205; false; 0.095067882; 0.201084479
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-1.mata;1.6; 0.045090982; 0.10602851; 0.110568213; 0.00260101; false; 0.225617858; 0.418700065
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-10.mata;1.01; 0.026346218; 0.063420859; 0.021405773; 0.003268483; false; 0.101300986; 0.225305992
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-11.mata;1.08; 0.025759474; 0.0592708; 0.039304234; 0.002965319; false; 0.114553336; 0.25673445
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-12.mata;1.12; 0.011786326; 0.061145179; 0.045312533; 0.002424291; false; 0.128717359; 0.222452848
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-13.mata;1.09; 0.016591102; 0.052326806; 0.014889475; 0.006674799; false; 0.082049818; 0.171896216
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-14.mata;1.1; 0.026152229; 0.048479631; 0.011094003; 0.001469543; false; 0.065844415; 0.185453669
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-15.mata;1.05; 0.032782767; 0.04570488; 0.018108342; 0.001915319; false; 0.072771489; 0.206524687
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-16.mata;1.1; 0.018862882; 0.065643656; 0.016383853; 0.003424037; false; 0.09233744; 0.190373419
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-17.mata;1.01; 0.015666109; 0.051041946; 0.015669115; 0.00199871; false; 0.075485716; 0.17485129
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-18.mata;1.1; 0.016004014; 0.070907467; 0.028096025; 0.002453622; false; 0.126875868; 0.225124884
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-19.mata;1.08; 0.012909398; 0.044779501; 0.016936898; 0.002037788; false; 0.070417337; 0.14576748
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-2.mata;1.01; 0.01655186; 0.048533458; 0.016914856; 0.001988913; false; 0.074046648; 0.161718229
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-20.mata;1.03; 0.018915284; 0.055960066; 0.016507554; 0.001845455; false; 0.080221597; 0.196066695
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-21.mata;1.0; 0.015990928; 0.046010519; 0.016471489; 0.00203362; false; 0.071637768; 0.173357588
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-22.mata;1.05; 0.021088392; 0.048660976; 0.017493497; 0.002394557; false; 0.075961097; 0.213125214
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-23.mata;1.2; 0.031484567; 0.080047843; 0.028616197; 0.002671452; false; 0.126939847; 0.334417708
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-24.mata;1.04; 0.023451926; 0.059465236; 0.02085788; 0.00247004; false; 0.094079053; 0.19665772
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-25.mata;1.01; 0.021124835; 0.04355419; 0.017180186; 0.002165186; false; 0.069016415; 0.191420354
