name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1070.0.mata;0.22; 0.0757707000;0.0101865; 0.0788323000; 0.0004613000; False; 0.0998224000; 0.2200898000;1.18; 0.0505988000;0.0117789; 0.0960286000; 0.0003543000; False; 0.1120808000; 0.2250088000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1072.0.mata;0.24; 0.0943239000;0.011704899999999999; 0.0804100000; 0.0004007000; False; 0.0962975000; 0.2425017000;1.16; 0.0441509000;0.009707400000000001; 0.0869528000; 0.0003471000; False; 0.0997005000; 0.2036175000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1107.0.mata;0.34; 0.1592592000;0.0106351; 0.1172055000; 0.0003498000; False; 0.1311461000; 0.3342677000;1.54; 0.0693229000;0.0108133; 0.1238315000; 0.0002703000; False; 0.1376827000; 0.2803327000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1117.0.mata;0.19; 0.0776142000;0.007675; 0.0591429000; 0.0002659000; False; 0.0695119000; 0.1846628000;1.19; 0.0529018000;0.0112897; 0.0715537000; 0.0001934000; False; 0.0860564000; 0.2032236000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1170.0.mata;0.28; 0.1300982000;0.0104173; 0.0935950000; 0.0003718000; False; 0.1074827000; 0.2812338000;1.25; 0.0583674000;0.0108722; 0.1273113000; 0.0004612000; False; 0.1420961000; 0.2728080000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1172.0.mata;0.28; 0.1262187000;0.0110936; 0.1156722000; 0.0004298000; False; 0.1300264000; 0.3005673000;1.38; 0.0565900000;0.0128426; 0.1244611000; 0.0003193000; False; 0.1410740000; 0.2674131000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1307.0.mata;0.21; 0.0719856000;0.009760699999999999; 0.0815530000; 0.0002737000; False; 0.0943568000; 0.2194168000;1.15; 0.0462781000;0.0114599; 0.0859199000; 0.0001983000; False; 0.1002086000; 0.2131025000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1317.0.mata;0.24; 0.0794249000;0.010180799999999999; 0.0848111000; 0.0004301000; False; 0.0985979000; 0.2294541000;1.05; 0.0450649000;0.010465200000000001; 0.0908310000; 0.0003409000; False; 0.1053630000; 0.2126847000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1337.0.mata;0.28; 0.1155075000;0.0113139; 0.0919563000; 0.0004508000; False; 0.1072384000; 0.2740620000;0.89; 0.0330189000;0.0068557; 0.0691460000; 0.0003991000; False; 0.0785224000; 0.1507679000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1357.0.mata;0.3; 0.1235855000;0.0112643; 0.0957363000; 0.0004397000; False; 0.1110478000; 0.2856202000;1.13; 0.0309194000;0.0069428; 0.0643583000; 0.0002877000; False; 0.0736615000; 0.1437714000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1370.0.mata;0.34; 0.1402883000;0.0122106; 0.1156390000; 0.0003923000; False; 0.1320672000; 0.3258903000;1.23; 0.0458275000;0.0094982; 0.1358286000; 0.0003738000; False; 0.1484874000; 0.2488500000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1371.0.mata;0.17; 0.0727221000;0.0065546; 0.0598154000; 0.0002808000; False; 0.0684583000; 0.1704586000;1.11; 0.0300660000;0.0064838; 0.0646962000; 0.0002569000; False; 0.0734980000; 0.1416720000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1375.0.mata;0.27; 0.1202785000;0.0102685; 0.0924955000; 0.0002965000; False; 0.1062461000; 0.2700389000;1.28; 0.0488140000;0.0103896; 0.1123599000; 0.0003441000; False; 0.1262418000; 0.2406105000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1379.0.mata;0.22; 0.1119647000;0.0070033; 0.0599416000; 0.0002883000; False; 0.0693207000; 0.2208408000;1.22; 0.0485812000;0.0103213; 0.1440329000; 0.0004204000; False; 0.1577993000; 0.2612311000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1427.0.mata;0.2; 0.0811389000;0.0072825; 0.0651797000; 0.0002445000; False; 0.0749934000; 0.1891121000;1.22; 0.0634978000;0.0092714; 0.1018104000; 0.0002791000; False; 0.1140245000; 0.2552367000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1437.0.mata;0.16; 0.0605489000;0.005465299999999999; 0.0433005000; 0.0001469000; False; 0.0506335000; 0.1500108000;1.07; 0.0440151000;0.0072207; 0.0637490000; 0.0002768000; False; 0.0739268000; 0.1701685000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1471.0.mata;0.25; 0.0916664000;0.0093208; 0.1038670000; 0.0002333000; False; 0.1160076000; 0.2488305000;1.01; 0.0517752000;0.0093444; 0.1208529000; 0.0003371000; False; 0.1328877000; 0.2790083000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1475.0.mata;0.31; 0.1465047000;0.0092645; 0.1030568000; 0.0003377000; False; 0.1152989000; 0.3034792000;1.25; 0.0806547000;0.010051; 0.0904008000; 0.0001936000; False; 0.1031412000; 0.2442763000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1477.0.mata;0.18; 0.0647018000;0.0063548; 0.0628558000; 0.0001451000; False; 0.0711933000; 0.1736684000;1.1; 0.0477565000;0.009104; 0.1211611000; 0.0002966000; False; 0.1328506000; 0.2349745000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1479.0.mata;0.19; 0.0796732000;0.0057796; 0.0624024000; 0.0002145000; False; 0.0701505000; 0.1750475000;1.37; 0.0462010000;0.0087059; 0.1169612000; 0.0002675000; False; 0.1284018000; 0.2278514000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1575.0.mata;0.21; 0.1428777000;0.006261600000000001; 0.0678876000; 0.0002128000; False; 0.0759811000; 0.2469155000;1.08; 0.0449119000;0.0060454; 0.1070514000; 0.0002672000; False; 0.1149390000; 0.2105944000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1578.0.mata;0.18; 0.0775490000;0.005902800000000001; 0.0662767000; 0.0002102000; False; 0.0742055000; 0.1788802000;1.16; 0.0457774000;0.0088742; 0.1171332000; 0.0002350000; False; 0.1284358000; 0.2270057000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1597.0.mata;0.35; 0.1859940000;0.0101269; 0.1113304000; 0.0002008000; False; 0.1245110000; 0.3997040000;1.18; 0.0327995000;0.0065153; 0.0764333000; 0.0002255000; False; 0.0849254000; 0.1656213000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1676.0.mata;0.31; 0.1440210000;0.0108821; 0.1161864000; 0.0002475000; False; 0.1297846000; 0.3164493000;1.32; 0.0477624000;0.0092056; 0.1216298000; 0.0003005000; False; 0.1338480000; 0.2627623000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1677.0.mata;0.36; 0.1769590000;0.0102566; 0.1241580000; 0.0003136000; False; 0.1373028000; 0.3564483000;1.14; 0.0331378000;0.0067156; 0.0796683000; 0.0002861000; False; 0.0884593000; 0.1585736000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1679.0.mata;0.34; 0.1716631000;0.009633399999999999; 0.1230260000; 0.0003376000; False; 0.1352509000; 0.3473677000;1.47; 0.0488469000;0.0089813; 0.1166396000; 0.0002392000; False; 0.1284105000; 0.2673083000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_17.0.mata;0.2; 0.0764486000;0.008742799999999998; 0.0741993000; 0.0001877000; False; 0.0858470000; 0.2394913000;0.97; 0.0403729000;0.009292499999999999; 0.0861998000; 0.0002450000; False; 0.0985802000; 0.1956549000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1703.0.mata;0.34; 0.1964138000;0.0094371; 0.1146046000; 0.0003303000; False; 0.1269846000; 0.3651233000;1.21; 0.0323490000;0.0064839; 0.0738309000; 0.0001509000; False; 0.0825052000; 0.1511942000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1707.0.mata;0.36; 0.1756405000;0.0109078; 0.1226210000; 0.0002215000; False; 0.1366923000; 0.3973862000;1.4; 0.0574081000;0.012006600000000001; 0.1379602000; 0.0003072000; False; 0.1535927000; 0.2723147000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1720.0.mata;0.31; 0.1424112000;0.010258999999999999; 0.1091549000; 0.0003140000; False; 0.1226044000; 0.3076091000;1.18; 0.0438428000;0.0090435; 0.1143715000; 0.0003289000; False; 0.1263447000; 0.2214242000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1722.0.mata;0.3; 0.1383984000;0.0095143; 0.1032954000; 0.0003303000; False; 0.1158080000; 0.2951180000;1.24; 0.0429033000;0.0081666; 0.1062933000; 0.0003030000; False; 0.1171733000; 0.2116369000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1723.0.mata;0.31; 0.1441183000;0.010386099999999999; 0.1028273000; 0.0003076000; False; 0.1162956000; 0.3028633000;1.1; 0.0501740000;0.010351500000000001; 0.1266210000; 0.0003851000; False; 0.1403639000; 0.2492583000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1726.0.mata;0.31; 0.1432319000;0.0096833; 0.1056205000; 0.0003166000; False; 0.1183037000; 0.3038010000;1.28; 0.0544217000;0.0106281; 0.1214890000; 0.0002686000; False; 0.1356398000; 0.2549116000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1728.0.mata;0.19; 0.0828019000;0.006377600000000001; 0.0651593000; 0.0002192000; False; 0.0737396000; 0.1853816000;1.15; 0.0385658000;0.0092424; 0.1197920000; 0.0003412000; False; 0.1319088000; 0.2236573000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1729.0.mata;0.31; 0.1414565000;0.0096422; 0.1047118000; 0.0003294000; False; 0.1173910000; 0.3383486000;1.2; 0.0463464000;0.0090124; 0.1131568000; 0.0003532000; False; 0.1251059000; 0.2261448000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_173.0.mata;0.22; 0.1149082000;0.009561400000000001; 0.0774940000; 0.0002268000; False; 0.0901791000; 0.2580242000;0.77; 0.0248971000;0.0055116; 0.0535361000; 0.0001317000; False; 0.0609742000; 0.1188721000
