name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-inclusion_check;automata-min-inclusion_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.22;0.1331751;0.008850600000000002;0.013889700000000001; 0.0488738000; True; 0.0742165000; 0.2523425000;0.93;0.0377417;0.0054452;0.0078999; 0.0283651000; True; 0.0433397000; 0.1847038000
/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.18;0.060359499999999996;0.008496;0.0140109; 0.0508750000; True; 0.0752196000; 0.1721612000;1.05;0.05547030000000001;0.0089502;0.020613700000000002; 0.0804481000; True; 0.1124567000; 0.2147939000
/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.21;0.08082160000000001;0.009910899999999999;0.0210607; 0.0474632000; True; 0.0820574000; 0.2014432000;0.91;0.0758973;0.008279;0.0179318; 0.0459055000; True; 0.0749185000; 0.2265901000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.3;0.1930934;0.008265799999999998;0.0123629; 0.0379433000; True; 0.0611993000; 0.2980438000;1.36;0.058293700000000004;0.0055496;0.008145; 0.0247980000; True; 0.0401630000; 0.1427055000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.19;0.07225480000000001;0.0095408;0.016069700000000003; 0.0560704000; False; 0.0845378000; 0.1979315000;0.98;0.043355099999999994;0.008538299999999999;0.0235714; 0.0590693000; True; 0.0945414000; 0.1916912000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.18;0.07108669999999999;0.0053939999999999995;0.0085892; 0.0712442000; True; 0.0888342000; 0.2041072000;1.0;0.0475618;0.0086577;0.0153202; 0.0470048000; True; 0.0734807000; 0.1759409000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.17;0.0691455;0.0095361;0.0205958; 0.0399292000; True; 0.0731040000; 0.1689146000;1.13;0.0599437;0.0089888;0.022189699999999996; 0.0338718000; True; 0.0680268000; 0.1865275000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.18;0.0716932;0.008433000000000003;0.0129298; 0.0451838000; True; 0.0692747000; 0.1804039000;0.99;0.04738270000000001;0.008141400000000002;0.0157079; 0.0471707000; True; 0.0730035000; 0.1786067000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata;0.11;0.039828699999999995;0.0052832999999999995;0.008584000000000001; 0.0223797000; True; 0.0381961000; 0.1042880000;0.8;0.046416099999999995;0.008713700000000001;0.0185134; 0.0395061000; True; 0.0703049000; 0.1735836000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.19;0.07446250000000001;0.008561000000000001;0.0129092; 0.0513229000; True; 0.0757943000; 0.1974744000;1.02;0.045280100000000004;0.009062899999999999;0.0144212; 0.0517247000; True; 0.0783348000; 0.1780566000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata;0.18;0.1040743;0.008604200000000001;0.014373499999999999; 0.0366560000; True; 0.0626032000; 0.2099711000;0.84;0.0262181;0.005362400000000001;0.007918999999999999; 0.0225690000; True; 0.0377406000; 0.0985356000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;0.16;0.05298270000000001;0.005373500000000001;0.0158436; 0.0358572000; True; 0.0591187000; 0.1481652000;0.82;0.0291352;0.009092399999999999;0.0385165; 0.0555549000; True; 0.1105426000; 0.1758306000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.17;0.0815138;0.007032899999999999;0.0160322; 0.0434037000; True; 0.0690602000; 0.2055622000;1.03;0.067184;0.0091191;0.0146498; 0.0413635000; True; 0.0676985000; 0.2078502000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.17;0.0625454;0.008852200000000001;0.013192599999999999; 0.0360786000; True; 0.0611931000; 0.1696531000;0.89;0.0248316;0.0053788;0.008056800000000001; 0.0225006000; True; 0.0378940000; 0.1326098000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.33;0.2218846;0.0096196;0.013338000000000001; 0.0406814000; True; 0.0666047000; 0.3279036000;1.83;0.1300971;0.009630699999999999;0.0144808; 0.0405630000; True; 0.0672812000; 0.2902555000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.21;0.08992800000000001;0.008272700000000001;0.014275699999999999; 0.0383386000; True; 0.0638003000; 0.1958493000;1.06;0.08628509999999999;0.0085087;0.0115617; 0.0268130000; True; 0.0497414000; 0.1877165000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.17;0.0747208;0.0096223;0.0149988; 0.0319771000; True; 0.0595286000; 0.1708714000;0.98;0.0572613;0.0086905;0.0134752; 0.0395442000; True; 0.0647681000; 0.1773396000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.21;0.1029118;0.008958700000000002;0.0134622; 0.0472142000; True; 0.0727764000; 0.2113894000;1.05;0.074582;0.009332600000000002;0.0134966; 0.0463941000; True; 0.0726664000; 0.1936213000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.15;0.1050255;0.0055046999999999995;0.007852699999999999; 0.0240093000; True; 0.0390150000; 0.1812077000;1.15;0.0696748;0.0085304;0.0139907; 0.0381494000; True; 0.0631669000; 0.1973262000
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.23;0.0993031;0.0105703;0.0168707; 0.0470042000; True; 0.0776156000; 0.2465855000;0.92;0.0607258;0.009262099999999999;0.013239099999999998; 0.0256944000; True; 0.0506601000; 0.1529562000
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.2;0.0677164;0.008927200000000001;0.0134979; 0.0513901000; True; 0.0768392000; 0.1900450000;0.9;0.04299179999999999;0.0086436;0.014337200000000001; 0.0824746000; True; 0.1147267000; 0.2113485000
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.18;0.0627708;0.0066921;0.0132845; 0.0393136000; True; 0.0615108000; 0.1677536000;0.95;0.0404007;0.008416400000000001;0.0124272; 0.0286184000; True; 0.0517834000; 0.1446401000
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.18;0.0602493;0.0086475;0.0138996; 0.0370389000; True; 0.0618217000; 0.2006488000;0.92;0.0400686;0.0083932;0.013041200000000001; 0.0525550000; True; 0.0826646000; 0.1736304000
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.14;0.0491865;0.0095596;0.0150489; 0.0333015000; True; 0.0603805000; 0.1422948000;0.94;0.027249900000000004;0.005306;0.008721699999999999; 0.0369823000; True; 0.0526897000; 0.1279572000
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.16;0.0642659;0.0095992;0.0319553; 0.0589140000; True; 0.1030035000; 0.2070919000;0.9;0.0514368;0.010364000000000002;0.0145669; 0.0500215000; True; 0.0778100000; 0.1791109000
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.19;0.0712763;0.0099831;0.014101800000000001; 0.0377033000; True; 0.0648265000; 0.1789013000;0.87;0.041259599999999994;0.0090923;0.0132742; 0.0365191000; True; 0.0616353000; 0.1556073000
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.19;0.08465990000000001;0.0079388;0.0112797; 0.0382577000; True; 0.0601644000; 0.1862097000;0.97;0.0322316;0.0056973;0.0083556; 0.0252981000; True; 0.0410737000; 0.1094049000
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.18;0.09385539999999999;0.008609899999999998;0.0114224; 0.0362904000; True; 0.0584272000; 0.2173814000;0.89;0.044030700000000006;0.0097556;0.013741999999999999; 0.0422471000; True; 0.0688972000; 0.1697321000
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.14;0.0376967;0.0064431;0.0138856; 0.0823825000; True; 0.1044903000; 0.1700189000;0.89;0.0728402;0.007568299999999999;0.008865399999999999; 0.0300977000; True; 0.0490730000; 0.1807329000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.15;0.0673392;0.005478200000000001;0.0094848; 0.0299308000; True; 0.0467929000; 0.1475639000;0.88;0.027103899999999997;0.0061954;0.008220700000000001; 0.0288234000; True; 0.0448967000; 0.1124788000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.19;0.1212052;0.009847900000000001;0.0185123; 0.0398762000; True; 0.0720410000; 0.2949544000;0.93;0.0426601;0.0086269;0.0150561; 0.0387198000; True; 0.0652801000; 0.1635139000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.18;0.0690433;0.008416;0.0156902; 0.0376921000; True; 0.0646668000; 0.1738524000;0.96;0.039183699999999995;0.005390399999999999;0.008633700000000001; 0.0233319000; True; 0.0391027000; 0.1294017000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.23;0.1279098;0.009003600000000002;0.037143199999999994; 0.0348325000; False; 0.0839629000; 0.2658141000;1.0;0.04964350000000001;0.0089757;0.014300199999999999; 0.0493415000; True; 0.0756570000; 0.1804446000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata;0.2;0.07048320000000001;0.009459700000000001;0.0319777; 0.0396682000; False; 0.0839907000; 0.1972022000;0.8;0.050823;0.010947;0.0314393; 0.0371279000; False; 0.0819658000; 0.1961540000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.15;0.0539255;0.0057625;0.008785; 0.0410494000; True; 0.0578531000; 0.1398875000;1.04;0.049313899999999994;0.0089578;0.0165807; 0.0483386000; True; 0.0765184000; 0.1817376000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.22;0.13027650000000002;0.009411099999999999;0.0141706; 0.0429164000; True; 0.0694108000; 0.2436820000;1.02;0.05319840000000001;0.008653099999999997;0.0157913; 0.0426425000; True; 0.0696111000; 0.2074818000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.16;0.07019330000000001;0.0060406;0.0092538; 0.0249630000; True; 0.0424578000; 0.1568105000;0.87;0.0262153;0.0055789;0.0086813; 0.0399468000; True; 0.0559147000; 0.1833416000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.23;0.09667529999999999;0.0092077;0.0154381; 0.0501327000; True; 0.0783263000; 0.2202246000;0.94;0.0491131;0.0053234;0.0086898; 0.0658400000; True; 0.0815901000; 0.1966546000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.39;0.2169439;0.011350400000000002;0.05598789999999999; 0.0947052000; True; 0.1645649000; 0.4216979000;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.21;0.0955964;0.010152900000000001;0.0154772; 0.0387485000; True; 0.0680126000; 0.2075230000;1.09;0.0358576;0.008931800000000002;0.0141705; 0.0474247000; True; 0.0731870000; 0.1454605000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.16;0.0685837;0.0089252;0.0152712; 0.0286587000; True; 0.0552849000; 0.1672682000;0.86;0.025121099999999997;0.005260400000000001;0.0081388; 0.0268522000; True; 0.0421766000; 0.1011692000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.19;0.05698589999999999;0.009100299999999999;0.017131; 0.0589138000; True; 0.0876125000; 0.1814624000;1.04;0.0478291;0.0086737;0.017624400000000002; 0.0674077000; True; 0.0967362000; 0.2360036000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.23;0.15609270000000003;0.0061955;0.0082625; 0.0261035000; True; 0.0424572000; 0.2298422000;1.67;0.1891097;0.0093967;0.0169143; 0.0418716000; True; 0.0709942000; 0.3357899000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.23;0.0996204;0.009026;0.014782700000000001; 0.0498215000; False; 0.0762545000; 0.2227562000;0.92;0.0396678;0.008693900000000001;0.0143482; 0.0416502000; True; 0.0673484000; 0.1525102000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.17;0.07984150000000001;0.0090989;0.0137901; 0.0401320000; True; 0.0662058000; 0.1766376000;0.96;0.066343;0.0095832;0.0170324; 0.0267268000; True; 0.0559972000; 0.1660843000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.19;0.0915284;0.0161024;0.0319721; 0.0583297000; True; 0.1091893000; 0.2584950000;0.89;0.05532839999999999;0.008298199999999999;0.0126892; 0.0437988000; True; 0.0676145000; 0.2008216000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.2;0.0700361;0.009305000000000003;0.014461600000000002; 0.0568445000; True; 0.0832413000; 0.1990949000;1.0;0.0691567;0.008515;0.015484999999999999; 0.0515137000; True; 0.0785262000; 0.2104805000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata;0.2;0.072126;0.009587899999999998;0.0160948; 0.0403279000; True; 0.0688347000; 0.1887517000;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.19;0.08489619999999999;0.017078799999999998;0.013752; 0.0463392000; True; 0.0829462000; 0.2260565000;0.98;0.047452499999999995;0.0085858;0.013448199999999999; 0.0462132000; True; 0.0707357000; 0.1699870000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;0.15;0.049150700000000005;0.0084399;0.0140386; 0.0383250000; True; 0.0634831000; 0.1477071000;0.9;0.0387902;0.0078173;0.0263178; 0.0598730000; True; 0.1001744000; 0.1886866000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.18;0.0889707;0.0084993;0.013151699999999999; 0.0486816000; True; 0.0733737000; 0.2172402000;0.84;0.04448599999999999;0.009223799999999999;0.0142736; 0.0496811000; True; 0.0761199000; 0.1762499000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.18;0.0591357;0.009212900000000001;0.0138756; 0.0394301000; True; 0.0655279000; 0.1682565000;0.85;0.0417403;0.0084278;0.013492200000000001; 0.0371457000; True; 0.0621534000; 0.1575372000
