name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06665.mata;0.16; 0.0397819000;0.0082832; 0.0430994000; 0.0001854000; False; 0.0538371000; 0.1429212000;0.73; 0.0306611000;0.0063279; 0.0462597000; 0.0001965000; False; 0.0544488000; 0.1203878000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06671.mata;0.12; 0.0690316000;0.008761999999999999; 0.0063876000; 0.0001886000; False; 0.0176480000; 0.1542605000;0.77; 0.0448535000;0.009676500000000001; 0.0069360000; 0.0001728000; False; 0.0191217000; 0.1249133000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06704.mata;0.17; 0.0413896000;0.0170556; 0.0788998000; 0.0002061000; False; 0.0982358000; 0.2001827000;0.87; 0.0422723000;0.0085867; 0.0563439000; 0.0003084000; False; 0.0675827000; 0.1629123000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06722.mata;0.2; 0.0749414000;0.0098245; 0.0441462000; 0.0001762000; False; 0.0568528000; 0.2309991000;0.89; 0.0638582000;0.0088833; 0.0438026000; 0.0001954000; False; 0.0553919000; 0.1627370000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06730.mata;0.14; 0.0517966000;0.009120099999999999; 0.0070815000; 0.0001775000; False; 0.0188605000; 0.1264405000;0.89; 0.0511949000;0.0089628; 0.0066096000; 0.0001756000; False; 0.0183918000; 0.1310239000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06770.mata;0.22; 0.0682122000;0.0091081; 0.0744512000; 0.0001819000; False; 0.0860270000; 0.2179839000;0.83; 0.0427616000;0.0058922; 0.0455504000; 0.0001480000; False; 0.0531202000; 0.1411404000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06780.mata;0.16; 0.0390731000;0.0088243; 0.0456621000; 0.0001792000; False; 0.0570388000; 0.1493058000;0.85; 0.0413967000;0.0093943; 0.0480862000; 0.0001881000; False; 0.0602302000; 0.1564982000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06846.mata;0.12; 0.0406973000;0.0052975; 0.0037580000; 0.0001307000; False; 0.0107647000; 0.1113895000;0.87; 0.0715485000;0.0087992; 0.0067270000; 0.0002001000; False; 0.0183597000; 0.1592267000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06848.mata;0.17; 0.0379689000;0.008331; 0.0485654000; 0.0001690000; False; 0.0596161000; 0.2070490000;0.79; 0.0237929000;0.0056494; 0.0515656000; 0.0002317000; False; 0.0594488000; 0.1167592000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06892.mata;0.16; 0.0431272000;0.008749; 0.0481144000; 0.0002180000; False; 0.0596959000; 0.1549588000;0.7; 0.0256268000;0.0054277; 0.0292733000; 0.0001307000; False; 0.0365181000; 0.0943306000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06928.mata;8.25; 6.2428002000;0.0074527000000000005; 0.3158307000; 0.0002474000; False; 0.3256876000; 8.5771852000;7.76; 5.5125935000;0.0098682; 0.4321791000; 0.0001886000; False; 0.4445921000; 7.3098320000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06935.mata;0.15; 0.0661712000;0.0055377; 0.0058682000; 0.0001623000; False; 0.0132254000; 0.1446728000;0.77; 0.1086862000;0.0085771; 0.0084318000; 0.0003399000; False; 0.0198611000; 0.2052373000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06956.mata;0.11; 0.0233618000;0.005474; 0.0283756000; 0.0001394000; False; 0.0357285000; 0.1598003000;0.72; 0.0363591000;0.0089899; 0.0559127000; 0.0001394000; False; 0.0673392000; 0.1534436000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06963.mata;0.13; 0.0364404000;0.0057318; 0.0410613000; 0.0001838000; False; 0.0487402000; 0.1211943000;0.94; 0.0686145000;0.010249; 0.0732860000; 0.0002232000; False; 0.0868727000; 0.2185225000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06975.mata;0.16; 0.0385114000;0.0089879; 0.0484557000; 0.0002463000; False; 0.0603272000; 0.2033444000;0.83; 0.0407941000;0.0089683; 0.0580784000; 0.0001722000; False; 0.0695913000; 0.1635322000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07006.mata;0.22; 0.1354763000;0.0082391; 0.0414496000; 0.0001855000; False; 0.0521315000; 0.2588749000;0.84; 0.0765633000;0.009034899999999998; 0.0375716000; 0.0001289000; False; 0.0493923000; 0.1863493000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07019.mata;0.19; 0.0647552000;0.008757500000000001; 0.0423198000; 0.0001694000; False; 0.0537833000; 0.1822473000;0.73; 0.0945044000;0.0054312; 0.0256982000; 0.0001273000; False; 0.0329207000; 0.1720458000
