name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;17.89;0.2197689;0.010667300000000001; 17.8943810000; 0.0002490000; False; 17.9082032000; 18.1676713000;17.59;0.06305380000000001;0.011276999999999999; 16.5254909000; 0.0003245000; False; 16.5400571000; 16.6617966000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;19.31;0.2326202;0.011453199999999998; 19.5254646000; 0.0003298000; False; 19.5401784000; 19.8122408000;19.61;0.043488;0.0077209999999999996; 18.8615316000; 0.0002831000; False; 18.8714952000; 18.9541225000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;22.73;0.1422803;0.0085427; 22.5831317000; 0.0004012000; False; 22.5944461000; 22.7632516000;24.22;0.0677571;0.011839200000000001; 22.9657050000; 0.0003112000; False; 22.9808126000; 23.1063496000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.24;0.0679845;0.008012499999999999; 0.1185968000; 0.0003055000; False; 0.1296105000; 0.2385219000;0.98;0.0367556;0.0089254; 0.1281136000; 0.0003540000; False; 0.1401808000; 0.2276705000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;27.75;0.2440697;0.012833400000000002; 27.7606487000; 0.0003881000; False; 27.7770550000; 28.0609832000;27.18;0.0751719;0.0126756; 25.9709498000; 0.0003606000; False; 25.9873462000; 26.1241759000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.45;0.0806839;0.009151699999999999; 0.2916154000; 0.0004131000; False; 0.3044064000; 0.4268077000;1.05;0.0418003;0.0094362; 0.2791177000; 0.0003821000; False; 0.2921887000; 0.3887885000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.68;0.0857914;0.009311700000000001; 0.5281439000; 0.0003581000; False; 0.5403784000; 0.6654459000;1.39;0.044134;0.018574499999999997; 0.5195269000; 0.0003521000; False; 0.5413672000; 0.6416254000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.99;0.1077096;0.0099545; 0.8893994000; 0.0004006000; False; 0.9031141000; 1.0551370000;1.73;0.0447845;0.0099461; 0.8034335000; 0.0004170000; False; 0.8165015000; 0.9137568000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;1.45;0.1018375;0.0092031; 1.2801925000; 0.0003793000; False; 1.2925299000; 1.4342361000;1.91;0.0434227;0.008994099999999998; 1.0024015000; 0.0002390000; False; 1.0142553000; 1.1076333000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;1.89;0.1109334;0.0087034; 1.7570857000; 0.0002829000; False; 1.7688305000; 1.9190764000;2.66;0.0480564;0.0094179; 1.6190486000; 0.0003314000; False; 1.6315898000; 1.7306538000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;2.89;0.131219;0.010608900000000001; 2.7200765000; 0.0003837000; False; 2.7341168000; 2.9071011000;3.44;0.0437575;0.010226; 2.5421764000; 0.0003416000; False; 2.5551865000; 2.6481027000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;2.62;0.0919382;0.006569; 2.5338360000; 0.0002941000; False; 2.5429034000; 2.6662222000;4.68;0.054816500000000004;0.0112084; 3.5821271000; 0.0003649000; False; 3.5968820000; 3.7108742000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.14;0.0556825;0.0087567; 0.0403771000; 0.0003351000; False; 0.0524682000; 0.1485186000;1.0;0.0402745;0.009894; 0.0344084000; 0.0003634000; False; 0.0477929000; 0.1445638000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;4.71;0.1314058;0.009884299999999999; 4.5896665000; 0.0003114000; False; 4.6024838000; 4.8270146000;4.48;0.036368;0.0064582; 3.6031338000; 0.0002436000; False; 3.6119589000; 3.6837049000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;5.88;0.1626774;0.0110703; 5.7408213000; 0.0003274000; False; 5.7553507000; 5.9605894000;6.7;0.0598532;0.011160900000000001; 5.6513427000; 0.0003257000; False; 5.6659067000; 5.7824683000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;7.54;0.1681089;0.0104287; 7.4413623000; 0.0002613000; False; 7.4548484000; 7.6656534000;7.31;0.040506299999999995;0.0081052; 6.4633103000; 0.0002725000; False; 6.4741148000; 6.5535766000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;8.69;0.18232189999999998;0.014018599999999999; 8.6410710000; 0.0002343000; False; 8.6582291000; 8.8834770000;9.32;0.0673243;0.0113224; 8.3752518000; 0.0002376000; False; 8.3898622000; 8.5199522000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;11.67;0.1900068;0.0120107; 11.5812803000; 0.0002647000; False; 11.5963481000; 11.8280420000;10.81;0.05180799999999999;0.0073739999999999995; 9.6084183000; 0.0003642000; False; 9.6185270000; 9.7085021000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;11.62;0.1669722;0.008639; 11.5095623000; 0.0002983000; False; 11.5210729000; 11.7259003000;12.37;0.06895369999999999;0.0124357; 11.1320387000; 0.0002703000; False; 11.1478516000; 11.2778126000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;14.4;0.2149579;0.012165299999999999; 14.3350453000; 0.0002750000; False; 14.3509864000; 14.6091827000;15.9;0.0600667;0.0121835; 15.1245149000; 0.0003504000; False; 15.1402094000; 15.2552340000
