name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-uni;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;0.19;0.1288476;0.0074285; 0.0068604000; 0.0002225000; False; 0.0160791000; 0.1848652000;1.38;0.0663805;0.013171800000000001; 0.0120668000; 0.0002312000; False; 0.0279755000; 0.1523756000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;0.29;0.2775714;0.012847; 0.0120817000; 0.0003319000; False; 0.0280614000; 0.3464402000;1.39;0.0677612;0.0126377; 0.0114840000; 0.0002003000; False; 0.0271070000; 0.1544673000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;0.31;0.2390429;0.0117966; 0.0131315000; 0.0003060000; False; 0.0280006000; 0.3081472000;1.18;0.0591768;0.0081604; 0.0072024000; 0.0002275000; False; 0.0172453000; 0.1659109000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;0.35;0.262488;0.0135283; 0.0136010000; 0.0004210000; False; 0.0307085000; 0.3387538000;1.29;0.0771482;0.014692199999999999; 0.0242221000; 0.0003879000; False; 0.0420870000; 0.1671265000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.15;0.10155120000000001;0.0099745; 0.0076462000; 0.0002378000; False; 0.0206349000; 0.1841218000;0.87;0.0411739;0.0094443; 0.0072372000; 0.0001752000; False; 0.0196154000; 0.1144304000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;0.34;0.2679244;0.0156906; 0.0139552000; 0.0002952000; False; 0.0328019000; 0.3430131000;1.5;0.0468117;0.0189601; 0.0326173000; 0.0003444000; False; 0.0536951000; 0.1574795000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.15;0.1201249;0.009422999999999999; 0.0075122000; 0.0002654000; False; 0.0196446000; 0.1866560000;0.93;0.0246425;0.0062921999999999995; 0.0049704000; 0.0001437000; False; 0.0132330000; 0.0710061000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.13;0.111752;0.007937399999999999; 0.0094904000; 0.0002878000; False; 0.0194264000; 0.1623493000;1.02;0.028439100000000002;0.006382; 0.0049044000; 0.0001451000; False; 0.0131689000; 0.0781429000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;0.14;0.0901153;0.009042399999999999; 0.0051003000; 0.0001920000; False; 0.0167999000; 0.1384298000;1.06;0.0469425;0.0097456; 0.0087852000; 0.0002447000; False; 0.0210548000; 0.1185184000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;0.12;0.0674591;0.0062691000000000005; 0.0063589000; 0.0001239000; False; 0.0145253000; 0.1099173000;0.91;0.0488235;0.0104665; 0.0064962000; 0.0001842000; False; 0.0195538000; 0.1374928000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;0.2;0.1257032;0.0113178; 0.0097794000; 0.0003382000; False; 0.0242690000; 0.1920431000;1.02;0.0503907;0.011015800000000001; 0.0101584000; 0.0002958000; False; 0.0240482000; 0.1274498000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;0.22;0.1406405;0.010337200000000001; 0.0123214000; 0.0002583000; False; 0.0252980000; 0.2146335000;1.04;0.050029000000000004;0.0109428; 0.0098485000; 0.0001960000; False; 0.0236406000; 0.1313173000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;0.22;0.187203;0.00935; 0.0086680000; 0.0001676000; False; 0.0206009000; 0.2484691000;0.94;0.031335;0.009119500000000001; 0.0061909000; 0.0001906000; False; 0.0174932000; 0.1180686000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.13;0.063233;0.0103502; 0.0078090000; 0.0001935000; False; 0.0209242000; 0.1260790000;0.85;0.0493995;0.0058638; 0.0052259000; 0.0001840000; False; 0.0130458000; 0.1268915000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;0.23;0.2009975;0.0111952; 0.0130214000; 0.0003270000; False; 0.0272380000; 0.2721451000;1.23;0.0558787;0.0099751; 0.0090005000; 0.0003107000; False; 0.0216594000; 0.1312249000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;0.22;0.15610200000000002;0.010327699999999999; 0.0094983000; 0.0002060000; False; 0.0224432000; 0.2199686000;1.25;0.0372582;0.0068809; 0.0056868000; 0.0001416000; False; 0.0143986000; 0.0991114000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;0.16;0.10704060000000001;0.0086076; 0.0114597000; 0.0002936000; False; 0.0222067000; 0.1573526000;1.14;0.0633859;0.011170099999999999; 0.0103460000; 0.0002810000; False; 0.0243546000; 0.1480425000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;0.25;0.259797;0.0109515; 0.0106110000; 0.0002284000; False; 0.0242723000; 0.3252137000;1.13;0.037792099999999995;0.0071226; 0.0062372000; 0.0002050000; False; 0.0152266000; 0.1100927000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;0.27;0.1915672;0.016510900000000002; 0.0118738000; 0.0003031000; False; 0.0317702000; 0.2549426000;1.25;0.0683708;0.0126546; 0.0113214000; 0.0003326000; False; 0.0275015000; 0.1860888000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;0.27;0.197794;0.0113829; 0.0112662000; 0.0003015000; False; 0.0255025000; 0.2630280000;1.46;0.0709307;0.0136996; 0.0129792000; 0.0003904000; False; 0.0303899000; 0.1612396000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;0.3;0.2180863;0.0121058; 0.0113118000; 0.0002920000; False; 0.0262311000; 0.2873722000;1.37;0.0773085;0.0130083; 0.0119892000; 0.0003598000; False; 0.0286623000; 0.1705120000
