name;automata-runtime;automata-construction;automata-trim;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-inclusion_check;automata-min-inclusion_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-rhs.mata;0.2;0.1305887;0.010173300000000001; 0.0484464000; False; 0.0616545000; 0.2367859000;0.82;0.0329974;0.0061797; 0.0310526000; False; 0.0393353000; 0.1086098000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-rhs.mata;0.14;0.0536065;0.0093659; 0.0452364000; False; 0.0574404000; 0.1365965000;1.03;0.0598655;0.0085285; 0.0474838000; False; 0.0582833000; 0.2069139000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T122-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T122-rhs.mata;0.12;0.0517376;0.0055646; 0.0264237000; False; 0.0337004000; 0.1106800000;0.97;0.051026100000000005;0.0091655; 0.0450800000; False; 0.0568154000; 0.1975970000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T123-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T123-rhs.mata;0.12;0.055085999999999996;0.0060812; 0.0288262000; False; 0.0370132000; 0.1195467000;0.96;0.0499469;0.0086822; 0.0445876000; False; 0.0557089000; 0.1609575000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T124-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T124-rhs.mata;0.14;0.0498711;0.009319800000000001; 0.0416404000; False; 0.0534491000; 0.1358265000;0.72;0.0429919;0.0096242; 0.0635265000; False; 0.0818099000; 0.1803284000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T125-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T125-rhs.mata;0.13;0.055138900000000005;0.0058473; 0.0420238000; False; 0.0495485000; 0.1309255000;0.99;0.0538177;0.009254799999999999; 0.0466197000; False; 0.0588005000; 0.1678989000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T126-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T126-rhs.mata;0.21;0.0973798;0.009623300000000001; 0.0455273000; False; 0.0576580000; 0.2369563000;0.82;0.052213800000000005;0.0090005; 0.0449568000; False; 0.0562106000; 0.1785932000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T127-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T127-rhs.mata;0.2;0.0906984;0.0089958; 0.0425718000; False; 0.0541193000; 0.1858572000;0.94;0.0329731;0.0059949999999999995; 0.0327777000; False; 0.0404185000; 0.1088095000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T128-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T128-rhs.mata;0.19;0.0907503;0.0092371; 0.0443887000; False; 0.0561592000; 0.1879376000;0.9;0.0333434;0.006045600000000001; 0.0288173000; False; 0.0366196000; 0.1060280000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T129-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T129-rhs.mata;0.18;0.09478439999999999;0.0087183; 0.0415943000; False; 0.0527448000; 0.1888760000;1.07;0.0712687;0.009679199999999999; 0.0483244000; False; 0.0606400000; 0.2095776000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T13-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T13-rhs.mata;0.15;0.05811619999999999;0.0081784; 0.0399035000; False; 0.0502592000; 0.1464569000;0.77;0.0264835;0.0056053; 0.0287845000; False; 0.0361287000; 0.0963493000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T130-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T130-rhs.mata;0.18;0.101769;0.0084503; 0.0401855000; False; 0.0507836000; 0.2312663000;0.93;0.0509927;0.0085457; 0.0424016000; False; 0.0533354000; 0.1575154000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T131-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T131-rhs.mata;0.16;0.09431210000000001;0.0091904; 0.0440293000; False; 0.0556979000; 0.2000027000;0.82;0.0389018;0.008991; 0.0485636000; False; 0.0600575000; 0.1494492000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T132-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T132-rhs.mata;0.17;0.0966878;0.0094832; 0.0446494000; False; 0.0570821000; 0.1972252000;0.76;0.037173199999999997;0.0082019; 0.0406614000; False; 0.0511666000; 0.1357656000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T133-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T133-rhs.mata;0.26;0.15036100000000002;0.0114198; 0.0488417000; False; 0.0628878000; 0.2563275000;1.2;0.0738239;0.0106458; 0.0599611000; False; 0.0732698000; 0.2127616000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T134-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T134-rhs.mata;0.19;0.1539272;0.0070824; 0.0280049000; False; 0.0370205000; 0.2195556000;1.11;0.071629;0.0102513; 0.0591120000; False; 0.0714703000; 0.2045286000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T17-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T17-rhs.mata;0.12;0.043066600000000003;0.005504; 0.0330890000; False; 0.0401715000; 0.1178425000;0.8;0.0266623;0.0055108; 0.0282045000; False; 0.0354144000; 0.0949583000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T19-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T19-rhs.mata;0.1;0.0420182;0.0056857; 0.0270406000; False; 0.0343096000; 0.1024059000;0.88;0.0424241;0.0182929; 0.0596518000; False; 0.0807537000; 0.1774557000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T20-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T20-rhs.mata;0.24;0.18541950000000001;0.0077703; 0.0230911000; False; 0.0324560000; 0.2443058000;1.37;0.1238576;0.0125708; 0.0374818000; False; 0.0522703000; 0.2319653000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T210-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T210-rhs.mata;0.37;0.2905652;0.0138031; 0.0436796000; False; 0.0603254000; 0.4020648000;1.2;0.11743619999999999;0.0130881; 0.0445716000; False; 0.0602274000; 0.2892738000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-rhs.mata;0.35;0.2332593;0.01301; 0.0533078000; False; 0.0687520000; 0.3409908000;1.44;0.1166157;0.0125417; 0.0583833000; False; 0.0734474000; 0.2595603000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-rhs.mata;0.33;0.23109949999999999;0.0124073; 0.0394432000; False; 0.0543946000; 0.3253778000;1.27;0.11836590000000001;0.0121953; 0.0441653000; False; 0.0583531000; 0.2457337000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-rhs.mata;0.25;0.2092189;0.0081139; 0.0241539000; False; 0.0337080000; 0.2779531000;1.35;0.13340079999999999;0.0131502; 0.0421122000; False; 0.0576344000; 0.2675972000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-rhs.mata;0.4;0.2653453;0.0133413; 0.0588208000; False; 0.0748351000; 0.3852643000;1.29;0.0741003;0.0082652; 0.0405067000; False; 0.0504546000; 0.1702927000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-rhs.mata;0.26;0.16151790000000002;0.008868; 0.0390778000; False; 0.0495954000; 0.2507854000;1.5;0.1395721;0.015148600000000002; 0.0648349000; False; 0.0828995000; 0.3048720000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-rhs.mata;0.26;0.176802;0.0079964; 0.0347543000; False; 0.0442741000; 0.2912702000;1.36;0.08018760000000001;0.009122600000000002; 0.0400689000; False; 0.0509839000; 0.1787778000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-rhs.mata;0.36;0.2570591;0.0132594; 0.0395797000; False; 0.0550556000; 0.3530394000;1.44;0.1173158;0.012452600000000001; 0.0369165000; False; 0.0515150000; 0.2394185000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-rhs.mata;0.23;0.20330910000000002;0.008219; 0.0285637000; False; 0.0385689000; 0.2704775000;1.42;0.1333875;0.0134647; 0.0471145000; False; 0.0633635000; 0.2781598000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-rhs.mata;0.38;0.2616521;0.0111997; 0.0378130000; False; 0.0515559000; 0.3547976000;1.31;0.1212495;0.013026; 0.0385506000; False; 0.0540960000; 0.2511247000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-rhs.mata;0.27;0.1934976;0.0089479; 0.0251854000; False; 0.0360882000; 0.2700640000;1.14;0.0687697;0.0083182; 0.0239942000; False; 0.0338503000; 0.1466653000
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-rhs.mata;0.43;0.3219378;0.0128713; 0.0510269000; False; 0.0663454000; 0.4280546000;1.59;0.1864874;0.0130608; 0.0528462000; False; 0.0686547000; 0.3548041000
