name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-construction;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-inclusion
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T11-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T11-rhs.mata;0.72; 0.576799; 0.146922; 0.0137; 0.0011;0.62; EMPTY;1.93; 1.50676; 0.381006;0.025808710000000002; 0.00133948; false;2.67; 1.501; 0.379467;0.5091318; 0.230656; false;1.98; 1.47186; 0.381415;0.0336263; 0.0550903; false;TO; 1.5068; 0.376312;1.13; 0.3518; 0.0000; 0.0016;TO;MISSING;MISSING;MISSING;2.14; 0.6210; 0.4407; 0.0016
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T113-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T113-rhs.mata;0.03; 0.030138; 0.00628716; 0.0015; 0.0000;0.2; EMPTY;0.09; 0.0717384; 0.0234538;0.0015262729999999999; 3.4632e-05; false;0.13; 0.0721301; 0.0233705;0.02280684; 0.00939458; false;0.1; 0.0708435; 0.0228404;0.001440059; 0.00654885; false;TO; 0.0721411; 0.0229721;1.14; 0.0420; 0.0000; 0.0003;1.17; 0.0414; 0.0328; 0.0375;1.13; 0.0411; 0.0294; 0.0001
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-rhs.mata;0.09; 0.0699037; 0.0172213; 0.0030; 0.0003;0.22; EMPTY;0.22; 0.176058; 0.0501195;0.00361839; 0.000144708; false;0.3; 0.175088; 0.0488983;0.0535129; 0.0249479; false;0.25; 0.182742; 0.0503093;0.00347277; 0.0121464; false;TO; 0.183788; 0.0509634;0.8; 0.0482; 0.0000; 0.0003;TO;MISSING;MISSING;MISSING;1.28; 0.0894; 0.0653; 0.0003
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T116-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T116-rhs.mata;0.1; 0.0766789; 0.0176127; 0.0031; 0.0003;0.23; EMPTY;0.24; 0.190007; 0.0534826;0.0040987; 0.000144973; false;0.32; 0.187688; 0.0548383;0.0605114; 0.0265005; false;0.27; 0.188839; 0.0528395;0.00375846; 0.012706; false;TO; 0.191205; 0.0552096;1.19; 0.0935; 0.0000; 0.0004;TO;MISSING;MISSING;MISSING;1.17; 0.0885; 0.0641; 0.0002
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T118-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T118-rhs.mata;0.11; 0.0918867; 0.0199003; 0.0034; 0.0003;0.23; EMPTY;0.31; 0.237746; 0.0638277;0.00507145; 0.000190684; false;0.4; 0.233905; 0.0622573;0.0714516; 0.0313409; false;0.33; 0.243561; 0.0659323;0.00471588; 0.0142069; false;TO; 0.250991; 0.0664929;1.23; 0.1165; 0.0000; 0.0005;TO;MISSING;MISSING;MISSING;0.99; 0.0738; 0.0434; 0.0002
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T12-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T12-rhs.mata;0.46; 0.356464; 0.0979062; 0.0105; 0.0014;0.38; EMPTY;1.34; 1.07424; 0.251691;0.01781318; 0.00135696; false;2.6; 1.44403; 0.374998;0.4972855; 0.247998; false;1.28; 0.949251; 0.249552;0.021692717; 0.0325337; false;TO; 1.03731; 0.262955;1.78; 0.6475; 0.0000; 0.0020;TO;MISSING;MISSING;MISSING;1.82; 0.3977; 0.2993; 0.0012
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-rhs.mata;0.13; 0.102578; 0.0224653; 0.0039; 0.0004;0.29; EMPTY;0.34; 0.272927; 0.0718837;0.00573479; 0.000176498; false;0.45; 0.265144; 0.0688288;0.0800227; 0.037729; false;0.37; 0.265655; 0.072616;0.00498979; 0.0159763; false;TO; 0.263737; 0.0685177;1.28; 0.1236; 0.0000; 0.0006;TO;MISSING;MISSING;MISSING;1.39; 0.1260; 0.0821; 0.0003
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-rhs.mata;0.12; 0.0975735; 0.0232591; 0.0039; 0.0004;0.24; EMPTY;0.3; 0.237284; 0.0641418;0.00500062; 0.000157084; false;0.41; 0.239275; 0.0638026;0.0738183; 0.0330597; false;0.33; 0.239904; 0.0632951;0.00455156; 0.0138126; false;TO; 0.244475; 0.066204;1.17; 0.1100; 0.0000; 0.0004;TO;MISSING;MISSING;MISSING;1.46; 0.1288; 0.0886; 0.0003
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T122-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T122-rhs.mata;0.14; 0.11571; 0.0246188; 0.0041; 0.0003;0.28; EMPTY;0.34; 0.26615; 0.0726101;0.00592812; 0.000156547; false;0.46; 0.268612; 0.0760503;0.0838603; 0.0360874; false;0.38; 0.269835; 0.0738391;0.00515976; 0.0152026; false;TO; 0.277249; 0.0750601;1.22; 0.1238; 0.0000; 0.0005;TO;MISSING;MISSING;MISSING;1.55; 0.1350; 0.0908; 0.0002
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T123-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T123-rhs.mata;0.13; 0.0983529; 0.0237438; 0.0041; 0.0005;0.27; EMPTY;0.31; 0.244006; 0.0680389;0.00543674; 0.000233332; false;0.44; 0.251438; 0.0683382;0.0774251; 0.0397941; false;0.35; 0.252916; 0.0702075;0.00497852; 0.0175936; false;TO; 0.253982; 0.0702355;0.94; 0.0695; 0.0000; 0.0005;TO;MISSING;MISSING;MISSING;1.21; 0.1048; 0.0462; 0.0002
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T124-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T124-rhs.mata;0.03; 0.0274949; 0.00591688; 0.0024; 0.0000;0.2; EMPTY;0.06; 0.0479828; 0.0158073;0.000919121; 2.5007e-05; false;0.08; 0.049149; 0.0160701;0.015670161; 0.00710564; false;0.07; 0.0483203; 0.0174752;0.00096618; 0.00619522; false;TO; 0.0775471; 0.0253262;0.8; 0.0257; 0.0000; 0.0002;1.24; 0.0418; 0.0340; 0.1225;1.19; 0.0424; 0.0299; 0.0001
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T125-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T125-rhs.mata;0.14; 0.116941; 0.0284899; 0.0040; 0.0004;0.25; EMPTY;0.36; 0.284953; 0.0746352;0.0062127; 0.000163674; false;0.49; 0.282231; 0.0750539;0.089128; 0.0374286; false;0.4; 0.291289; 0.0756728;0.00544444; 0.014633; false;TO; 0.294031; 0.0763915;1.29; 0.1413; 0.0000; 0.0005;TO;MISSING;MISSING;MISSING;1.31; 0.1338; 0.0857; 0.0002
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T126-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T126-rhs.mata;0.12; 0.106064; 0.0218952; 0.0036; 0.0003;0.24; EMPTY;0.34; 0.268391; 0.0724619;0.0059631300000000005; 0.000157524; false;0.46; 0.265253; 0.0711176;0.0819163; 0.034332; false;0.37; 0.276317; 0.0750737;0.0052035; 0.0147113; false;TO; 0.277865; 0.0742696;0.89; 0.0716; 0.0000; 0.0004;TO;MISSING;MISSING;MISSING;0.93; 0.0727; 0.0442; 0.0002
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T127-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T127-rhs.mata;0.08; 0.0622352; 0.0164699; 0.0022; 0.0003;0.27; EMPTY;0.38; 0.299895; 0.0785612;0.00658205; 0.000168842; false;0.51; 0.297641; 0.0780666;0.09101569999999999; 0.0388838; false;0.4; 0.301712; 0.0790813;0.00564909; 0.0158242; false;TO; 0.311434; 0.0807783;1.0; 0.0807; 0.0000; 0.0005;TO;MISSING;MISSING;MISSING;1.42; 0.1429; 0.0944; 0.0004
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T128-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T128-rhs.mata;0.15; 0.123041; 0.0306668; 0.0044; 0.0005;0.28; EMPTY;0.39; 0.305982; 0.0776726;0.00639762; 0.000148144; false;0.51; 0.294748; 0.0769592;0.09096810000000001; 0.0402066; false;0.4; 0.297793; 0.0764205;0.00549101; 0.0151904; false;TO; 0.294735; 0.0766713;0.99; 0.0863; 0.0000; 0.0005;TO;MISSING;MISSING;MISSING;1.48; 0.1404; 0.0923; 0.0003
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T129-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T129-rhs.mata;0.15; 0.120408; 0.0308759; 0.0045; 0.0005;0.3; EMPTY;0.38; 0.304587; 0.0791805;0.0066515; 0.000176821; false;0.53; 0.302764; 0.0794854;0.0949132; 0.0453648; false;0.41; 0.306367; 0.0809521;0.00585253; 0.0176039; false;TO; 0.2984; 0.0770363;1.21; 0.1315; 0.0000; 0.0004;TO;MISSING;MISSING;MISSING;1.03; 0.0865; 0.0514; 0.0002
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T13-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T13-rhs.mata;0.02; 0.0216582; 0.00530553; 0.0010; 0.0001;0.15; EMPTY;0.12; 0.0959993; 0.0300224;0.001941084; 0.000107745; false;0.17; 0.0992663; 0.0300931;0.03154348; 0.0162091; false;0.14; 0.0999353; 0.0306509;0.002110326; 0.00860628; false;TO; 0.101244; 0.0303099;1.17; 0.0519; 0.0000; 0.0003;15.85; 0.0520; 0.0405; 14.7176;0.89; 0.0295; 0.0200; 0.0003
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T130-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T130-rhs.mata;0.08; 0.0633389; 0.017576; 0.0023; 0.0003;0.17; EMPTY;0.25; 0.195528; 0.0513576;0.003978700999999999; 9.8958e-05; false;0.51; 0.296011; 0.078441;0.0897347; 0.0401166; false;0.4; 0.293874; 0.0759225;0.00555193; 0.015148; false;TO; 0.294758; 0.0767641;1.36; 0.1426; 0.0000; 0.0004;TO;MISSING;MISSING;MISSING;1.31; 0.1408; 0.0883; 0.0003
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T131-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T131-rhs.mata;0.04; 0.030725; 0.00638637; 0.0017; 0.0000;0.21; EMPTY;0.09; 0.0727866; 0.0235578;0.0014833490000000001; 2.8553e-05; false;0.13; 0.0729038; 0.0239742;0.024289331; 0.0102244; false;0.11; 0.0764117; 0.0249653;0.001555805; 0.00723269; false;TO; 0.076622; 0.0244307;0.79; 0.0236; 0.0000; 0.0002;0.89; 0.0248; 0.0167; 0.0209;1.2; 0.0426; 0.0292; 0.0001
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T132-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T132-rhs.mata;0.03; 0.0295349; 0.00607848; 0.0015; 0.0000;0.18; EMPTY;0.09; 0.0721665; 0.0231699;0.0015270519999999999; 2.9171e-05; false;0.12; 0.0717418; 0.0228694;0.023012159; 0.00982883; false;0.1; 0.0724753; 0.0233949;0.001471933; 0.0066226; false;TO; 0.0737344; 0.0234083;1.03; 0.0385; 0.0000; 0.0001;1.18; 0.0385; 0.0312; 0.1240;1.06; 0.0391; 0.0283; 0.0001
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T133-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T133-rhs.mata;0.31; 0.242177; 0.0627769; 0.0063; 0.0006;0.54; EMPTY;0.78; 0.604622; 0.165436;0.00896638; 0.000693563; false;1.1; 0.60224; 0.169234;0.2217468; 0.0978349; false;0.83; 0.615398; 0.165721;0.01385998; 0.0221127; false;TO; 0.626006; 0.171525;1.29; 0.2818; 0.0000; 0.0009;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T134-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T134-rhs.mata;0.34; 0.261407; 0.0689578; 0.0071; 0.0008;0.68; EMPTY;0.81; 0.630495; 0.175092;0.0100079; 0.000892304; false;1.15; 0.624523; 0.174096;0.226332; 0.113169; false;0.86; 0.636987; 0.174339;0.01501812; 0.0247023; false;TO; 0.643957; 0.177908;1.24; 0.2766; 0.0000; 0.0008;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T17-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T17-rhs.mata;0.03; 0.0266058; 0.00581599; 0.0012; 0.0001;0.2; EMPTY;0.16; 0.130414; 0.0378773;0.00263706; 0.000115605; false;0.22; 0.129925; 0.0376865;0.041237499999999996; 0.0181482; false;0.19; 0.132666; 0.0390429;0.00265577; 0.0104559; false;TO; 0.135471; 0.0392735;1.1; 0.0647; 0.0000; 0.0003;TO;MISSING;MISSING;MISSING;0.97; 0.0437; 0.0285; 0.0002
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T19-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T19-rhs.mata;0.04; 0.033584; 0.00744753; 0.0013; 0.0001;0.16; EMPTY;0.13; 0.101266; 0.0288112;0.00185894; 7.3561e-05; false;0.18; 0.101497; 0.0292857;0.0307546; 0.0189837; false;0.14; 0.0997563; 0.0282901;0.001901586; 0.00591154; false;TO; 0.102926; 0.0296619;1.29; 0.0791; 0.0000; 0.0005;TO;MISSING;MISSING;MISSING;1.52; 0.0849; 0.0630; 0.0006
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T20-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T20-rhs.mata;0.75; 0.586325; 0.162944; 0.0118; 0.0013;0.67; EMPTY;1.88; 1.48133; 0.382586;0.025995802000000002; 0.0012425; false;2.36; 1.24797; 0.373429;0.492584607; 0.222475; false;1.49; 1.20477; 0.244243;0.021674618; 0.00369932; false;TO; 1.12715; 0.383095;1.36; 0.3605; 0.0000; 0.0011;10.46; 0.6409; 3.0340; 5.6541;2.18; 0.6366; 0.4541; 0.0002
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T210-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T210-rhs.mata;0.71; 0.557613; 0.150601; 0.0121; 0.0010;0.63; EMPTY;1.83; 1.4335; 0.363032;0.025277559; 0.00124247; false;2.53; 1.43092; 0.365776;0.48514393; 0.223412; false;1.93; 1.44694; 0.372228;0.032076099999999996; 0.0389431; false;TO; 1.48238; 0.37735;1.59; 0.5619; 0.0000; 0.0013;TO;MISSING;MISSING;MISSING;1.33; 0.3466; 0.2593; 0.0004
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-rhs.mata;0.73; 0.57633; 0.148984; 0.0126; 0.0010;0.62; EMPTY;1.91; 1.50137; 0.377083;0.02671642; 0.00109959; false;2.63; 1.48815; 0.373108;0.49400350000000004; 0.230444; false;2.03; 1.51852; 0.389117;0.03395078; 0.0514558; false;TO; 1.51738; 0.390815;1.74; 0.6571; 0.0000; 0.0019;TO;MISSING;MISSING;MISSING;2.12; 0.6514; 0.4528; 0.0016
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-rhs.mata;0.73; 0.573195; 0.149942; 0.0115; 0.0011;0.6; EMPTY;1.87; 1.46639; 0.375365;0.025375216; 0.00121685; false;2.56; 1.44506; 0.364689;0.48235016; 0.229018; false;1.94; 1.45825; 0.369998;0.033010784; 0.0464603; false;TO; 1.48166; 0.389765;1.24; 0.3587; 0.0000; 0.0012;TO;MISSING;MISSING;MISSING;1.7; 0.3865; 0.3094; 0.0006
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-rhs.mata;0.47; 0.310162; 0.148267; 0.0107; 0.0010;0.5; EMPTY;1.82; 1.42276; 0.363907;0.024982703000000002; 0.00117029; false;1.66; 0.918613; 0.241184;0.31286685799999997; 0.151626; false;1.92; 1.48965; 0.378291;0.033218543; 0.0020479; false;TO; 1.48812; 0.377192;1.72; 0.6338; 0.0000; 0.0015;10.28; 0.6428; 4.5304; 4.1337;1.48; 0.3742; 0.2786; 0.0002
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-rhs.mata;0.47; 0.362335; 0.106515; 0.0106; 0.0014;0.66; EMPTY;2.0; 1.57475; 0.403419;0.02814303; 0.0017116; false;2.71; 1.54047; 0.381914;0.5181363; 0.246856; false;1.34; 0.992863; 0.255162;0.022189646; 0.0326287; false;TO; 1.03154; 0.340344;1.18; 0.3879; 0.0000; 0.0015;TO;MISSING;MISSING;MISSING;1.39; 0.3707; 0.2746; 0.0017
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-rhs.mata;0.73; 0.582994; 0.147645; 0.0131; 0.0013;0.6; EMPTY;1.88; 1.47153; 0.375983;0.02641634; 0.0015764; false;2.61; 1.47994; 0.379421;0.4946909; 0.220042; false;2.03; 1.53222; 0.381519;0.033220940000000004; 0.0509428; false;TO; 1.48338; 0.374832;1.19; 0.3730; 0.0000; 0.0015;TO;MISSING;MISSING;MISSING;2.16; 0.6631; 0.4733; 0.0015
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-rhs.mata;0.74; 0.587936; 0.153607; 0.0133; 0.0011;0.64; EMPTY;1.93; 1.52038; 0.386008;0.0269888; 0.00169108; false;2.67; 1.51044; 0.38186;0.5042256; 0.238981; false;2.0; 1.48728; 0.385884;0.034159470000000004; 0.0572207; false;TO; 1.51682; 0.407808;1.16; 0.3733; 0.0000; 0.0017;TO;MISSING;MISSING;MISSING;1.97; 0.5007; 0.2767; 0.0011
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-rhs.mata;0.7; 0.552759; 0.152715; 0.0084; 0.0011;0.37; EMPTY;1.85; 1.45421; 0.369161;0.025515475; 0.00144259; false;2.6; 1.45421; 0.377762;0.500771384; 0.241966; false;1.93; 1.46117; 0.376636;0.033663625999999995; 0.0202307; true;TO; 1.48284; 0.375973;1.8; 0.6331; 0.0000; 0.0016;19.85; 0.6295; 3.2960; 14.9474;2.25; 0.6512; 0.4802; 0.0018
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-rhs.mata;0.76; 0.593473; 0.156303; 0.0150; 0.0018;0.71; EMPTY;1.98; 1.54277; 0.39921;0.030033274; 0.00213819; false;2.76; 1.51294; 0.399351;0.52754804; 0.274626; false;1.96; 1.49466; 0.371342;0.031761521; 0.0398559; false;TO; 0.978504; 0.25789;1.68; 0.6284; 0.0000; 0.0017;TO;MISSING;MISSING;MISSING;2.09; 0.6305; 0.4391; 0.0006
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-rhs.mata;0.69; 0.549576; 0.143347; 0.0093; 0.0010;0.62; EMPTY;1.85; 1.45078; 0.367154;0.024823078999999998; 0.00106575; false;2.49; 1.40889; 0.353267;0.48923234; 0.213074; false;1.86; 1.43242; 0.36211;0.032194481000000004; 0.00566702; false;TO; 1.42562; 0.366339;1.15; 0.3626; 0.0000; 0.0013;8.33; 0.3427; 3.6100; 3.5387;2.02; 0.6199; 0.4170; 0.0002
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-rhs.mata;0.7; 0.557839; 0.144121; 0.0098; 0.0013;0.6; EMPTY;1.76; 1.46607; 0.28243;0.016052941999999997; 0.00112865; false;1.78; 1.05384; 0.239397;0.31105877200000004; 0.150643; false;1.84; 1.41207; 0.358383;0.03181102; 0.00541843; false;TO; 0.984787; 0.240303;1.6; 0.6047; 0.0000; 0.0013;38.22; 0.5962; 4.4392; 32.3945;2.07; 0.6147; 0.4263; 0.0005
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-rhs.mata;0.99; 0.755725; 0.195093; 0.0300; 0.0018;1.12; EMPTY;2.46; 1.92687; 0.508092;0.03571287; 0.00191559; false;3.49; 1.91262; 0.503291;0.68404; 0.338281; false;ERR;ERR;ERR;ERR;ERR;ERR;TO; 1.93902; 0.470721;1.98; 0.8731; 0.0000; 0.0026;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-rhs.mata;0.95; 0.748344; 0.18148; 0.0252; 0.0010;1.02; EMPTY;2.45; 1.90522; 0.488157;0.03227686; 0.00109741; false;3.46; 1.9114; 0.485692;0.699021; 0.297902; false;ERR;ERR;ERR;ERR;ERR;ERR;TO; 1.92268; 0.502155;1.49; 0.5769; 0.0000; 0.0014;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-rhs.mata;0.67; 0.543638; 0.139525; 0.0080; 0.0009;0.59; EMPTY;1.84; 1.44699; 0.368476;0.025127561; 0.00104557; false;2.49; 1.41407; 0.363033;0.48480874199999996; 0.195819; false;1.83; 1.4101; 0.350785;0.030488435; 0.00187076; false;TO; 1.42273; 0.358648;1.68; 0.6092; 0.0000; 0.0015;21.35; 0.6239; 4.6686; 15.1700;2.26; 0.6441; 0.4598; 0.0002
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-rhs.mata;0.41; 0.308441; 0.098091; 0.0075; 0.0010;0.37; EMPTY;1.86; 1.46501; 0.37554;0.026827855; 0.00147013; false;2.56; 1.42891; 0.363541;0.49669632599999997; 0.235932; false;1.85; 1.44417; 0.323134;0.031912047; 0.00547979; false;TO; 1.41523; 0.364918;1.25; 0.3597; 0.0000; 0.0016;TO;MISSING;MISSING;MISSING;1.42; 0.3462; 0.2553; 0.0001
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-rhs.mata;0.71; 0.567042; 0.144052; 0.0098; 0.0012;0.61; EMPTY;1.83; 1.43035; 0.365332;0.024816986000000003; 0.00130159; false;2.5; 1.41774; 0.368315;0.48381240000000003; 0.202378; false;1.87; 1.43724; 0.361681;0.031754562; 0.00199342; false;TO; 1.46172; 0.377181;1.65; 0.6213; 0.0000; 0.0014;11.67; 0.5304; 2.4106; 7.7612;2.01; 0.6061; 0.4103; 0.0002
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-rhs.mata;0.68; 0.555007; 0.140854; 0.0089; 0.0009;0.57; EMPTY;1.81; 1.42903; 0.357042;0.024019638; 0.00102069; false;2.51; 1.42193; 0.353083;0.48844581000000004; 0.206037; false;1.88; 1.42338; 0.358812;0.03138601; 0.0224838; false;TO; 1.42541; 0.368344;1.64; 0.6315; 0.0000; 0.0014;TO;MISSING;MISSING;MISSING;2.08; 0.6172; 0.4308; 0.0005
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-rhs.mata;0.69; 0.547048; 0.142907; 0.0095; 0.0012;0.57; EMPTY;1.81; 1.42263; 0.364479;0.024810895000000003; 0.00114257; false;2.55; 1.4238; 0.366262;0.503628887; 0.220071; false;1.91; 1.47087; 0.370146;0.031927671; 0.00561387; false;TO; 1.47341; 0.370406;1.16; 0.3387; 0.0000; 0.0011;TO;MISSING;MISSING;MISSING;1.31; 0.3354; 0.2429; 0.0003
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-rhs.mata;0.36; 0.277691; 0.0835871; 0.0064; 0.0009;0.35; EMPTY;1.79; 1.39619; 0.35565;0.024725005999999997; 0.00110505; false;2.56; 1.45588; 0.373102;0.49300483; 0.215951; false;1.94; 1.48258; 0.369393;0.033030918; 0.0254144; false;TO; 1.50475; 0.378218;1.76; 0.6356; 0.0000; 0.0014;TO;MISSING;MISSING;MISSING;1.64; 0.3616; 0.2795; 0.0004
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-rhs.mata;0.72; 0.565091; 0.151113; 0.0126; 0.0015;0.5; EMPTY;1.33; 1.07503; 0.247966;0.01690078; 0.00124583; false;2.2; 1.3813; 0.253513;0.32879027; 0.206458; false;1.68; 1.36813; 0.244624;0.02153516; 0.0269926; false;TO; 1.51229; 0.396286;1.15; 0.3641; 0.0000; 0.0010;TO;MISSING;MISSING;MISSING;2.25; 0.6567; 0.4633; 0.0008
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-rhs.mata;0.71; 0.567567; 0.151269; 0.0115; 0.0012;0.67; EMPTY;1.88; 1.49093; 0.376535;0.026588459000000002; 0.00157568; false;2.67; 1.49073; 0.377661;0.51903814; 0.25519; false;1.99; 1.50499; 0.37911;0.035121451; 0.0308253; false;TO; 1.50969; 0.393024;1.85; 0.6432; 0.0000; 0.0019;TO;MISSING;MISSING;MISSING;2.36; 0.6549; 0.4791; 0.0007
