name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-3-*.mata;0.0; 0.00580544; 0.00635659;2.1959e-05;2.7385e-05; 6.526e-06; false;0.0; 0.00343677; 0.00582651;2.0877e-05;2.6680999999999997e-05; 6.569e-06; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-30-*.mata;0.27; 0.225453; 0.072759;0.0013655130000000003;0.006207619; 0.000584617; false;0.3; 0.230524; 0.0492965;0.0026201889999999998;0.010463041999999999; 0.000461271; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-31-*.mata;0.37; 0.290556; 0.0768217;0.0026904480000000002;0.013294376000000002; 0.000569048; false;0.31; 0.252888; 0.0529505;0.0014193069999999999;0.007055090000000001; 0.00034695; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-32-*.mata;0.32; 0.261127; 0.0789756;0.002517864;0.008450894; 0.000289924; false;0.3; 0.244074; 0.0577033;0.00153383;0.007106029999999999; 0.000381171; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-33-*.mata;0.36; 0.295281; 0.0789313;0.0017070160000000002;0.008080744999999999; 0.000664061; false;0.35; 0.297604; 0.0610726;0.0016534469999999995;0.007938463; 0.000350952; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-34-*.mata;0.39; 0.324988; 0.0883905;0.0017586919999999996;0.008828701000000001; 0.000688224; false;0.37; 0.313988; 0.0651601;0.0029552150000000006;0.010094764999999999; 0.000871788; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-35-*.mata;0.46; 0.369807; 0.1143;0.0018311009999999997;0.009231754; 0.000399538; false;0.41; 0.350266; 0.0663003;0.001824908;0.009234827; 0.000462408; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-36-*.mata;0.47; 0.346671; 0.159924;0.0018925290000000002;0.010143891; 0.000700287; false;0.41; 0.339364; 0.0710835;0.002068626;0.010417921; 0.000834717; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-37-*.mata;0.48; 0.386688; 0.115877;0.002186539;0.012272551000000003; 0.000979878; false;0.49; 0.433246; 0.0738424;0.00207916;0.011137527999999999; 0.000499678; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-38-*.mata;0.57; 0.452184; 0.142856;0.0036491450000000008;0.017181745999999998; 0.000768294; false;0.49; 0.409087; 0.0777802;0.0021402220000000002;0.011775523000000001; 0.000614186; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-39-*.mata;0.53; 0.418536; 0.133375;0.0024015110000000007;0.013319633999999997; 0.000584604; false;0.56; 0.458432; 0.0851925;0.0033945519999999995;0.018793757; 0.000719666; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-4-*.mata;0.0; 0.00834206; 0.00668286;3.7226e-05;3.266e-05; 1.0488e-05; false;0.0; 0.00356203; 0.00470527;2.187e-05;2.0691e-05; 7.484e-06; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-40-*.mata;0.54; 0.416695; 0.127382;0.0024057510000000002;0.014319673; 0.00084215; false;0.6; 0.51847; 0.090711;0.0023469130000000004;0.013762267000000002; 0.000558445; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-41-*.mata;0.63; 0.484575; 0.144194;0.002500668;0.014995237; 0.000553337; false;0.53; 0.456099; 0.0933875;0.0025055060000000002;0.015539591; 0.000993812; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-42-*.mata;0.63; 0.510509; 0.142043;0.002673606;0.016666789000000005; 0.000698497; false;0.64; 0.523955; 0.108715;0.002653386;0.016802097000000002; 0.000857701; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-43-*.mata;0.63; 0.496239; 0.142964;0.00282131;0.018719301; 0.000783513; false;0.65; 0.520577; 0.102727;0.005113019;0.031519113999999994; 0.000783862; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-44-*.mata;0.73; 0.546072; 0.174987;0.004542522000000001;0.022482620000000002; 0.000853127; false;0.66; 0.542671; 0.111443;0.0028980220000000005;0.019792685; 0.00125522; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-45-*.mata;0.77; 0.589089; 0.186073;0.003010889;0.020327067; 0.000717058; false;0.67; 0.547191; 0.117017;0.003004221;0.02010988499999999; 0.00077964; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-46-*.mata;0.76; 0.589549; 0.180511;0.0034915240000000006;0.027093212; 0.00125609; false;0.74; 0.603057; 0.125934;0.0030866609999999997;0.021831243; 0.00087011; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-47-*.mata;0.83; 0.629434; 0.207926;0.0032989029999999993;0.023299081; 0.000991124; false;0.72; 0.591969; 0.125859;0.003275711999999999;0.022938660000000003; 0.000842483; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-48-*.mata;0.91; 0.653249; 0.24843;0.005037561000000001;0.027230983; 0.00121583; false;0.76; 0.631652; 0.125268;0.0036545020000000004;0.027661802999999995; 0.00104124; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-*.mata;0.9; 0.696591; 0.230946;0.003547259;0.026619808999999998; 0.000871941; false;0.82; 0.660112; 0.138014;0.003625177;0.028224506999999996; 0.000883477; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-*.mata;0.0; 0.010596; 0.00704604;6.1192e-05;9.0215e-05; 2.6371e-05; false;0.01; 0.00942208; 0.00700365;6.8852e-05;7.061200000000001e-05; 2.453e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-*.mata;0.98; 0.759371; 0.226655;0.0038081559999999996;0.029878181000000004; 0.00138733; false;0.84; 0.656372; 0.145764;0.003842584000000001;0.034414241; 0.0012594; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-*.mata;0.96; 0.744641; 0.24152;0.004085707;0.032776939; 0.000992214; false;0.9; 0.704768; 0.164812;0.005375063000000001;0.03635546500000002; 0.00147805; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-*.mata;0.99; 0.755895; 0.24446;0.005033031;0.031660538; 0.00153107; false;0.88; 0.690423; 0.159342;0.00409583;0.03552692199999999; 0.00114929; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-*.mata;1.15; 0.798764; 0.336059;0.004316540000000001;0.037385352999999996; 0.00147424; false;0.95; 0.753422; 0.166525;0.004233216;0.036434357; 0.00162191; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-54-*.mata;1.12; 0.85344; 0.284516;0.004249274000000002;0.038813323; 0.00142811; false;0.94; 0.732568; 0.170389;0.004294605;0.039273635999999994; 0.00138789; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-55-*.mata;1.13; 0.839036; 0.274748;0.005029201000000003;0.05148687599999999; 0.00202544; false;1.03; 0.797341; 0.193787;0.004535432000000001;0.044068012000000004; 0.00198903; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-56-*.mata;1.19; 0.877433; 0.337294;0.004702501;0.042011637000000004; 0.00163687; false;1.02; 0.799408; 0.18407;0.004787134000000002;0.045309492; 0.00126896; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-57-*.mata;1.26; 0.940337; 0.313347;0.004856925000000001;0.044399799; 0.00158905; false;1.06; 0.830873; 0.196473;0.004753649;0.04730031799999999; 0.00190181; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-58-*.mata;1.29; 0.97454; 0.318635;0.005014093999999997;0.048881771000000004; 0.00139269; false;1.11; 0.874561; 0.207172;0.004873364999999999;0.048694935; 0.00162351; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-59-*.mata;1.33; 1.01376; 0.344847;0.005926085000000002;0.06169154899999999; 0.00235416; false;1.21; 0.911532; 0.238513;0.006073478999999997;0.075867882; 0.00213624; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-6-*.mata;0.01; 0.0326228; 0.00845738;9.4998e-05;0.000109421; 2.2762e-05; false;0.02; 0.0158265; 0.00789405;8.899099999999999e-05;0.000105051; 3.2002e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-60-*.mata;1.6; 1.13975; 0.480914;0.0056823080000000005;0.069169701; 0.00294891; false;1.28; 0.953906; 0.272881;0.005339793000000001;0.05935940299999999; 0.00220224; false
