name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07677.mata;0.0; 0.0049062; 0.000544754; 4.5271e-05; 1.5831e-05; false;0.0; 0.00475637; 0.000538012; 6.3016e-05; 2.0598e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07756.mata;8.72; 9.12425; 0.241144; 0.000345043; 0.0001374; false;8.82; 8.83681; 0.274099; 0.000260399; 0.000170453; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07783.mata;0.0; 0.00215038; 0.000328225; 3.3764e-05; 2.0266e-05; false;0.0; 0.0011469; 0.000184362; 1.526e-05; 1.4886e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07807.mata;0.0; 0.00253508; 0.000473064; 5.4312e-05; 3.582e-05; false;0.0; 0.00249113; 0.000457403; 3.5576e-05; 3.6489e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07937.mata;0.03; 0.0350117; 0.00190294; 0.000143499; 8.8993e-05; false;0.04; 0.035963; 0.00197202; 0.00016664; 9.5924e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07947.mata;0.0; 0.0037751; 0.00101108; 7.7281e-05; 2.4576e-05; false;0.01; 0.00648712; 0.00158197; 0.000114089; 3.3886e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08001.mata;0.02; 0.0144376; 0.00813573; 0.000379811; 4.1968e-05; false;0.01; 0.00897649; 0.00528116; 0.000399558; 2.6745e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08023.mata;0.02; 0.0228317; 0.00333707; 0.000596521; 3.5317e-05; false;0.02; 0.0216272; 0.00315064; 0.000332125; 4.0123e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08029.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08074.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08114.mata;0.22; 0.0519164; 0.155168; 0.00590277; 0.000485946; false;0.23; 0.0480863; 0.161858; 0.00677204; 0.00038117; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08116.mata;0.0; 0.00208186; 0.00175229; 0.000224143; 3.4914e-05; false;0.0; 0.00225123; 0.00173667; 0.000234153; 4.546e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08118.mata;0.17; 0.178414; 0.00211145; 8.1211e-05; 0.00010204; false;0.19; 0.208189; 0.00206088; 7.5551e-05; 2.1029e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08130.mata;0.0; 0.00202289; 0.000261761; 1.9144e-05; 1.8314e-05; false;0.0; 0.00187452; 0.00023547; 1.7396e-05; 1.4781e-05; false
