name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;0.38; 0.299975; 0.0966215; 0.000506839; 0.000530433; 6.6099e-05; false;0.37; 0.328343; 0.0622517; 0.000516884; 0.000669624; 6.1012e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;0.38; 0.316786; 0.103122; 0.000568596; 0.000588777; 7.3591e-05; false;0.38; 0.336904; 0.0654139; 0.000641502; 0.00102976; 8.529e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.03; 0.0316416; 0.0111251; 6.0902e-05; 3.4953e-05; 1.4438e-05; false;0.04; 0.0467216; 0.0109365; 6.0107e-05; 3.7607e-05; 1.4655e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;0.42; 0.336997; 0.111656; 0.000561738; 0.000542393; 7.4195e-05; false;0.38; 0.329342; 0.0737963; 0.00058045; 0.000749623; 8.1355e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.05; 0.0493647; 0.0150475; 8.8373e-05; 5.2002e-05; 2.8287e-05; false;0.05; 0.050901; 0.0120795; 8.7861e-05; 5.1264e-05; 2.2479e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.08; 0.0644719; 0.0254885; 0.000227983; 0.000129999; 4.3652e-05; false;0.07; 0.0651303; 0.02433; 0.000113108; 7.2513e-05; 4.8863e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;0.1; 0.0835035; 0.033983; 0.000180743; 9.646e-05; 3.8295e-05; false;0.1; 0.0953536; 0.0229883; 0.000175259; 9.1607e-05; 3.7256e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;0.12; 0.0973118; 0.0360087; 0.000213138; 0.000187682; 4.7096e-05; false;0.11; 0.102551; 0.0258091; 0.000159582; 0.000116605; 5.3718e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;0.13; 0.111991; 0.0387929; 0.000192877; 0.000130215; 5.5687e-05; false;0.13; 0.119348; 0.0306551; 0.0002048; 0.000200371; 5.473e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;0.18; 0.142848; 0.0471652; 0.00025554; 0.000374796; 7.0215e-05; false;0.15; 0.133851; 0.0319361; 0.000257746; 0.000380675; 2.9587e-05; false
