name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-concat;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-17.mata;0.0; 8.2614e-05;0.000530705;0.000335183; 5.675e-05; false;0.0; 5.8346e-05;0.000298471;0.00019736599999999998; 3.8842e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-18.mata;0.0; 8.1711e-05;0.0018445479999999997;0.0005457000000000001; 0.000115559; false;0.0; 0.000143875;0.003266553;0.000794193; 0.0002275; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-19.mata;0.01; 0.000127378;0.0052117199999999995;0.001527464; 0.000446938; false;0.02; 0.000212022;0.008688169;0.0018861989999999999; 0.000535184; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-2.mata;0.0; 8.5216e-05;0.001818441;0.000585915; 0.000131914; false;0.0; 9.2125e-05;0.00191838;0.000528665; 0.000105839; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-20.mata;0.01; 0.000129481;0.004794451;0.001321928; 0.000264164; false;0.01; 0.000171415;0.004861803;0.0014307859999999999; 0.000497974; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-21.mata;0.0; 8.8854e-05;0.000584015;0.000372676; 5.7127e-05; false;0.0; 5.0337e-05;0.00042793;0.000208212; 3.7751e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-22.mata;0.0; 0.000116512;0.0030494349999999996;0.000761425; 0.000320986; false;0.0; 0.000156484;0.0025675109999999998;0.000553369; 0.000100792; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-23.mata;0.02; 0.00025359;0.008987901999999999;0.002176906; 0.00053116; false;0.01; 0.000122311;0.0049191930000000005;0.001564458; 0.000342799; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-24.mata;0.02; 0.000133095;0.007687734;0.001936174; 0.000832573; false;0.02; 0.000218876;0.008707264;0.0020707929999999996; 0.000571365; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-25.mata;0.0; 8.3998e-05;0.000353668;0.000325622; 4.1693e-05; false;0.0; 6.4476e-05;0.000343015;0.000230566; 4.0141e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-26.mata;0.0; 0.00010626;0.0020807770000000002;0.0008027679999999999; 0.000167993; false;0.0; 0.000102569;0.0020031420000000003;0.000826927; 0.000177172; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-27.mata;0.01; 0.00016665;0.005033447;0.0015149819999999998; 0.000401203; false;0.01; 0.000162941;0.005422212;0.001958891; 0.000429621; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-28.mata;0.01; 0.000138183;0.004887038;0.001435702; 0.000402058; false;0.01; 0.000133399;0.0049310380000000004;0.001485845; 0.000353051; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-29.mata;0.0; 9.627e-05;0.0005441619999999999;0.000354802; 5.6841e-05; false;0.0; 7.1567e-05;0.000545522;0.000369513; 5.3288e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-3.mata;0.01; 0.000117585;0.004763883;0.001311353; 0.000260688; false;0.01; 0.000141831;0.004856519;0.001639661; 0.000411806; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-30.mata;0.01; 0.000132634;0.003236345;0.000701251; 0.00019162; false;0.0; 7.904e-05;0.001793602;0.000568675; 0.0005767; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-31.mata;0.01; 0.000126178;0.004778566999999999;0.0010563730000000002; 0.000491069; false;0.01; 0.000184827;0.00509481;0.001264566; 0.000467517; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-32.mata;0.01; 0.000123441;0.00510099;0.001583318; 0.00056681; false;0.01; 0.000245867;0.00494986;0.001175055; 0.000397183; false
