name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1307.0.mata;0.01; 0.0166131; 0.00321641; 0.000169542; 6.5975e-05; false;0.01; 0.0142724; 0.00324455; 0.000185053; 6.6448e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1317.0.mata;0.01; 0.0156119; 0.00336604; 0.000188471; 8.8411e-05; false;0.01; 0.0147139; 0.00341246; 0.0001836; 6.9137e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1337.0.mata;0.03; 0.0283712; 0.00318792; 0.000247602; 0.000111764; false;0.03; 0.0306165; 0.00321606; 0.000263328; 9.316e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1357.0.mata;0.04; 0.0435297; 0.00650311; 0.000447878; 0.000201512; false;0.06; 0.0516325; 0.00682689; 0.000419833; 0.000169746; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1370.0.mata;0.04; 0.0417191; 0.00390355; 0.000276151; 0.000118021; false;0.04; 0.0340519; 0.00396415; 0.000395561; 0.000137627; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1371.0.mata;0.03; 0.0338658; 0.00396967; 0.000298695; 0.000106697; false;0.03; 0.0313675; 0.00379939; 0.00026557; 0.000104103; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1375.0.mata;0.05; 0.0539127; 0.00339512; 0.000220919; 0.000101665; false;0.03; 0.0270692; 0.0031517; 0.000222114; 0.000100685; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1379.0.mata;0.05; 0.0408732; 0.00762218; 0.000447806; 0.000186725; false;0.05; 0.0485929; 0.0036151; 0.000242728; 0.000107641; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1427.0.mata;0.05; 0.0558115; 0.00369515; 0.000246603; 0.000110288; false;0.06; 0.0503322; 0.00774618; 0.000469664; 0.000184521; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1437.0.mata;0.02; 0.0274278; 0.00215624; 0.000139479; 6.0451e-05; false;0.02; 0.0168805; 0.00216373; 0.000168572; 6.0879e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1471.0.mata;0.02; 0.0222367; 0.00281231; 0.000144258; 8.0806e-05; false;0.02; 0.0231052; 0.00267304; 0.000109503; 2.2263e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1475.0.mata;0.07; 0.066111; 0.005106; 0.000178817; 0.000142859; false;0.04; 0.0407889; 0.00535617; 0.000352613; 0.00016348; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1477.0.mata;0.04; 0.0422166; 0.00580426; 0.000230256; 0.000134386; false;0.02; 0.0201074; 0.00274389; 0.000114671; 4.1e-06; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1479.0.mata;0.05; 0.0451326; 0.00566713; 0.000283838; 0.000199757; false;0.05; 0.0439536; 0.00514812; 0.000253965; 0.000169409; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1575.0.mata;0.04; 0.0384417; 0.00528746; 0.000551691; 0.000239378; false;0.04; 0.0369057; 0.00525871; 0.000467371; 0.000127185; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1578.0.mata;0.04; 0.038658; 0.00495752; 0.000359598; 0.000139292; false;0.06; 0.0533294; 0.00497393; 0.00033828; 9.0879e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1597.0.mata;0.08; 0.0795611; 0.00645504; 0.000471473; 0.000190555; false;0.07; 0.05981; 0.00827372; 0.000949205; 0.000395361; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1676.0.mata;0.05; 0.0478821; 0.00562272; 0.00062275; 0.000155473; false;0.06; 0.0589167; 0.00548676; 0.000360404; 0.000152721; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1677.0.mata;0.07; 0.0660508; 0.00670954; 0.000537085; 0.000197511; false;0.07; 0.0658961; 0.00707515; 0.000778677; 0.000215149; false
