name;explicit-stats-runtime;explicit-stats-min-alph;explicit-stats-avg-alph;explicit-stats-max-alph;explicit-stats-min-states;explicit-stats-avg-states;explicit-stats-max-states;explicit-stats-min-transitions;explicit-stats-avg-transitions;explicit-stats-max-transitions;minterm-stats-runtime;minterm-stats-min-alph;minterm-stats-avg-alph;minterm-stats-max-alph;minterm-stats-min-states;minterm-stats-avg-states;minterm-stats-max-states;minterm-stats-min-transitions;minterm-stats-avg-transitions;minterm-stats-max-transitions
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;0.47; 4; 4; 4; 1804; 1805; 1806; 3606; 3608; 3610;1.26; 4; 4; 4; 1804; 1805; 1806; 3606; 3608; 3610
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;0.55; 4; 4; 4; 1904; 1905; 1906; 3806; 3808; 3810;1.09; 4; 4; 4; 1904; 1905; 1906; 3806; 3808; 3810
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.41; 4; 4; 4; 207; 208; 208; 411; 412; 414;0.79; 4; 4; 4; 207; 208; 208; 411; 412; 414
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;0.52; 4; 4; 4; 2007; 2008; 2008; 4011; 4012; 4014;1.25; 4; 4; 4; 2007; 2008; 2008; 4011; 4012; 4014
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.51; 4; 4; 4; 307; 308; 308; 611; 612; 614;0.78; 4; 4; 4; 307; 308; 308; 611; 612; 614
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.43; 4; 4; 4; 407; 408; 408; 811; 812; 814;0.79; 4; 4; 4; 407; 408; 408; 811; 812; 814
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;0.52; 4; 4; 4; 507; 508; 508; 1011; 1012; 1014;0.91; 4; 4; 4; 507; 508; 508; 1011; 1012; 1014
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;0.5; 4; 4; 4; 607; 608; 608; 1211; 1212; 1214;0.96; 4; 4; 4; 607; 608; 608; 1211; 1212; 1214
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;0.43; 4; 4; 4; 707; 708; 708; 1411; 1412; 1414;1.04; 4; 4; 4; 707; 708; 708; 1411; 1412; 1414
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;0.48; 4; 4; 4; 807; 808; 808; 1611; 1612; 1614;0.95; 4; 4; 4; 807; 808; 808; 1611; 1612; 1614
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;0.44; 4; 4; 4; 907; 908; 908; 1811; 1812; 1814;0.94; 4; 4; 4; 907; 908; 908; 1811; 1812; 1814
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.49; 4; 4; 4; 107; 108; 108; 211; 212; 214;0.67; 4; 4; 4; 107; 108; 108; 211; 212; 214
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;0.45; 4; 4; 4; 1007; 1008; 1008; 2011; 2012; 2014;1.02; 4; 4; 4; 1007; 1008; 1008; 2011; 2012; 2014
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;0.41; 4; 4; 4; 1107; 1108; 1108; 2211; 2212; 2214;0.92; 4; 4; 4; 1107; 1108; 1108; 2211; 2212; 2214
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;0.55; 4; 4; 4; 1207; 1208; 1208; 2411; 2412; 2414;1.09; 4; 4; 4; 1207; 1208; 1208; 2411; 2412; 2414
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;0.51; 4; 4; 4; 1307; 1308; 1308; 2611; 2612; 2614;0.97; 4; 4; 4; 1307; 1308; 1308; 2611; 2612; 2614
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;0.54; 4; 4; 4; 1407; 1408; 1408; 2811; 2812; 2814;1.16; 4; 4; 4; 1407; 1408; 1408; 2811; 2812; 2814
