name;explicit-stats-runtime;explicit-stats-min-alph;explicit-stats-avg-alph;explicit-stats-max-alph;explicit-stats-min-states;explicit-stats-avg-states;explicit-stats-max-states;explicit-stats-min-transitions;explicit-stats-avg-transitions;explicit-stats-max-transitions;minterm-stats-runtime;minterm-stats-min-alph;minterm-stats-avg-alph;minterm-stats-max-alph;minterm-stats-min-states;minterm-stats-avg-states;minterm-stats-max-states;minterm-stats-min-transitions;minterm-stats-avg-transitions;minterm-stats-max-transitions
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06164-*.mata;0.45; 12; 36; 49; 20; 33; 51; 47; 796; 2499;0.72; 12; 36; 49; 20; 33; 51; 47; 796; 2499
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06165-*.mata;0.45; 36; 36; 36; 11; 22; 34; 396; 792; 1224;0.68; 36; 36; 36; 11; 22; 34; 396; 792; 1224
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06168-*.mata;0.51; 13; 38; 79; 8; 41; 112; 38; 893; 3581;0.73; 13; 38; 79; 8; 41; 112; 38; 893; 3581
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06169-*.mata;0.45; 30; 52; 75; 10; 38; 66; 65; 408; 750;0.69; 30; 52; 75; 10; 38; 66; 65; 408; 750
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06173-*.mata;0.45; 75; 75; 75; 20; 41; 78; 243; 2824; 5850;0.66; 75; 75; 75; 20; 41; 78; 243; 2824; 5850
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06174-*.mata;0.48; 23; 42; 47; 7; 19; 37; 36; 396; 987;0.75; 23; 42; 47; 7; 19; 37; 36; 396; 987
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06175-*.mata;0.42; 21; 54; 75; 10; 228; 1012; 55; 3285; 11044;0.68; 21; 54; 75; 10; 228; 1012; 55; 3285; 11044
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06178-*.mata;0.44; 12; 29; 37; 13; 21; 35; 14; 609; 1295;0.71; 12; 29; 37; 13; 21; 35; 14; 609; 1295
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06179-*.mata;0.54; 16; 43; 50; 8; 27; 38; 26; 1275; 1900;0.74; 16; 43; 50; 8; 27; 38; 26; 1275; 1900
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06180-*.mata;0.49; 22; 36; 47; 12; 23; 32; 36; 200; 564;0.59; 22; 36; 47; 12; 23; 32; 36; 200; 564
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06181-*.mata;0.47; 15; 42; 51; 14; 35; 76; 171; 327; 714;0.59; 15; 42; 51; 14; 35; 76; 171; 327; 714
