name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_678.0.mata;0.46; 0.2515817000;0.0081482; 0.0902912000; 0.0001891000; False; 0.1007973000; 0.4616378000;0.25; 0.218491; 0.043192; 0.001496; 0.000566; false; 0.287897;0.31; 0.264299; 0.038158; 0.00286; 0.000192; 0.000269; false; 0.343999;0.36; 0.318713; 0.04148; 0.00138; 0.000539; false; 0.385819;0.88; 0.418311; 0.180612; 0.185416; 0.032922; 0.044738; false; 0.896358;0.59; 0.398294; 0.064477; 0.081046; 0.021152; 0.020721; false; 0.619802;ERR;1.7; 0.5536; 0.0000; 0.1026; 0.0026; 0.0000; False; 0.1052; 0.6619;6.39; 0.5415; 0.1986; 4.6704; 4.6848; 0.1383; False; 4.8233; 5.5652;2.68; 0.3501; 0.0827; 1.1407; 1.1869; 0.0001; False; 1.1871; 1.6230;4.23; 1.176418271; 0.080951169; 0.001493254; false; 0.08705486; 1.753345145;3.12; 0.344354834; 0.091563326; 3.7952E-5; false; 0.119082073; 1.10765177
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_798.0.mata;4.45; 3.0197533000;0.0083616; 0.4376562000; 0.0001937000; False; 0.4487488000; 4.4842926000;9.89; 6.56155; 3.58903; 0.01787; 0.002224; false; 10.5945;5.7; 5.31969; 0.51562; 0.005791; 0.000255; 0.001756; false; 6.24728;9.66; 4.64515; 4.9485; 0.016208; 0.001908; false; 10.3067;26.57; 7.65243; 4.249; 13.309; 0.573362; 0.553128; false; 26.7551;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;15.19; 9.5521; 0.0000; 5.6754; 0.0176; 0.0000; False; 5.6931; 15.2850;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;41.27; 32.373607026; 0.182988809; 0.002347775; false; 0.192019304; 34.728336914;12.49; 4.58345086; 0.731717792; 3.36E-5; false; 0.748974379; 7.744820887
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested6_true-unreach-call.i_7.0.mata;0.17; 0.0405301000;0.0089024; 0.0543973000; 0.0001740000; False; 0.0661552000; 0.1609651000;0.0; 0.004048; 0.000783; 6.2e-05; 2.3e-05; false; 0.005653;0.0; 0.003891; 0.000683; 0.0004; 3.8e-05; 1.7e-05; false; 0.005767;0.0; 0.003895; 0.000792; 6.3e-05; 2.3e-05; false; 0.005482;0.01; 0.00414; 0.001817; 0.002992; 0.000603; 0.000622; false; 0.010838;0.01; 0.004027; 0.000313; 0.002082; 0.000933; 0.000531; false; 0.009249;ERR;1.26; 0.0140; 0.0000; 0.0016; 0.0001; 0.0000; False; 0.0017; 0.0161;1.1; 0.0129; 0.0020; 0.0165; 0.0170; 0.0010; False; 0.0181; 0.0333;1.11; 0.0118; 0.0024; 0.0073; 0.0083; 0.0001; False; 0.0084; 0.0229;1.31; 0.136423945; 0.02306363; 0.001916126; false; 0.030805327; 0.27689444;1.15; 0.027992413; 0.017287186; 6.0277E-5; false; 0.024790786; 0.170665613
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1070.0.mata;0.18; 0.0439831000;0.0085475; 0.0726810000; 0.0002459000; False; 0.0839208000; 0.1798106000;0.01; 0.013265; 0.002124; 0.000105; 5.4e-05; false; 0.017376;0.01; 0.013765; 0.002347; 0.000477; 0.000119; 2.8e-05; false; 0.018589;0.01; 0.013221; 0.002214; 9.1e-05; 6e-05; false; 0.017474;0.03; 0.013413; 0.006014; 0.008328; 0.002214; 0.001956; false; 0.033452;0.02; 0.013335; 0.000928; 0.004634; 0.001803; 0.001353; false; 0.024341;ERR;1.15; 0.0250; 0.0000; 0.0033; 0.0001; 0.0000; False; 0.0035; 0.0288;1.08; 0.0171; 0.0053; 0.0346; 0.0353; 0.0032; False; 0.0385; 0.0612;1.03; 0.0179; 0.0041; 0.0108; 0.0123; 0.0001; False; 0.0123; 0.0347;1.53; 0.202379211; 0.025868142; 0.00173908; false; 0.033063214; 0.361942022;1.38; 0.057266943; 0.045024539; 3.0573E-5; false; 0.052341044; 0.250466585
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1072.0.mata;0.19; 0.0509443000;0.0087006; 0.0726345000; 0.0002721000; False; 0.0841646000; 0.1931541000;0.03; 0.026887; 0.003707; 0.000152; 0.000105; false; 0.034263;0.03; 0.026189; 0.004669; 0.000726; 6e-05; 4.3e-05; false; 0.035084;0.02; 0.024238; 0.003718; 0.000151; 0.00011; false; 0.031731;0.07; 0.027916; 0.01442; 0.018744; 0.005493; 0.005811; false; 0.075111;0.05; 0.029422; 0.002041; 0.008049; 0.002864; 0.002385; false; 0.048459;ERR;1.2; 0.0470; 0.0000; 0.0070; 0.0003; 0.0000; False; 0.0073; 0.0550;1.09; 0.0278; 0.0104; 0.0893; 0.0911; 0.0123; False; 0.1035; 0.1421;0.97; 0.0271; 0.0075; 0.0275; 0.0326; 0.0001; False; 0.0327; 0.0679;1.97; 0.333623055; 0.022088278; 0.00190124; false; 0.028651135; 0.608050393;1.36; 0.087726536; 0.052675496; 2.8751E-5; false; 0.07749409; 0.416251498
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1107.0.mata;0.3; 0.0837086000;0.009697899999999999; 0.1247615000; 0.0003443000; False; 0.1371999000; 0.2920115000;0.1; 0.093811; 0.010052; 0.000682; 0.000284; false; 0.115952;0.11; 0.092114; 0.014757; 0.002654; 0.000186; 0.000103; false; 0.120114;0.09; 0.0795; 0.006952; 0.001137; 0.000393; false; 0.098449;0.2; 0.085007; 0.045998; 0.046601; 0.010565; 0.010656; false; 0.20762;0.12; 0.090834; 0.006221; 0.020782; 0.003634; 0.003417; false; 0.13342;ERR;1.06; 0.0726; 0.0000; 0.0091; 0.0006; 0.0000; False; 0.0097; 0.0833;1.75; 0.1334; 0.1414; 0.4899; 0.4942; 0.0610; False; 0.5553; 0.8310;1.44; 0.1327; 0.0500; 0.1096; 0.1214; 0.0001; False; 0.1216; 0.3056;2.9; 0.484037995; 0.035512093; 0.002249339; false; 0.042905398; 0.80346076;2.05; 0.203948766; 0.060530104; 4.2226E-5; false; 0.068413221; 0.482602771
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1117.0.mata;0.23; 0.0547112000;0.006528399999999999; 0.0957170000; 0.0003179000; False; 0.1046451000; 0.2491279000;0.04; 0.04688; 0.003976; 0.000392; 0.000138; false; 0.055261;0.04; 0.032776; 0.007967; 0.002344; 0.000156; 9.6e-05; false; 0.046938;0.05; 0.043338; 0.006037; 0.000423; 0.000154; false; 0.056624;0.13; 0.050339; 0.027722; 0.02949; 0.011285; 0.010813; false; 0.134342;0.05; 0.037695; 0.002662; 0.008746; 0.00296; 0.003481; false; 0.060624;ERR;1.24; 0.0720; 0.0000; 0.0094; 0.0003; 0.0000; False; 0.0098; 0.0828;1.55; 0.0768; 0.0459; 0.2473; 0.2503; 0.0267; False; 0.2770; 0.4004;1.32; 0.0766; 0.0337; 0.0604; 0.0679; 0.0001; False; 0.0681; 0.1791;2.43; 0.350749042; 0.028199691; 0.002015381; false; 0.036683199; 0.581912987;1.96; 0.157097958; 0.080692815; 4.2618E-5; false; 0.104998242; 0.485243255
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1170.0.mata;0.24; 0.0677315000;0.0097144; 0.0959177000; 0.0003348000; False; 0.1086903000; 0.2393361000;0.05; 0.048391; 0.007604; 0.000512; 0.000203; false; 0.062405;0.07; 0.065938; 0.011154; 0.002572; 0.000136; 0.000145; false; 0.088392;0.07; 0.065031; 0.007104; 0.00054; 0.000176; false; 0.08104;0.14; 0.06037; 0.034423; 0.032009; 0.009689; 0.006679; false; 0.149068;0.09; 0.046643; 0.005195; 0.023071; 0.004513; 0.004063; false; 0.090636;ERR;1.08; 0.0557; 0.0000; 0.0076; 0.0004; 0.0000; False; 0.0081; 0.0646;1.57; 0.0927; 0.0677; 0.2787; 0.2826; 0.0324; False; 0.3151; 0.4763;1.31; 0.0934; 0.0335; 0.0712; 0.0799; 0.0001; False; 0.0801; 0.2078;2.23; 0.321926901; 0.062296638; 0.002099204; false; 0.071831123; 0.603923738;1.68; 0.1139371; 0.07070874; 2.9746E-5; false; 0.077117369; 0.398631873
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1172.0.mata;0.23; 0.1171983000;0.0086087; 0.0905778000; 0.0002752000; False; 0.1020288000; 0.2807859000;0.07; 0.066205; 0.007277; 0.000457; 0.000208; false; 0.082053;0.07; 0.061535; 0.012204; 0.002388; 9.4e-05; 0.000118; false; 0.083728;0.07; 0.064984; 0.007331; 0.000506; 0.000183; false; 0.080467;0.15; 0.063953; 0.032026; 0.031934; 0.011143; 0.012311; false; 0.156997;0.08; 0.050271; 0.004487; 0.023172; 0.004528; 0.003997; false; 0.094283;ERR;1.32; 0.1034; 0.0000; 0.0129; 0.0006; 0.0000; False; 0.0136; 0.1181;1.67; 0.1002; 0.0694; 0.2938; 0.2969; 0.0345; False; 0.3314; 0.5017;1.3; 0.0938; 0.0348; 0.0702; 0.0790; 0.0001; False; 0.0791; 0.2086;2.48; 0.376107986; 0.030094101; 0.002268511; false; 0.039210388; 0.631332138;1.88; 0.112762235; 0.046352219; 3.4931E-5; false; 0.053241753; 0.424264144
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1307.0.mata;0.21; 0.0506223000;0.0107471; 0.0804017000; 0.0002634000; False; 0.0940442000; 0.2061762000;0.01; 0.013387; 0.002872; 0.000213; 7.5e-05; false; 0.018505;0.01; 0.012729; 0.001621; 0.001117; 7.9e-05; 3e-05; false; 0.016723;0.01; 0.013685; 0.003039; 0.000213; 7.8e-05; false; 0.018951;0.04; 0.013855; 0.006201; 0.013084; 0.004322; 0.004376; false; 0.043268;0.02; 0.013316; 0.000492; 0.004207; 0.00138; 0.001577; false; 0.022612;ERR;1.01; 0.0258; 0.0000; 0.0027; 0.0001; 0.0000; False; 0.0029; 0.0291;1.25; 0.0280; 0.0065; 0.0836; 0.0849; 0.0061; False; 0.0911; 0.1259;1.28; 0.0297; 0.0081; 0.0317; 0.0355; 0.0001; False; 0.0357; 0.0740;1.51; 0.357610668; 0.055211151; 0.002043088; false; 0.063486365; 0.559122596;1.4; 0.053112324; 0.047038006; 4.5714E-5; false; 0.077701935; 0.3263724
