name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1427.0.mata;ERR;0.07; 0.0621823; 0.00731599; 0.000443066; 0.000197659; false;0.11; 0.0599747; 0.0176897; 0.0196549; 0.00609701; 0.00600004; false;0.09; 0.0566552; 0.00417116; 0.0230761; 0.0044832; 0.0042378; false;1.1; 0.0798; 0.0000; 0.0079; 0.0004; 0.0000; False;1.49; 0.0565; 0.0342; 0.2725; 0.2742; 0.0201; False;1.18; 0.0877; 0.0338; 0.0521; 0.0567; 0.0001; False;2.72; 0.464373373; 0.045630384; 0.005424895; false;2.07; 0.246971894; 0.046933192; 5.7226E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1437.0.mata;ERR;0.01; 0.0167148; 0.00222768; 0.000145645; 6.0846e-05; false;0.06; 0.0298839; 0.0150221; 0.0153848; 0.00359704; 0.00316337; false;0.05; 0.0300122; 0.00232501; 0.00909806; 0.00284523; 0.00256002; false;1.22; 0.0532; 0.0000; 0.0085; 0.0005; 0.0000; False;1.43; 0.0522; 0.0214; 0.1906; 0.1916; 0.0123; False;1.32; 0.0533; 0.0191; 0.0516; 0.0571; 0.0001; False;2.06; 0.332560266; 0.032366526; 0.005414122; false;1.51; 0.128282472; 0.056826496; 3.1549E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1471.0.mata;ERR;0.04; 0.0367793; 0.00537216; 0.00024672; 4.2399e-05; false;0.1; 0.0400708; 0.020526; 0.022938; 0.00848434; 0.00776834; false;0.07; 0.039485; 0.0027664; 0.0167443; 0.00372927; 0.00327885; false;1.19; 0.0377; 0.0000; 0.0057; 0.0002; 0.0000; False;1.62; 0.0687; 0.0517; 0.2303; 0.2414; 0.0177; False;1.33; 0.0643; 0.0239; 0.0532; 0.0602; 0.0001; False;1.97; 0.252524412; 0.045594496; 0.002179335; false;1.67; 0.085100804; 0.09742197; 2.8778E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1475.0.mata;ERR;0.09; 0.0907908; 0.0107985; 0.000480089; 0.000297982; false;0.22; 0.0842915; 0.0482959; 0.0516808; 0.017303; 0.0183824; false;0.11; 0.0764889; 0.00894109; 0.0465945; 0.0201146; 0.00602381; false;0.96; 0.0708; 0.0000; 0.0088; 0.0006; 0.0000; False;1.63; 0.0757; 0.0736; 0.5355; 0.5423; 0.0727; False;1.37; 0.1283; 0.0376; 0.0858; 0.0918; 0.0001; False;3.04; 0.450266541; 0.023451747; 0.001842279; false;2.33; 0.229156455; 0.127790254; 3.6132E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1477.0.mata;ERR;0.04; 0.0585213; 0.00547416; 0.000193593; 6.063e-06; false;0.11; 0.0409604; 0.0240632; 0.0266144; 0.00957128; 0.00898969; false;0.06; 0.0369415; 0.00148783; 0.0103322; 0.00249349; 0.00214928; false;1.26; 0.0632; 0.0000; 0.0079; 0.0002; 0.0000; False;1.34; 0.0680; 0.0366; 0.1437; 0.1451; 0.0184; False;1.37; 0.0615; 0.0227; 0.0530; 0.0602; 0.0001; False;1.89; 0.313281071; 0.040383004; 0.001630615; false;1.74; 0.074447042; 0.096757918; 4.0342E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1479.0.mata;ERR;0.08; 0.0773922; 0.0105778; 0.000466914; 0.000306971; false;0.2; 0.0672568; 0.0453529; 0.0512714; 0.0136511; 0.0146229; false;0.12; 0.0845731; 0.00564699; 0.044771; 0.00686785; 0.00658572; false;1.12; 0.1114; 0.0000; 0.0093; 0.0006; 0.0000; False;2.01; 0.1272; 0.1173; 0.5084; 0.5150; 0.0662; False;1.43; 0.1226; 0.0453; 0.1005; 0.1135; 0.0001; False;2.7; 0.404737362; 0.052834874; 0.010193891; false;2.11; 0.274421746; 0.100190213; 4.0036E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1575.0.mata;ERR;0.07; 0.0664665; 0.00909544; 0.000682647; 0.000153105; false;0.18; 0.132111; 0.0878134; 0.0523421; 0.0352061; 0.012948; false;0.12; 0.119016; 0.00446142; 0.0480589; 0.00663559; 0.00621415; false;1.11; 0.0612; 0.0000; 0.0106; 0.0007; 0.0000; False;1.98; 0.1731; 0.1389; 0.6430; 0.6452; 0.0360; False;1.14; 0.0635; 0.0306; 0.0728; 0.0860; 0.0001; False;2.67; 0.455383412; 0.032660106; 0.00205795; false;2.15; 0.265554777; 0.069965025; 3.191E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1578.0.mata;ERR;0.08; 0.0699166; 0.0102912; 0.000687731; 0.000167216; false;0.22; 0.0690446; 0.0415822; 0.0560036; 0.0249092; 0.0246556; false;0.11; 0.0692462; 0.00484414; 0.0253616; 0.00411199; 0.00415886; false;1.42; 0.1172; 0.0000; 0.0191; 0.0014; 0.0000; False;1.99; 0.1113; 0.0866; 0.6206; 0.6253; 0.0945; False;1.44; 0.1067; 0.0432; 0.1482; 0.1657; 0.0001; False;2.79; 0.441979832; 0.04621022; 0.00698835; false;2.18; 0.129608815; 0.101679688; 6.0184E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1597.0.mata;ERR;0.07; 0.0697375; 0.00707294; 0.000804316; 0.000311764; false;0.26; 0.10753; 0.067016; 0.0647377; 0.0251759; 0.0250898; false;0.15; 0.162554; 0.00750372; 0.0413989; 0.00850054; 0.00833296; false;1.47; 0.1580; 0.0000; 0.0206; 0.0017; 0.0000; False;2.09; 0.1023; 0.1220; 1.0650; 1.0707; 0.0961; False;1.57; 0.1776; 0.0988; 0.1388; 0.1547; 0.0001; False;3.37; 0.745318554; 0.04133594; 0.002263865; false;2.0; 0.181470697; 0.072892843; 4.1987E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1676.0.mata;ERR;0.09; 0.0808997; 0.0104466; 0.00107609; 0.000318003; false;0.24; 0.0822737; 0.0514257; 0.0599502; 0.0233519; 0.0217054; false;0.1; 0.0605557; 0.0034528; 0.028437; 0.00699754; 0.00679087; false;1.26; 0.1042; 0.0000; 0.0177; 0.0012; 0.0000; False;1.83; 0.0767; 0.1172; 0.7921; 0.7984; 0.0714; False;1.46; 0.1359; 0.0471; 0.1106; 0.1241; 0.0001; False;3.37; 0.672957129; 0.067292652; 0.002022903; false;2.29; 0.255546106; 0.154282642; 3.7786E-5; false
