name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12751-1.mata;ERR;0.0; 0.000217772; 0.000132874; 1.6373e-05; 7.563e-06; false;0.0; 0.000208116; 0.000174975; 0.000590323; 0.00019779; 0.000184421; false;0.0; 0.000238269; 2.4441e-05; 0.00102141; 0.000627981; 0.000175909; false;1.04; 0.0044; 0.0000; 0.0002; 0.0000; 0.0000; False;1.13; 0.0054; 0.0001; 0.0002; 0.0003; 0.0001; False;1.25; 0.0069; 0.0005; 0.0006; 0.0014; 0.0001; False;1.14; 0.086744337; 0.027536371; 0.002072514; false;0.94; 0.009188507; 0.004854618; 2.3678E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-1.mata;ERR;0.0; 0.00574631; 0.000730686; 4.5571e-05; 1.4826e-05; false;0.01; 0.00603478; 0.00289223; 0.00383761; 0.00126837; 0.00123399; false;0.01; 0.00580436; 0.000501665; 0.00302743; 0.00135436; 0.000896957; false;1.13; 0.0162; 0.0000; 0.0018; 0.0002; 0.0000; False;1.2; 0.0149; 0.0045; 0.0064; 0.0083; 0.0010; False;1.0; 0.0187; 0.0047; 0.0121; 0.0206; 0.0001; False;1.42; 0.144836823; 0.07215268; 0.00540417; false;1.14; 0.017592396; 0.011079102; 4.6824E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-2.mata;ERR;0.0; 8.7138e-05; 2.105e-05; 4.013e-06; 1.019e-06; false;0.0; 8.9979e-05; 5.0684e-05; 3.5752e-05; 4.865e-06; 3.029e-06; false;0.0; 0.000138848; 8.759e-06; 0.00062985; 0.000519931; 3.9243e-05; false;1.22; 0.0060; 0.0000; 0.0001; 0.0000; 0.0000; False;1.21; 0.0049; 0.0001; 0.0001; 0.0001; 0.0000; False;1.01; 0.0056; 0.0002; 0.0002; 0.0002; 0.0000; False;0.88; 0.062373129; 0.014597231; 0.002268947; false;0.95; 0.006154238; 0.002258912; 3.1974E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-3.mata;ERR;0.0; 0.00436239; 0.000479113; 2.9572e-05; 3.0774e-05; false;0.01; 0.00438253; 0.00239314; 0.00228172; 0.000676313; 0.000674143; false;0.01; 0.00452195; 0.000372647; 0.00207659; 0.000914762; 0.000504121; false;1.1; 0.0082; 0.0000; 0.0006; 0.0001; 0.0000; False;1.22; 0.0134; 0.0025; 0.0038; 0.0045; 0.0005; False;1.1; 0.0120; 0.0024; 0.0014; 0.0026; 0.0001; False;1.37; 0.118066207; 0.037423763; 0.001641545; false;1.26; 0.03102319; 0.020642829; 4.2454E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-4.mata;ERR;0.02; 0.0183447; 0.00168039; 0.000111291; 6.0755e-05; false;0.04; 0.0179629; 0.00955073; 0.00749531; 0.00284551; 0.00251686; false;0.03; 0.0179549; 0.0015246; 0.00587765; 0.00207776; 0.00163778; false;1.21; 0.0364; 0.0000; 0.0042; 0.0003; 0.0000; False;1.11; 0.0215; 0.0085; 0.0136; 0.0155; 0.0016; False;1.03; 0.0435; 0.0095; 0.0074; 0.0115; 0.0001; False;1.94; 0.247462254; 0.09416833; 0.003581742; false;1.44; 0.056698499; 0.028901655; 3.5952E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-1.mata;ERR;0.0; 0.000151483; 6.3925e-05; 1.3246e-05; 9.32e-07; false;0.0; 0.000144; 0.000107415; 0.000281881; 6.6655e-05; 7.5448e-05; false;0.0; 0.000176314; 3.2904e-05; 0.000746083; 0.000515414; 0.000108653; false;1.2; 0.0148; 0.0000; 0.0002; 0.0000; 0.0000; False;1.24; 0.0063; 0.0001; 0.0002; 0.0004; 0.0000; False;1.1; 0.0064; 0.0004; 0.0005; 0.0009; 0.0001; False;1.08; 0.096731789; 0.027462386; 0.002028585; false;0.97; 0.009079605; 0.007801914; 3.6422E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-2.mata;ERR;0.02; 0.0220006; 0.00182399; 0.000129973; 5.7219e-05; false;0.05; 0.0207264; 0.0103364; 0.00996332; 0.00355395; 0.00340185; false;0.01; 0.0108516; 0.000774739; 0.00304616; 0.00124195; 0.000954806; false;1.23; 0.0387; 0.0000; 0.0032; 0.0001; 0.0000; False;1.18; 0.0356; 0.0388; 0.0545; 0.0566; 0.0064; False;1.3; 0.0420; 0.0213; 0.0143; 0.0354; 0.0001; False;1.91; 0.315215467; 0.048538155; 0.002658707; false;1.32; 0.061174077; 0.039049373; 2.8276E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-3.mata;ERR;0.0; 8.9128e-05; 3.2355e-05; 4.104e-06; 8.62e-07; false;0.0; 8.6232e-05; 6.2899e-05; 4.251e-05; 5.894e-06; 4.966e-06; false;0.0; 9.8291e-05; 8.239e-06; 0.000638802; 0.000482611; 4.4523e-05; false;1.09; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False;1.14; 0.0063; 0.0001; 0.0001; 0.0002; 0.0000; False;1.16; 0.0064; 0.0001; 0.0003; 0.0004; 0.0000; False;1.07; 0.061551968; 0.015215442; 0.002270017; false;0.8; 0.005024; 0.002437865; 2.9363E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-4.mata;ERR;0.0; 0.00181163; 0.000217874; 2.7155e-05; 1.306e-06; false;0.0; 0.00155894; 0.000855578; 0.000997486; 0.000310204; 0.000308131; false;0.0; 0.00155448; 0.000134566; 0.00132635; 0.000742885; 0.000263315; false;1.22; 0.0092; 0.0000; 0.0006; 0.0000; 0.0000; False;1.17; 0.0068; 0.0007; 0.0009; 0.0011; 0.0001; False;1.12; 0.0088; 0.0018; 0.0011; 0.0022; 0.0001; False;1.24; 0.10328075; 0.030362604; 0.001982086; false;0.95; 0.036082129; 0.005413131; 2.9536E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13005-1.mata;ERR;0.0; 0.000272461; 0.000158957; 2.0291e-05; 9.826e-06; false;0.0; 0.000275877; 0.000190402; 0.000875878; 0.000396187; 0.000376771; false;0.0; 0.000249271; 2.752e-05; 0.000946917; 0.000569345; 0.000251238; false;1.19; 0.0069; 0.0000; 0.0005; 0.0001; 0.0000; False;1.05; 0.0075; 0.0003; 0.0004; 0.0009; 0.0002; False;1.17; 0.0070; 0.0007; 0.0008; 0.0021; 0.0001; False;1.01; 0.10998454; 0.059025999; 0.009208434; false;0.95; 0.011561002; 0.004543134; 1.9746E-5; false
