name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-concat;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-concat;pyfado-emptiness;pyfado-result;java-brics-runtime;java-brics-construction;java-brics-concat;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-11.mata;0.02; 0.00021865;0.008669356999999999;0.001416081; 0.00040433; false;0.05; 0.000190037; 1.6707e-05;0.024649306;0.020099745; 0.00997551; false;1.08; 0.0064; 0.0000;0.037599999999999995;0.0024000000000000002; 0.0007; False;24.01; 0.0045; 0.0001;5.348800000000001; 18.0026; False;0.83; 0.006557234;0.014971742; 1.4848E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-12.mata;0.0; 7.364e-05;0.000556076;0.000306168; 4.9085e-05; false;0.01; 8.4962e-05; 8.801e-06;0.0051622610000000005;0.003779414; 0.001726; false;1.0; 0.0059; 0.0000;0.0048000000000000004;0.0011; 0.0004; False;2.14; 0.0059; 0.0000;1.1013; 0.0829; False;0.75; 0.004559233;0.013516504; 1.3708E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-13.mata;0.0; 0.000147569;0.003142582;0.000623944; 0.000162862; false;0.03; 0.000134331; 1.1725e-05;0.013233308999999999;0.010107351; 0.00502976; false;1.08; 0.0062; 0.0000;0.0167;0.0015; 0.0006; False;5.76; 0.0044; 0.0001;1.9807000000000001; 2.8145; False;0.87; 0.011596342;0.021904622000000002; 1.6451E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-14.mata;0.02; 0.000220366;0.008651212;0.0011293380000000001; 0.000436104; false;0.05; 0.00021715; 1.8757e-05;0.026813518999999997;0.02116928; 0.0105703; false;1.11; 0.0066; 0.0000;0.0383;0.0022; 0.0008; False;19.18; 0.0068; 0.0001;5.8161000000000005; 12.4355; False;0.86; 0.007475418;0.016726846; 1.8697E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-15.mata;0.02; 0.000216332;0.008840407;0.001181021; 0.000412063; false;0.06; 0.000231969; 2.139e-05;0.026606024;0.02074705; 0.0103559; false;1.12; 0.0067; 0.0000;0.038099999999999995;0.0024000000000000002; 0.0008; False;25.24; 0.0065; 0.0001;8.311499999999999; 16.0042; False;0.66; 0.005405437;0.014059261999999998; 1.8625E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-16.mata;0.0; 5.1551e-05;0.00029977499999999995;0.000185321; 3.2434e-05; false;0.01; 7.8727e-05; 1.6539e-05;0.00521365;0.003752896; 0.00174332; false;0.92; 0.0064; 0.0000;0.0052;0.0011; 0.0004; False;2.16; 0.0061; 0.0001;1.0928; 0.0780; False;0.63; 0.003925397;0.014043359; 3.9233E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-17.mata;0.0; 7.644e-05;0.00167481;0.00033806799999999996; 0.000107014; false;0.01; 8.3578e-05; 1.1101e-05;0.006917736;0.0058342889999999994; 0.00291136; false;1.08; 0.0062; 0.0000;0.016800000000000002;0.0015; 0.0006; False;6.24; 0.0066; 0.0001;3.7527999999999997; 1.5071; False;0.87; 0.005953418;0.015402800000000001; 1.5665E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-18.mata;0.02; 0.000222147;0.008749472000000001;0.0012314770000000001; 0.000385844; false;0.06; 0.000223623; 2.1715e-05;0.027180538;0.021578933; 0.0107821; false;1.07; 0.0067; 0.0000;0.0388;0.0024000000000000002; 0.0008; False;27.08; 0.0064; 0.0001;6.7819; 19.3550; False;0.66; 0.005099536;0.014385151999999998; 1.8414E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-19.mata;0.02; 0.00020406;0.008521175999999998;0.0014535099999999999; 0.000382451; false;0.03; 0.000123601; 1.0715e-05;0.01364106;0.011821321; 0.00601708; false;1.05; 0.0064; 0.0000;0.038400000000000004;0.0023; 0.0008; False;29.67; 0.0065; 0.0002;8.7744; 20.0316; False;0.64; 0.00524004;0.014090786999999999; 1.9704E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-2.mata;0.7; 0.00427964;0.266595974;0.041605486; 0.00426774; false;1.91; 0.00434095; 0.000400147;0.85000411;0.756165992; 0.38194; false;2.53; 0.0131; 0.0000;1.2744;0.23720000000000002; 0.0248; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.31; 0.035917395;0.156799059; 2.6058E-5; false
