name;automata-runtime;automata-construction;automata-uni;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-union;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-uni;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-2-*.mata;0.11;0.1348456; 0.0067192000; 0.0001046000; 0.0002852000; False;0.0; 0.00160321; 0.00596794; 2.2794e-05; 9.559e-06; 3.92e-06; false;0.0; 0.00159252; 0.00626802;0.000184356; 5.5046e-05; 3.4286e-05; 1.9066e-05; false;0.01; 0.00154434; 0.00569233;3.3573e-05; 0.0018976; 0.000692589; 7.1328e-05; false;0.95; 0.0069; 0.0000; 0.0001; 0.0000; 0.0000; False;0.9; 0.0058; 0.0001; 0.0001; 0.0001; False;1.1; 0.0084; 0.0005; 0.0004; 0.0007; 0.0008; False;0.92;0.072128466; 0.018676112; 0.001918792; false;0.86;0.009410693000000001; 0.001521101; 2.9989E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-*.mata;0.22;0.20699880000000004;0.0267334;0.005828300000000001; 0.0002434000; False;0.23; 0.186376; 0.0379374;0.017588732;0.0038474480000000007; 0.000183338; false;0.4; 0.235285; 0.0714908;0.015483790999999997;0.110229069;0.09213168; 0.0167029; false;0.29; 0.193449; 0.039015;0.0026282889999999994;0.028004822;0.049028939; 0.00510127; false;1.42; 0.2397; 0.0000; 0.0254; 0.0005; 0.0014; False;8.16; 0.2603; 0.0308; 6.6861; 0.7104; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.47787772400000006;MISSING;MISSING;MISSING;1.69;0.09426962; 0.054968623; 4.592E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-*.mata;0.24;0.15473879999999995;0.0422119;0.013013999999999998; 0.0002114000; False;0.25; 0.294225; 0.0415313;0.022053668999999998;0.0051117590000000004; 0.000269122; false;0.42; 0.209589; 0.0410162;0.016958311;0.076142357;0.08025625900000001; 0.0120023; false;0.31; 0.277405; 0.0418687;0.0029704469999999998;0.030481325;0.051516515; 0.00483553; false;1.13; 0.1471; 0.0000; 0.0243; 0.0009; 0.0018; False;6.63; 0.1515; 0.0169; 5.1410; 0.5024; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.46275837599999997;MISSING;MISSING;MISSING;1.6;0.08296349599999998; 0.056776696; 4.5717E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-*.mata;0.23;0.1631591;0.0358458;0.0090473; 0.0002443000; False;0.32; 0.279627; 0.0513084;0.028629574;0.005968812999999999; 0.000209652; false;0.54; 0.229543; 0.0469252;0.018459366;0.10446873999999999;0.133587397; 0.0142318; false;0.39; 0.243866; 0.050928;0.003456494;0.045926629000000004;0.09803311599999999; 0.00569803; false;1.55; 0.3182; 0.0000; 0.0361; 0.0006; 0.0019; False;10.76; 0.1873; 0.0218; 9.1785; 1.2021; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.5132159550000002;MISSING;MISSING;MISSING;1.81;0.07971229999999999; 0.075768253; 4.5787E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-*.mata;0.23;0.14580270000000004;0.0347823;0.018108700000000002; 0.0001792000; False;0.33; 0.251931; 0.0659671;0.027207829000000003;0.005201374; 0.00023065; false;0.54; 0.261693; 0.0488439;0.020350377000000003;0.10589843699999998;0.115722616; 0.0118222; false;0.43; 0.259329; 0.0514334;0.003693153;0.044558841999999994;0.09058071; 0.0076504; false;1.28; 0.3358; 0.0000; 0.0377; 0.0007; 0.0018; False;14.77; 0.4611; 0.0438; 13.1965; 0.9151; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.5386093120000001;MISSING;MISSING;MISSING;1.84;0.11736901500000001; 0.108443501; 5.1574E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-*.mata;0.23;0.19975779999999999;0.0252647;0.0147177; 0.0003008000; False;0.34; 0.271486; 0.0534547;0.036591717;0.006586309999999999; 0.000363642; false;0.64; 0.276186; 0.0518574;0.020869915999999995;0.152272733;0.19907378800000003; 0.015391; false;0.45; 0.261179; 0.0549116;0.003941499;0.048970688;0.08648746400000001; 0.00731423; false;1.34; 0.2205; 0.0000; 0.0294; 0.0010; 0.0021; False;14.21; 0.4121; 0.0572; 12.4337; 0.9692; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.45591680599999995;MISSING;MISSING;MISSING;1.92;0.17840898799999996; 0.213255544; 5.7741E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-*.mata;0.27;0.17404990000000004;0.050825199999999994;0.023827400000000002; 0.0003226000; False;0.25; 0.215698; 0.0365352;0.020953845000000002;0.004439917000000001; 0.00035228; false;0.66; 0.294179; 0.0599479;0.023882654000000003;0.14849024;0.14721196; 0.0132458; false;0.36; 0.308115; 0.0341288;0.002247054;0.045078260999999994;0.07976789599999999; 0.00749574; false;1.56; 0.4050; 0.0000; 0.0465; 0.0008; 0.0020; False;16.73; 0.4754; 0.0562; 15.1695; 1.3421; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.634265305;MISSING;MISSING;MISSING;2.07;0.24328456399999998; 0.104432344; 6.9319E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-*.mata;0.28;0.20080849999999997;0.0796301;0.0163409; 0.0002206000; False;0.42; 0.343256; 0.0770194;0.043007545;0.008577973999999999; 0.000306046; false;1.01; 0.339842; 0.0671976;0.02797678;0.301883696;0.37055166500000003; 0.0297232; false;0.59; 0.319676; 0.0674028;0.0049541;0.06712388;0.13309612399999998; 0.0116771; false;1.4; 0.4051; 0.0000; 0.0540; 0.0009; 0.0021; False;24.23; 0.3136; 0.0528; 22.4822; 2.3876; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.4962765250000001;MISSING;MISSING;MISSING;2.01;0.12544888099999998; 0.327159389; 6.9696E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-*.mata;0.21;0.12139049999999998;0.036879499999999996;0.011231700000000002; 0.0001488000; False;0.26; 0.188598; 0.0392981;0.030790976999999997;0.006227707000000001; 0.000527556; false;1.01; 0.346738; 0.0692459;0.03016828;0.27879534199999995;0.346546293; 0.0264101; false;0.34; 0.190047; 0.0395516;0.002668325;0.038055298999999994;0.07220990699999999; 0.0055938; false;1.46; 0.4443; 0.0000; 0.1022; 0.0014; 0.0028; False;28.43; 0.4040; 0.0697; 25.6490; 2.6795; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.5847260600000003;MISSING;MISSING;MISSING;1.94;0.14058442; 0.148673592; 5.9067E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-*.mata;0.32;0.20120090000000002;0.06820659999999999;0.015196900000000003; 0.0001525000; False;0.5; 0.368893; 0.0707472;0.056472283;0.01258623; 0.000395488; false;1.07; 0.398804; 0.0712111;0.03545769000000001;0.26441347200000004;0.331633809; 0.0313527; false;0.58; 0.393426; 0.10541;0.041927793;0.041619305;0.08122710099999998; 0.00606588; false;1.58; 0.6030; 0.0000; 0.0781; 0.0014; 0.0027; False;25.26; 0.2523; 0.0376; 22.6941; 2.3751; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.737038663;MISSING;MISSING;MISSING;2.42;0.270601707; 0.177255732; 5.4769E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-29-*.mata;0.2;0.12311829999999999;0.05039529999999999;0.0113678; 0.0002748000; False;0.35; 0.243737; 0.0527138;0.063250481;0.014080002999999999; 0.000435713; false;0.81; 0.21307; 0.0478198;0.020287607999999995;0.21916292300000004;0.293128679; 0.0200946; false;0.48; 0.370356; 0.0460385;0.0030721970000000005;0.045968505;0.089171954; 0.00671065; false;1.66; 0.5813; 0.0000; 0.0986; 0.0016; 0.0031; False;34.17; 0.5136; 0.0829; 31.1422; 3.3743; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.5985374330000002;MISSING;MISSING;MISSING;2.15;0.16747657; 0.216065004; 5.4923E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-3-*.mata;0.12;0.0628193;0.0092269;0.000128; 0.0002997000; False;0.0; 0.00390532; 0.00733218;5.9252e-05;2.654e-05; 7.799e-06; false;0.0; 0.00408469; 0.00649666;0.000400945;0.000112788;0.00011443799999999999; 6.5605e-05; false;0.01; 0.00400882; 0.00645054;6.0663e-05;0.000692648;0.000649355; 0.000136312; false;1.1; 0.0113; 0.0000; 0.0002; 0.0000; 0.0000; False;1.14; 0.0103; 0.0004; 0.0008; 0.0001; False;1.17; 0.0113; 0.0009; 0.0011; 0.0019; 0.0020; False;1.06;0.101092727; 0.126345323; 0.005984869; false;0.92;0.012601786; 0.001918889; 2.6387E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-30-*.mata;0.37;0.239193;0.07161719999999998;0.034990999999999994; 0.0001975000; False;0.55; 0.400434; 0.141749;0.06294406199999998;0.01240392; 0.000459766; false;1.12; 0.518829; 0.0801597;0.0365885;0.292400544;0.3251894529999999; 0.0209424; false;0.75; 0.559018; 0.0900463;0.006021929000000001;0.095532211;0.16611993; 0.0118874; false;1.75; 0.6342; 0.0000; 0.0992; 0.0013; 0.0078; False;47.33; 0.5023; 0.0752; 43.4644; 4.7950; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6090285030000001;MISSING;MISSING;MISSING;2.21;0.139667127; 0.132988835; 3.7665E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-31-*.mata;0.4;0.26706599999999997;0.0995096;0.0367416; 0.0001886000; False;0.62; 0.458716; 0.0943;0.07395370600000001;0.017580129000000003; 0.000436815; false;1.35; 0.460578; 0.158765;0.03972285999999999;0.350143245;0.40692900100000007; 0.028844; false;0.85; 0.43514; 0.0936145;0.0066684;0.15138335600000002;0.24498003000000004; 0.0217967; false;1.81; 0.5916; 0.0000; 0.1091; 0.0010; 0.0022; False;49.26; 0.3328; 0.0524; 45.3288; 5.1327; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.7660496850000001;MISSING;MISSING;MISSING;2.15;0.12991220899999997; 0.304148634; 4.0275E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-32-*.mata;0.41;0.27557870000000007;0.0866207;0.047430200000000006; 0.0003196000; False;0.62; 0.443585; 0.0892503;0.073969105;0.014687664; 0.000448306; false;1.3; 0.487177; 0.124437;0.041438230000000006;0.36854067400000007;0.41418543799999996; 0.0248992; false;0.9; 0.551653; 0.0968383;0.0071597860000000004;0.125356396;0.31893592; 0.0164687; false;1.83; 0.6086; 0.0000; 0.2160; 0.0018; 0.0244; False;53.38; 0.6665; 0.1328; 49.7178; 5.0550; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.722627063;MISSING;MISSING;MISSING;2.59;0.181210042; 0.252216399; 1.47351E-4; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-33-*.mata;0.45;0.31170800000000004;0.10307289999999998;0.04866419999999999; 0.0002050000; False;0.73; 0.59288; 0.0994049;0.09175242900000001;0.018264788000000004; 0.000537016; false;0.95; 0.349157; 0.0562862;0.023426462999999998;0.246143126;0.26340933699999997; 0.0209997; false;0.59; 0.473915; 0.0578287;0.00378464;0.06787867;0.13486732999999998; 0.0090914; false;1.8; 0.6931; 0.0000; 0.1894; 0.0019; 0.0048; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.8525790489999999;MISSING;MISSING;MISSING;2.51;0.17743281699999996; 0.308905447; 5.4629E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-34-*.mata;0.49;0.30350130000000003;0.1552038;0.054673200000000005; 0.0001966000; False;0.55; 0.45095; 0.0585815;0.04915033;0.010224185999999998; 0.000344716; false;1.65; 0.417743; 0.0641403;0.028630663999999997;0.579820064;0.618404185; 0.0334042; false;1.05; 0.662211; 0.121691;0.007220354;0.22038230199999997;0.32796068000000006; 0.0204003; false;1.96; 0.7249; 0.0000; 0.1823; 0.0028; 0.0072; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.9258206110000001;MISSING;MISSING;MISSING;2.51;0.146231483; 0.227092186; 5.4006E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-35-*.mata;0.52;0.2798948;0.1479796;0.038747000000000004; 0.0002351000; False;0.51; 0.498737; 0.0699178;0.06188606700000001;0.014670974; 0.000406214; false;1.92; 0.593563; 0.109744;0.04941862999999999;0.589275941;0.647821687; 0.0371021; false;1.15; 0.597293; 0.116048;0.008341317999999999;0.16910724200000002;0.3443297699999999; 0.0174891; false;1.92; 0.8548; 0.0000; 0.1533; 0.0019; 0.0042; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.143760149;MISSING;MISSING;MISSING;2.81;0.17712786999999997; 0.348991011; 4.7201E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-36-*.mata;0.38;0.2404125;0.0795301;0.036934400000000006; 0.0001442000; False;0.85; 0.649785; 0.123039;0.101335829;0.020089927; 0.000685295; false;2.12; 0.651772; 0.185046;0.075952497;0.702330469;0.69091767; 0.0308725; false;1.18; 0.659318; 0.122923;0.0086071;0.20043225199999998;0.3131357900000001; 0.0184835; false;2.05; 0.9055; 0.0000; 0.1881; 0.0016; 0.0170; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.175024409;MISSING;MISSING;MISSING;2.67;0.18713026200000002; 0.284238814; 5.1253E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-37-*.mata;0.51;0.2713855;0.1404955;0.05364640000000001; 0.0003167000; False;0.9; 0.70333; 0.121127;0.12508766799999999;0.025666947; 0.000663901; false;2.49; 0.789609; 0.1355;0.06549186000000001;0.8120886030000001;0.8422186360000001; 0.0490566; false;1.31; 0.696679; 0.134795;0.007981107;0.21134517700000002;0.3749347599999999; 0.019167; false;2.19; 0.9571; 0.0000; 0.2741; 0.0030; 0.0062; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.049405466;MISSING;MISSING;MISSING;2.98;0.21423610499999998; 0.356695631; 4.4237E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-38-*.mata;0.56;0.3755464000000001;0.28090839999999995;0.10089100000000001; 0.0003444000; False;0.97; 0.689468; 0.139244;0.142541771;0.028503944; 0.000708823; false;2.52; 0.50633; 0.0872872;0.03450900999999999;0.887851633;0.979729046; 0.0661439; false;1.52; 0.712205; 0.162512;0.010038451000000002;0.21094133699999998;0.43950243000000005; 0.0264855; false;2.12; 0.8592; 0.0000; 0.2112; 0.0030; 0.0073; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.877441187;MISSING;MISSING;MISSING;2.58;0.17832404799999999; 0.278546663; 4.4388E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-39-*.mata;0.55;0.29516950000000003;0.17827459999999995;0.054816599999999986; 0.0001923000; False;0.68; 0.516358; 0.0852022;0.09105835900000002;0.019521255999999997; 0.000494051; false;2.4; 0.49858; 0.0873591;0.03461214000000001;0.834735593;0.9167609869999999; 0.0557681; false;1.06; 0.5361; 0.160824;0.010248205;0.12727815;0.24936915000000004; 0.0130384; false;2.04; 0.8014; 0.0000; 0.1571; 0.0017; 0.0035; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.106706467;MISSING;MISSING;MISSING;2.72;0.22300114000000001; 0.35094441; 3.5878E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-4-*.mata;0.13;0.06748570000000001;0.009192800000000001;0.00023359999999999999; 0.0002145000; False;0.0; 0.00672089; 0.0262383;0.0001311;4.5651e-05; 1.1467e-05; false;0.01; 0.0241945; 0.0162138;0.0006106309999999999;0.00031854400000000003;0.000271932; 9.5694e-05; false;0.01; 0.0243831; 0.0071478;0.000108399;0.000892366;0.0009549070000000001; 0.000234163; false;1.26; 0.0171; 0.0000; 0.0004; 0.0000; 0.0001; False;0.87; 0.0094; 0.0004; 0.0016; 0.0002; False;1.03; 0.0095; 0.0009; 0.0010; 0.0029; 0.0031; False;1.13;0.12311022099999999; 0.03258672; 0.002325038; false;0.95;0.03033947; 0.010952567; 3.754E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-40-*.mata;0.75;0.32602400000000004;0.2641682000000001;0.0724876; 0.0002627000; False;1.17; 0.87852; 0.165896;0.19702499500000004;0.03963538; 0.00107496; false;2.3; 0.553612; 0.102179;0.036376588999999994;0.7912957950000001;0.8537722160000002; 0.0622958; false;1.7; 0.799143; 0.170266;0.011096064999999997;0.238832747;0.49279224000000005; 0.0284012; false;2.06; 0.9784; 0.0000; 0.2020; 0.0020; 0.0044; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.1928306770000001;MISSING;MISSING;MISSING;2.93;0.22582445300000004; 0.395659547; 5.7222E-5; false
