name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-intersection;mata-bin-emptiness_check;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-rhs.mata;0.03; 0.0292913; 0.00412459; 0.0027; 0.0005;0.17;0.0919344; 0.1075166000; 0.0001527000; 0.0001684000; False;0.03; 0.0221621; 0.010982; 0.00298894; 0.00143537; 1.0488e-05; false;0.06; 0.0301819; 0.0109444;0.001362293; 0.00963338; 0.0115842; 0.0045523; false;0.03; 0.015938; 0.00701178;0.00014310199999999999; 0.00453671; 0.00545294; 0.000216959; false;1.26; 0.0484; 0.0000; 0.0123; 0.0021; 0.0001; False;5.32; 0.0389; 0.0029; 3.3225; 1.1462; False;TO;TO;1.0;0.030550321999999998; 0.050142249; 3.6451E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-rhs.mata;0.07; 0.0541888; 0.00782066; 0.0113; 0.0023;0.26;0.0809028; 0.1325420000; 0.0001693000; 0.0001866000; False;0.08; 0.0567716; 0.014895; 0.0133187; 0.00577261; 3.6078e-05; false;0.19; 0.0567116; 0.0149554;0.0027687700000000003; 0.0566019; 0.0845072; 0.000437229; false;0.13; 0.0406608; 0.0126295;0.00035676; 0.0280824; 0.0567256; 0.00147005; false;1.18; 0.0670; 0.0000; 0.0336; 0.0095; 0.0002; False;50.13; 0.0502; 0.0045; 36.8681; 14.3093; False;TO;TO;1.3;0.027649504; 0.184863042; 4.1489E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-rhs.mata;2.08; 0.500645; 0.0500092; 1.4096; 0.1585;28.92;0.1570791; 30.9596144000; 0.0012488000; 0.0002165000; False;2.75; 0.640381; 0.101022; 2.1135; 0.354456; 9.694e-05; false;20.81; 0.357277; 0.0671576;0.0208348; 11.9573; 8.93234; 1.74962; false;18.12; 0.344163; 0.0731441;0.0038403300000000003; 6.86469; 11.0475; 0.136571; false;17.17; 0.5627; 0.0000; 14.4243; 3.7829; 0.0042; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;42.21;0.104036722; 19.025935088; 3.1316E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-rhs.mata;0.12; 0.0780379; 0.0133577; 0.0279; 0.0048;0.45;0.0901661; 0.3611102000; 0.0002065000; 0.0001698000; False;0.11; 0.0985312; 0.0155934; 0.0185657; 0.00887938; 2.5411e-05; false;0.39; 0.0679049; 0.0198144;0.0040991099999999996; 0.16895; 0.185559; 0.00097443; false;0.3; 0.0485824; 0.0129968;0.000417659; 0.0570777; 0.167727; 0.00360676; false;1.48; 0.0739; 0.0000; 0.2350; 0.0421; 0.0006; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.35;0.043949006; 0.485401795; 4.4271E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-rhs.mata;0.13; 0.0797996; 0.0115086; 0.0292; 0.0072;0.81;0.1192361; 0.6691088000; 0.0003210000; 0.0001911000; False;0.13; 0.0726514; 0.0179765; 0.032096; 0.0161171; 4.7126e-05; false;0.6; 0.0738688; 0.0182218;0.00370807; 0.28407; 0.274923; 0.00176461; false;0.65; 0.119259; 0.0240634;0.001106067; 0.264963; 0.313169; 0.00555872; false;1.69; 0.1581; 0.0000; 0.2988; 0.0688; 0.0006; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.78;0.046818980999999996; 0.670051505; 3.0683E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-rhs.mata;0.14; 0.0750781; 0.0131838; 0.0493; 0.0025;0.74;0.10034320000000001; 0.6167119000; 0.0002427000; 0.0001319000; False;0.14; 0.0770381; 0.0189655; 0.0464125; 0.0209024; 3.0436e-05; false;0.9; 0.0788957; 0.0189839;0.00408173; 0.326322; 0.573566; 0.000729449; false;0.99; 0.193129; 0.0306246;0.001352483; 0.297249; 0.57659; 0.00825405; false;1.99; 0.2510; 0.0000; 0.6051; 0.1345; 0.0008; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;3.72;0.050186431000000004; 1.145379243; 3.2401E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-rhs.mata;0.32; 0.142233; 0.0202511; 0.1343; 0.0259;1.56;0.1210662; 1.5902003000; 0.0005176000; 0.0002254000; False;0.36; 0.191798; 0.0361901; 0.148537; 0.0523602; 5.8259e-05; false;1.39; 0.121054; 0.0279276;0.005208020000000001; 0.677724; 0.643772; 0.00129093; false;1.22; 0.15953; 0.0328198;0.0014415959999999998; 0.448846; 0.582159; 0.0130044; false;2.17; 0.1658; 0.0000; 0.6586; 0.1961; 0.0011; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;4.81;0.053308874; 1.558681153; 3.2205E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-rhs.mata;0.53; 0.230658; 0.0736557; 0.2281; 0.0435;2.31;0.20554909999999998; 2.1688070000; 0.0004556000; 0.0001718000; False;0.32; 0.155231; 0.026316; 0.132331; 0.0423657; 5.0492e-05; false;2.3; 0.118094; 0.0259994;0.00589164; 0.985773; 1.36237; 0.00255571; false;1.85; 0.218343; 0.0413934;0.0020224600000000002; 0.729586; 0.91794; 0.0138655; false;2.93; 0.2950; 0.0000; 1.2440; 0.3220; 0.0013; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;6.02;0.07089058200000001; 2.318164258; 4.4255E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-rhs.mata;0.58; 0.237281; 0.0358759; 0.2959; 0.0122;2.72;0.11445799999999999; 2.9093042000; 0.0004885000; 0.0001656000; False;0.46; 0.175131; 0.03077; 0.199044; 0.0846627; 8.4424e-05; false;2.91; 0.191338; 0.033652;0.0077913900000000005; 1.46572; 1.40319; 0.00319393; false;2.31; 0.142899; 0.050353;0.0022627000000000003; 0.894659; 1.1569; 0.0260631; false;3.42; 0.3227; 0.0000; 1.5689; 0.5356; 0.0020; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;7.24;0.068136989; 2.768574094; 4.4511E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-rhs.mata;0.66; 0.174974; 0.0629791; 0.4062; 0.0611;3.4;0.2210297; 3.3476992000; 0.0003166000; 0.0001348000; False;0.44; 0.155055; 0.0343536; 0.288124; 0.071859; 0.000203728; false;3.66; 0.280593; 0.0499337;0.01432452; 2.08349; 1.49567; 0.00196661; false;3.38; 0.274292; 0.0530901;0.00235411; 1.15775; 1.85847; 0.0304002; false;3.33; 0.3372; 0.0000; 1.9399; 0.5174; 0.0012; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;9.15;0.142357695; 3.913676185; 4.5448E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;0.87; 0.298336; 0.0489753; 0.5034; 0.0826;5.09;0.21203860000000002; 5.2730474000; 0.0004149000; 0.0001352000; False;0.84; 0.375749; 0.0527916; 0.436308; 0.134913; 0.000199423; false;5.39; 0.305543; 0.0508737;0.017622739999999998; 2.63809; 2.3776; 0.523549; false;3.93; 0.176311; 0.039733;0.001539987; 1.23793; 2.36982; 0.0407714; false;4.63; 0.2191; 0.0000; 2.5769; 0.8176; 0.0043; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;10.49;0.079053721; 4.022455826; 2.237E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;1.02; 0.353834; 0.0514805; 0.6006; 0.0204;5.33;0.2277597; 5.5781149000; 0.0004061000; 0.0001747000; False;1.08; 0.402326; 0.0627947; 0.619915; 0.166395; 0.000276161; false;5.26; 0.307356; 0.114434;0.05128868; 2.9427; 1.92573; 0.561507; false;5.72; 0.32685; 0.0638491;0.00324523; 1.95098; 3.32778; 0.0527891; false;4.54; 0.2628; 0.0000; 3.0004; 0.8307; 0.0024; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;11.39;0.10138914; 5.040393165; 3.7114E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;1.16; 0.382065; 0.0543691; 0.6611; 0.0928;7.59;0.2265048; 7.6747687000; 0.0008682000; 0.0002503000; False;1.2; 0.328757; 0.102306; 0.760251; 0.182649; 0.000234247; false;7.54; 0.345804; 0.0680954;0.021128300000000003; 4.16903; 2.79761; 0.678596; false;5.36; 0.200184; 0.0407894;0.001727744; 1.9771; 3.13103; 0.0474767; false;5.41; 0.2668; 0.0000; 3.4640; 1.1138; 0.0039; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;14.11;0.105181991; 5.916271342; 2.8873E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;1.38; 0.409286; 0.0561012; 0.9673; 0.1159;9.85;0.225335; 10.0247154000; 0.0008530000; 0.0002147000; False;1.35; 0.27898; 0.0482081; 0.983587; 0.215564; 0.000309012; false;7.59; 0.228516; 0.0574111;0.0240683; 4.11914; 2.97277; 0.787259; false;7.54; 0.415519; 0.0690164;0.00349878; 2.80796; 4.14318; 0.0570602; false;6.86; 0.5101; 0.0000; 4.2998; 1.3598; 0.0063; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;17.65;0.086474841; 7.715726115; 2.9285E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;1.5; 0.562225; 0.0957984; 1.0438; 0.0343;12.17;0.2881701; 12.4187085000; 0.0010390000; 0.0002325000; False;2.02; 0.51224; 0.0853061; 1.34302; 0.366833; 0.000212868; false;8.78; 0.374183; 0.0836333;0.024602699999999998; 4.69095; 3.16387; 0.966843; false;8.6; 0.362597; 0.0696097;0.0031856000000000002; 3.11018; 4.98514; 0.0766049; false;8.64; 0.5387; 0.0000; 5.7846; 1.7477; 0.0073; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;20.34;0.171384043; 8.832175906; 4.6233E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;1.76; 0.511734; 0.0619027; 1.3436; 0.1347;13.88;0.2159718; 14.6142543000; 0.0007975000; 0.0002124000; False;1.3; 0.38126; 0.0726287; 0.813042; 0.195519; 0.00024065; false;9.82; 0.279583; 0.0614615;0.0271215; 5.40048; 3.72331; 1.02743; false;10.7; 0.46184; 0.081695;0.00435619; 3.912; 6.11137; 0.0765792; false;10.1; 0.5924; 0.0000; 7.1446; 1.9964; 0.0123; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;22.24;0.183498071; 9.572302547; 2.1149E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;2.1; 0.534453; 0.0792704; 1.7414; 0.1704;16.23;0.2576602; 16.5018146000; 0.0010283000; 0.0002977000; False;2.06; 0.520915; 0.0756661; 1.48259; 0.346821; 0.000485007; false;11.89; 0.489715; 0.0973067;0.0295066; 6.70728; 4.17347; 1.14305; false;12.46; 0.482894; 0.0836113;0.00476653; 4.50255; 7.05872; 0.111936; false;11.49; 0.5906; 0.0000; 8.3130; 2.7374; 0.0105; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;26.46;0.115360148; 11.491375487; 4.2847E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;2.29; 0.47832; 0.088393; 1.8897; 0.1967;16.54;0.2600489; 16.5996721000; 0.0010404000; 0.0003721000; False;1.83; 0.449796; 0.0750878; 1.25591; 0.257111; 0.000252644; false;13.2; 0.350964; 0.0925409;0.042172799999999996; 7.77587; 4.57435; 1.37777; false;14.11; 0.521005; 0.0877732;0.0045753700000000005; 5.4528; 7.76997; 0.126339; false;12.87; 0.6901; 0.0000; 9.2526; 2.7227; 0.0113; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;29.42;0.099641253; 13.09395359; 4.4298E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;2.46; 0.655976; 0.0758463; 1.9116; 0.2153;21.05;0.293097; 21.3448356000; 0.0010421000; 0.0002409000; False;2.21; 0.526645; 0.0696157; 1.38985; 0.490948; 0.00050469; false;19.13; 0.571666; 0.0990602;0.0736912; 10.5938; 7.27504; 1.89764; false;16.01; 0.552545; 0.0953146;0.00530661; 6.34399; 8.60571; 0.143718; false;14.62; 0.6331; 0.0000; 11.3652; 3.1209; 0.0031; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;34.79;0.101851789; 15.554650941; 3.2149E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;2.46; 0.429265; 0.0610218; 1.9096; 0.2850;27.84;0.2816246; 27.9049809000; 0.0010124000; 0.0002523000; False;1.73; 0.507667; 0.0939927; 1.16411; 0.38007; 0.000342812; false;21.31; 0.400228; 0.100283;0.020686; 10.5387; 9.04784; 2.68852; false;14.45; 0.342789; 0.0718119;0.0040877299999999995; 5.43637; 8.30119; 0.116318; false;16.7; 0.7479; 0.0000; 13.4422; 3.1198; 0.0021; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;36.38;0.13358145999999999; 15.73566954; 2.4083E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.07; 0.0596141; 0.00956186; 0.0070; 0.0016;0.23;0.07171630000000001; 0.2083077000; 0.0001697000; 0.0001460000; False;0.06; 0.0819213; 0.0125234; 0.0134147; 0.00551596; 1.8939e-05; false;0.19; 0.0520406; 0.0155233;0.00229091; 0.0596389; 0.143659; 0.000461396; false;0.17; 0.124218; 0.0136499;0.000448948; 0.0314354; 0.0762382; 0.000890243; false;1.23; 0.1395; 0.0000; 0.0534; 0.0154; 0.0003; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;1.46;0.034888242; 0.160541258; 3.0193E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;1.85; 0.296538; 0.0519602; 1.4195; 0.1972;30.55;0.20121039999999998; 31.1642546000; 0.0013444000; 0.0003035000; False;2.76; 0.578345; 0.111703; 1.9638; 0.40978; 5.0323e-05; false;20.07; 0.603288; 0.10944;0.0375779; 11.1563; 7.73212; 1.78096; false;17.49; 0.331059; 0.0912277;0.00545995; 7.27275; 9.54565; 0.136412; false;17.14; 0.6553; 0.0000; 13.3402; 4.2744; 0.0549; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;41.56;0.154131517; 18.070810674; 2.3301E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.15; 0.1013; 0.0138979; 0.0309; 0.0052;0.51;0.0970696; 0.3662853000; 0.0002509000; 0.0002056000; False;0.14; 0.10754; 0.0222682; 0.0360225; 0.0132274; 3.989e-05; false;0.48; 0.0932549; 0.0220913;0.004721950000000001; 0.21915; 0.229297; 0.00105182; false;0.38; 0.103321; 0.0213768;0.000854975; 0.0938334; 0.170378; 0.00368936; false;1.67; 0.1299; 0.0000; 0.1606; 0.0386; 0.0005; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.24;0.031339637; 0.425072687; 4.544E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.21; 0.122418; 0.0183035; 0.0606; 0.0107;0.76;0.1058598; 0.6133796000; 0.0003441000; 0.0001778000; False;0.22; 0.122045; 0.0266135; 0.066474; 0.0260621; 5.4798e-05; false;0.75; 0.131687; 0.0258127;0.00634441; 0.350875; 0.330772; 0.00160977; false;0.65; 0.117867; 0.0245536;0.00106601; 0.189644; 0.30182; 0.00539768; false;1.81; 0.1671; 0.0000; 0.3217; 0.0846; 0.0007; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;3.01;0.059063778; 0.785575393; 5.5359E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;0.29; 0.151539; 0.0227242; 0.1000; 0.0163;1.08;0.12213900000000001; 0.9597385000; 0.0004154000; 0.0001946000; False;0.26; 0.144034; 0.0303309; 0.0905295; 0.0235311; 7.4374e-05; false;1.22; 0.0867423; 0.0205033;0.00418519; 0.593227; 0.701485; 0.00144207; false;1.0; 0.195783; 0.0284898;0.0011805750000000001; 0.289118; 0.571358; 0.00878456; false;1.88; 0.1982; 0.0000; 0.5609; 0.1389; 0.0010; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;3.65;0.052343656; 1.021131896; 4.0613E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;0.41; 0.258336; 0.0568267; 0.1947; 0.0261;1.8;0.1371133; 1.6498427000; 0.0005485000; 0.0002006000; False;0.27; 0.112532; 0.108638; 0.116227; 0.0368915; 8.8543e-05; false;1.49; 0.122603; 0.0255882;0.0057026; 0.712939; 0.800866; 0.00160657; false;1.49; 0.243755; 0.039629;0.0016508719999999998; 0.543452; 0.762387; 0.0152101; false;1.96; 0.2305; 0.0000; 0.6594; 0.2231; 0.0013; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;4.56;0.059184069; 1.459140043; 3.1377E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;0.47; 0.218176; 0.0343497; 0.2000; 0.0341;2.19;0.1409915; 2.1615807000; 0.0003136000; 0.0001184000; False;0.5; 0.264967; 0.0704699; 0.211289; 0.0848741; 9.9063e-05; false;2.2; 0.218887; 0.0425995;0.01133093; 1.23295; 0.962557; 0.00162732; false;1.97; 0.213644; 0.0409366;0.0018581740000000002; 0.695368; 1.06074; 0.0162612; false;2.64; 0.2086; 0.0000; 1.1296; 0.3075; 0.0017; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;6.06;0.085908861; 2.178025412; 4.7174E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;0.65; 0.295924; 0.0390838; 0.3813; 0.0479;2.59;0.1423454; 2.7414215000; 0.0005399000; 0.0002045000; False;0.63; 0.28403; 0.0495326; 0.389527; 0.0903397; 0.000120826; false;3.16; 0.253166; 0.0476217;0.01355438; 1.55731; 1.51989; 0.00186423; false;2.18; 0.158988; 0.0294053;0.001112493; 0.785459; 1.23684; 0.0221034; false;3.3; 0.3057; 0.0000; 1.4780; 0.5556; 0.0031; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;6.86;0.07108377299999999; 2.731796645; 3.7244E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;0.51; 0.250147; 0.0422697; 0.2773; 0.0344;3.75;0.0961378; 3.9557623000; 0.0005900000; 0.0002228000; False;0.71; 0.287074; 0.0489802; 0.405916; 0.11039; 0.000109013; false;3.86; 0.271625; 0.0524551;0.015932929999999998; 2.051; 1.69293; 0.00416896; false;2.93; 0.265421; 0.0814368;0.0025953699999999996; 1.12428; 1.49746; 0.0247683; false;3.43; 0.2747; 0.0000; 1.6424; 0.5221; 0.0013; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;8.66;0.085246644; 3.629728108; 4.5323E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.02; 0.0162788; 0.00241731; 0.0015; 0.0001;0.11;0.0474823; 0.0304590000; 0.0001059000; 0.0001314000; False;0.04; 0.0299095; 0.0113055; 0.00314515; 0.00154352; 1.265e-05; false;0.04; 0.0167217; 0.00736269;0.000820332; 0.00875453; 0.0153477; 0.000202953; false;0.03; 0.0190664; 0.00777681;0.000158441; 0.00480202; 0.0056993; 0.00025775; false;1.22; 0.0364; 0.0000; 0.0123; 0.0027; 0.0001; False;6.25; 0.0451; 0.0030; 3.8393; 1.2475; False;TO;TO;1.24;0.037661064; 0.09355448; 2.7627E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;0.81; 0.334265; 0.0469518; 0.4907; 0.0168;4.97;0.1731497; 4.9196121000; 0.0008888000; 0.0003232000; False;0.86; 0.28709; 0.0559625; 0.519425; 0.172525; 0.000212681; false;5.13; 0.289874; 0.0549298;0.01764332; 2.5764; 2.1706; 0.571651; false;3.75; 0.328422; 0.0350626;0.001505868; 1.29501; 2.07443; 0.0334442; false;4.5; 0.3695; 0.0000; 2.5464; 0.7485; 0.0022; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;10.28;0.07378074300000001; 4.582936465; 4.186E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;0.94; 0.351638; 0.0523521; 0.5792; 0.0649;6.49;0.2037946; 6.5785820000; 0.0006288000; 0.0001992000; False;1.12; 0.336956; 0.0616505; 0.687419; 0.163731; 0.000176313; false;6.2; 0.352688; 0.0686443;0.01859065; 3.18873; 2.50751; 0.67036; false;5.27; 0.353503; 0.0642946;0.0033821700000000003; 1.99865; 2.99408; 0.0469757; false;5.42; 0.4740; 0.0000; 3.3244; 1.0150; 0.0044; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;12.15;0.080306378; 5.318763769; 2.3642E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;1.18; 0.44867; 0.0497646; 0.6664; 0.0981;6.29;0.2401284; 6.5567312000; 0.0007053000; 0.0001884000; False;1.23; 0.362419; 0.0649015; 0.725548; 0.191818; 0.000237727; false;7.17; 0.356028; 0.0630235;0.0207238; 4.00366; 2.54626; 0.709761; false;5.51; 0.350196; 0.063214;0.0028858499999999997; 2.24129; 2.78554; 0.048353; false;6.64; 0.5125; 0.0000; 4.2372; 1.2168; 0.0055; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;12.33;0.07530611699999999; 5.314105129; 3.4554E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;1.32; 0.398361; 0.0594506; 0.8283; 0.1369;9.91;0.2564266; 9.8033347000; 0.0011336000; 0.0004258000; False;0.84; 0.280084; 0.0473013; 0.480382; 0.145345; 0.000135958; false;9.21; 0.390588; 0.0762016;0.0235195; 4.82959; 3.63267; 0.938546; false;5.98; 0.228018; 0.0445512;0.001959235; 2.3492; 3.22541; 0.0532401; false;6.96; 0.5018; 0.0000; 4.4657; 1.3639; 0.0092; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;17.09;0.089646984; 7.317852624; 4.3773E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;1.81; 0.434487; 0.05652; 1.5660; 0.1129;10.86;0.2947955; 10.9354146000; 0.0009059000; 0.0002551000; False;1.67; 0.479936; 0.078017; 1.13622; 0.27368; 0.00020805; false;10.87; 0.393862; 0.0656335;0.01606685; 5.93609; 3.98652; 1.31728; false;8.21; 0.385445; 0.113201;0.00201343; 2.7285; 4.87979; 0.0768289; false;8.49; 0.5496; 0.0000; 5.8754; 1.6653; 0.0091; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;20.11;0.092984284; 8.958982844; 2.8715E-5; false
