name;automata-runtime;automata-construction;automata-uni;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-rhs.mata;0.14;0.1323543; 0.0073050000; 0.0002052000; 0.0001531000; False;0.02; 0.0181277; 0.00805665; 4.1853e-05; 3.6165e-05; 7.602e-06; false;0.02; 0.0177324; 0.00836101;0.001391436; 0.000320462; 0.000284964; 0.000297026; false;0.04; 0.0299436; 0.0106316;0.000272858; 0.00144574; 0.00122385; 0.000454812; false;1.06; 0.0450; 0.0000; 0.0004; 0.0001; 0.0001; False;1.23; 0.0452; 0.0029; 0.0074; 0.0019; False;TO;TO;1.13;0.031202453; 0.002582826; 2.8126E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-rhs.mata;0.14;0.0871357; 0.0075139000; 0.0002241000; 0.0001645000; False;0.06; 0.0576981; 0.0150824; 0.000165375; 6.8554e-05; 2.2322e-05; false;0.07; 0.0579214; 0.0151398;0.00238819; 0.000683967; 0.000568106; 0.000548461; false;0.06; 0.0560459; 0.0139502;0.000448333; 0.000812206; 0.00123529; 0.000889279; false;1.39; 0.0844; 0.0000; 0.0010; 0.0003; 0.0003; False;1.33; 0.0880; 0.0084; 0.0269; 0.0195; False;TO;TO;1.11;0.03246344; 0.00293671; 2.3575E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-rhs.mata;0.26;0.2296223; 0.0118397000; 0.0029608000; 0.0003315000; False;0.4; 0.387935; 0.0805966; 0.000857235; 0.00126055; 0.000101326; false;0.72; 0.605458; 0.102673;0.035517599999999996; 0.00940134; 0.0148325; 0.0163886; false;0.43; 0.345906; 0.074277;0.00549216; 0.00444054; 0.0103965; 0.010384; false;1.23; 0.4270; 0.0000; 0.0026; 0.0020; 0.0016; False;4.39; 0.7703; 0.5701; 1.6505; 0.3525; False;TO;TO;1.66;0.11973425500000001; 0.014675385; 4.5156E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-rhs.mata;0.16;0.1108234; 0.0080652000; 0.0002997000; 0.0001801000; False;0.11; 0.0954683; 0.0235922; 0.000226; 0.00010914; 3.2569e-05; false;0.11; 0.0980375; 0.0224857;0.00461867; 0.00123839; 0.00132853; 0.00138088; false;0.11; 0.0923548; 0.0222159;0.000837395; 0.00116891; 0.00177399; 0.00137032; false;1.37; 0.1263; 0.0000; 0.0010; 0.0003; 0.0004; False;1.06; 0.0730; 0.0083; 0.0290; 0.0248; False;TO;TO;1.3;0.045945136; 0.003655381; 3.9523E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-rhs.mata;0.14;0.09398509999999999; 0.0070466000; 0.0002749000; 0.0001502000; False;0.08; 0.0752294; 0.0173325; 0.000175957; 0.000155503; 3.0643e-05; false;0.08; 0.0667886; 0.0157166;0.00310558; 0.000824669; 0.000779674; 0.000785922; false;0.07; 0.0642183; 0.0152825;0.000513048; 0.000699004; 0.00121637; 0.00107978; false;1.38; 0.1628; 0.0000; 0.0011; 0.0004; 0.0005; False;1.57; 0.1584; 0.0260; 0.1003; 0.0229; False;TO;TO;1.44;0.100719395; 0.00500962; 4.2597E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-rhs.mata;0.17;0.1161851; 0.0081685000; 0.0004198000; 0.0001989000; False;0.16; 0.160943; 0.0323004; 0.000361738; 0.000180802; 5.387e-05; false;0.18; 0.15847; 0.0320248;0.007546580000000001; 0.00198119; 0.00189421; 0.00204932; false;0.19; 0.187614; 0.0347804;0.0013553089999999999; 0.00162793; 0.0027527; 0.00229303; false;1.17; 0.1339; 0.0000; 0.0013; 0.0006; 0.0005; False;1.31; 0.1213; 0.0224; 0.0796; 0.0189; False;TO;TO;1.14;0.062110296999999995; 0.004749322; 4.0409E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-rhs.mata;0.2;0.13661689999999999; 0.0133437000; 0.0006328000; 0.0001973000; False;0.2; 0.205943; 0.0355993; 0.000455929; 0.000218084; 6.8809e-05; false;0.22; 0.18761; 0.0385593;0.01036028; 0.0030759; 0.00351092; 0.00335829; false;0.18; 0.201986; 0.0654277;0.001570531; 0.0016564; 0.00302401; 0.0026167; false;1.59; 0.2344; 0.0000; 0.0017; 0.0005; 0.0008; False;1.56; 0.1417; 0.0292; 0.1154; 0.0273; False;TO;TO;1.26;0.11500295299999999; 0.011219798; 7.9355E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-rhs.mata;0.16;0.10728679999999999; 0.0060092000; 0.0006218000; 0.0002092000; False;0.21; 0.295831; 0.0272304; 0.000270634; 0.000155929; 5.6779e-05; false;0.24; 0.250911; 0.0442;0.00622517; 0.00201277; 0.00239918; 0.00212875; false;0.2; 0.204907; 0.047942;0.002221695; 0.00210499; 0.00354582; 0.0033049; false;1.47; 0.3284; 0.0000; 0.0019; 0.0007; 0.0010; False;1.9; 0.3182; 0.0752; 0.3036; 0.0699; False;TO;TO;1.43;0.08417563; 0.005792021; 2.6586E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-rhs.mata;0.21;0.1603861; 0.0093471000; 0.0028506000; 0.0003098000; False;0.27; 0.257899; 0.0460316; 0.000625824; 0.000500917; 9.897e-05; false;0.31; 0.273796; 0.0505651;0.0146711; 0.00409226; 0.00693784; 0.00581011; false;0.23; 0.217285; 0.0489708;0.001647911; 0.00180844; 0.00337243; 0.00365995; false;1.5; 0.3168; 0.0000; 0.0021; 0.0008; 0.0011; False;1.67; 0.1751; 0.0486; 0.2087; 0.0571; False;TO;TO;1.24;0.068490066; 0.006156169; 5.1487E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-rhs.mata;0.24;0.1737744; 0.0115637000; 0.0014678000; 0.0003446000; False;0.28; 0.30873; 0.0372559; 0.000394915; 0.00046338; 8.654e-05; false;0.28; 0.257024; 0.0394392;0.00843406; 0.00239371; 0.00394652; 0.00410174; false;0.34; 0.333208; 0.0600891;0.00264403; 0.00253309; 0.0050814; 0.00451979; false;1.14; 0.2103; 0.0000; 0.0031; 0.0015; 0.0018; False;2.32; 0.3734; 0.1197; 0.4924; 0.1103; False;TO;TO;1.41;0.077933984; 0.006360694; 4.211E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;0.16;0.1140862; 0.0122807000; 0.0009929000; 0.0002576000; False;0.3; 0.264787; 0.0539364; 0.000476182; 0.000521168; 4.1854e-05; false;0.29; 0.22088; 0.0474104;0.01836512; 0.00499126; 0.00819575; 0.00898169; false;0.26; 0.31487; 0.0572899;0.001418634; 0.0013595; 0.00279279; 0.00270256; false;1.25; 0.3023; 0.0000; 0.0031; 0.0014; 0.0016; False;2.15; 0.3370; 0.1527; 0.5954; 0.1478; False;TO;TO;1.43;0.08230030399999999; 0.005551313; 2.1194E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;0.26;0.2250313; 0.0115202000; 0.0014963000; 0.0002540000; False;0.38; 0.354996; 0.0503308; 0.000943596; 0.000892019; 6.2954e-05; false;0.34; 0.346423; 0.0388474;0.011131519999999999; 0.00333365; 0.00452216; 0.00412182; false;0.38; 0.332474; 0.0789736;0.00310558; 0.00305928; 0.00642545; 0.00574527; false;1.37; 0.2738; 0.0000; 0.0019; 0.0008; 0.0008; False;2.05; 0.4329; 0.0915; 0.4667; 0.1254; False;TO;TO;1.46;0.091180696; 0.007376349; 2.8249E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;0.28;0.22078989999999998; 0.0142362000; 0.0011012000; 0.0001926000; False;0.42; 0.373762; 0.068115; 0.000973998; 0.000525379; 5.4028e-05; false;0.47; 0.475341; 0.0670823;0.0207578; 0.00522296; 0.00665832; 0.00693522; false;0.45; 0.416993; 0.0698139;0.00355793; 0.00339692; 0.00691805; 0.00628674; false;1.67; 0.5278; 0.0000; 0.0030; 0.0017; 0.0018; False;3.06; 0.5383; 0.2691; 0.9792; 0.2068; False;TO;TO;1.67;0.114275218; 0.008537657; 3.8187E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;0.27;0.2429053; 0.0117102000; 0.0015048000; 0.0002825000; False;0.45; 0.501179; 0.0772528; 0.00116481; 0.000883594; 8.3029e-05; false;0.48; 0.432702; 0.0689127;0.0219415; 0.00563387; 0.00821948; 0.00981278; false;0.44; 0.4185; 0.0739437;0.0037255300000000003; 0.00346592; 0.0144589; 0.00736292; false;1.27; 0.3016; 0.0000; 0.0027; 0.0015; 0.0015; False;2.68; 0.3941; 0.1292; 0.7848; 0.2280; False;TO;TO;1.74;0.13733789400000002; 0.010676265; 4.801E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;0.3;0.22438980000000003; 0.0127549000; 0.0070850000; 0.0004011000; False;0.49; 0.439847; 0.0849689; 0.00122541; 0.000887029; 8.6161e-05; false;0.56; 0.451954; 0.0826256;0.026730499999999997; 0.00747222; 0.0115813; 0.0124453; false;0.52; 0.507283; 0.0800853;0.00420885; 0.00375914; 0.00742141; 0.00804444; false;1.87; 0.5418; 0.0000; 0.0037; 0.0022; 0.0023; False;3.35; 0.5065; 0.2812; 1.1799; 0.2849; False;TO;TO;1.9;0.237724225; 0.010609027; 4.3007E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;0.28;0.2732508; 0.0126895000; 0.0051200000; 0.0002368000; False;0.47; 0.43198; 0.0620819; 0.00111456; 0.00158991; 0.000172739; false;0.47; 0.467665; 0.062357;0.02003111; 0.00672021; 0.0118637; 0.011711; false;0.6; 0.506834; 0.0933094;0.00473887; 0.00460602; 0.0107718; 0.0113329; false;1.39; 0.3400; 0.0000; 0.0040; 0.0021; 0.0017; False;3.26; 0.6572; 0.3271; 0.8256; 0.2083; False;TO;TO;1.89;0.202384546; 0.02142725; 1.8378E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;0.28;0.2278594; 0.0129264000; 0.0017795000; 0.0003001000; False;0.54; 0.508142; 0.102246; 0.00129257; 0.000762159; 7.471e-05; false;0.64; 0.57346; 0.0911703;0.0337204; 0.00913154; 0.0150207; 0.0173989; false;0.39; 0.323115; 0.059245;0.00475506; 0.00406846; 0.00901134; 0.00865663; false;1.8; 0.7065; 0.0000; 0.0043; 0.0029; 0.0028; False;4.12; 0.6890; 0.3658; 1.4781; 0.3821; False;TO;TO;1.79;0.125908046; 0.013244213; 2.817E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;0.22;0.1955412; 0.0130102000; 0.0025021000; 0.0003073000; False;0.59; 0.601663; 0.0874354; 0.001384; 0.00109158; 0.000113215; false;0.66; 0.606198; 0.0854576;0.031317; 0.00810466; 0.0117569; 0.0129269; false;0.33; 0.34145; 0.053162;0.00245746; 0.00228363; 0.00499271; 0.00541417; false;1.75; 0.6801; 0.0000; 0.0059; 0.0036; 0.0027; False;3.78; 0.6040; 0.2716; 1.3628; 0.4086; False;TO;TO;1.87;0.162148309; 0.019129639; 6.1117E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;0.32;0.2570149; 0.0149647000; 0.0033678000; 0.0004611000; False;0.45; 0.362792; 0.109372; 0.00108856; 0.0017738; 0.000188181; false;0.75; 0.630937; 0.108257;0.0342432; 0.00866528; 0.0129621; 0.014277; false;0.47; 0.440094; 0.0687628;0.00279737; 0.00255749; 0.00710331; 0.00602549; false;1.9; 0.7245; 0.0000; 0.0046; 0.0033; 0.0029; False;2.94; 0.3960; 0.2836; 1.1152; 0.2692; False;TO;TO;1.74;0.108042912; 0.014340294; 2.796E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;0.32;0.2660498; 0.0129357000; 0.0023471000; 0.0003204000; False;0.67; 0.62014; 0.106051; 0.00191538; 0.00199151; 0.000272234; false;0.65; 0.484502; 0.112044;0.036896399999999996; 0.00960947; 0.0157324; 0.0164987; false;0.44; 0.385826; 0.0721975;0.00317238; 0.0026537; 0.00631035; 0.00598695; false;1.99; 0.7626; 0.0000; 0.0068; 0.0040; 0.0040; False;4.5; 0.7774; 0.5203; 1.7845; 0.3168; False;TO;TO;1.99;0.18837743; 0.014684294; 3.6855E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.15;0.0934097; 0.0097036000; 0.0002983000; 0.0002892000; False;0.06; 0.0601117; 0.0164464; 0.00016702; 0.000101376; 2.184e-05; false;0.07; 0.0601996; 0.0167642;0.00254824; 0.000601524; 0.000512689; 0.00146669; false;0.07; 0.0584635; 0.0161958;0.000551938; 0.000968392; 0.00131292; 0.000888373; false;1.44; 0.0906; 0.0000; 0.0011; 0.0004; 0.0003; False;1.46; 0.0890; 0.0085; 0.0265; 0.0065; False;TO;TO;1.27;0.03129704; 0.003495061; 3.8023E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;0.35;0.2920305; 0.0151234000; 0.0033523000; 0.0004110000; False;0.64; 0.560227; 0.131828; 0.00158709; 0.00169448; 0.000178133; false;0.79; 0.756642; 0.114611;0.039624599999999996; 0.010248; 0.0156243; 0.0190333; false;0.71; 0.612962; 0.111362;0.00596831; 0.0048263; 0.0110218; 0.0115379; false;2.13; 0.8453; 0.0000; 0.0093; 0.0051; 0.0062; False;5.14; 0.6981; 0.6316; 2.0758; 0.5748; False;TO;TO;1.78;0.291489879; 0.018065759; 3.5523E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.16;0.0982166; 0.0080805000; 0.0003380000; 0.0001924000; False;0.1; 0.101517; 0.0205467; 0.00021337; 0.000109444; 3.2374e-05; false;0.06; 0.0636414; 0.0122647;0.00234161; 0.000646549; 0.000559268; 0.00056161; false;0.1; 0.0917501; 0.0192272;0.000424264; 0.000629493; 0.000966341; 0.000787163; false;1.21; 0.0732; 0.0000; 0.0011; 0.0004; 0.0003; False;1.34; 0.1484; 0.0212; 0.0556; 0.0200; False;TO;TO;1.14;0.033943948; 0.003819302; 3.6551E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.13;0.1781239; 0.0098417000; 0.0004104000; 0.0001829000; False;0.07; 0.0681814; 0.0174329; 0.00015765; 0.00011742; 2.9546e-05; false;0.09; 0.0707429; 0.0223929;0.00431083; 0.00159346; 0.00171805; 0.00161671; false;0.14; 0.130968; 0.0253645;0.00107486; 0.00140322; 0.00220853; 0.00184601; false;1.36; 0.1695; 0.0000; 0.0016; 0.0007; 0.0006; False;1.57; 0.1920; 0.0272; 0.1027; 0.0233; False;TO;TO;1.28;0.047112493; 0.00428114; 2.6194E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;0.1;0.0701156; 0.0055219000; 0.0002642000; 0.0001245000; False;0.17; 0.160241; 0.0313385; 0.000414485; 0.000231444; 5.7763e-05; false;0.2; 0.165434; 0.0336748;0.00841255; 0.0023032; 0.00249553; 0.00243985; false;0.2; 0.178103; 0.0343157;0.001475203; 0.00165441; 0.00287746; 0.00240595; false;1.08; 0.1166; 0.0000; 0.0015; 0.0007; 0.0006; False;1.66; 0.2029; 0.0416; 0.1509; 0.0317; False;TO;TO;1.38;0.051205256; 0.009877137; 2.717E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;0.19;0.1347227; 0.0111206000; 0.0007175000; 0.0002020000; False;0.21; 0.210998; 0.0380189; 0.000482866; 0.000234578; 7.3567e-05; false;0.23; 0.212656; 0.0416144;0.00961357; 0.00255364; 0.00304824; 0.00306616; false;0.19; 0.21037; 0.0389717;0.001295776; 0.00155341; 0.00271602; 0.00264414; false;1.36; 0.1512; 0.0000; 0.0021; 0.0012; 0.0012; False;1.85; 0.2803; 0.0576; 0.2189; 0.0497; False;TO;TO;1.31;0.062113585; 0.005463516; 2.8481E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;0.2;0.1778413; 0.0096128000; 0.0007667000; 0.0002699000; False;0.16; 0.161227; 0.0271559; 0.000314558; 0.000281704; 6.1662e-05; false;0.19; 0.174531; 0.0315536;0.01020045; 0.00256498; 0.00248483; 0.0025241; false;0.17; 0.146227; 0.0558617;0.0010758550000000001; 0.00115414; 0.00309792; 0.00187312; false;1.51; 0.2880; 0.0000; 0.0022; 0.0012; 0.0011; False;1.73; 0.2745; 0.0879; 0.2186; 0.0658; False;TO;TO;1.37;0.057090825; 0.010710424; 2.6321E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;0.22;0.1524544; 0.0128216000; 0.0012809000; 0.0002895000; False;0.28; 0.249147; 0.0473272; 0.000653738; 0.000371193; 2.978e-05; false;0.32; 0.258515; 0.0500969;0.01369116; 0.00391375; 0.00456523; 0.0053452; false;0.3; 0.262064; 0.0477198;0.0022629; 0.00223176; 0.00406974; 0.00378598; false;1.52; 0.3251; 0.0000; 0.0023; 0.0010; 0.0011; False;2.06; 0.3270; 0.0985; 0.3454; 0.0468; False;TO;TO;1.43;0.075436081; 0.005276404; 2.8023E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;0.24;0.21675699999999998; 0.0103835000; 0.0009328000; 0.0002182000; False;0.23; 0.199106; 0.0414101; 0.000704106; 0.000673403; 0.000112568; false;0.35; 0.259004; 0.0609903;0.01422364; 0.00585837; 0.011745; 0.014406; false;0.25; 0.190554; 0.0790526;0.0028185700000000003; 0.00260573; 0.00551065; 0.00477337; false;1.69; 0.3701; 0.0000; 0.0024; 0.0014; 0.0013; False;2.35; 0.3182; 0.1021; 0.4644; 0.1212; False;TO;TO;1.56;0.18271886399999998; 0.006250378; 3.2117E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.14;0.07607359999999999; 0.0077227000; 0.0002508000; 0.0001585000; False;0.03; 0.0439695; 0.011182; 7.6893e-05; 3.9535e-05; 1.2244e-05; false;0.03; 0.0295265; 0.00989749;0.0013694549999999999; 0.000310381; 0.000270903; 0.000271601; false;0.04; 0.0303479; 0.0101758;0.000276193; 0.000765016; 0.000905619; 0.0004702; false;1.26; 0.0493; 0.0000; 0.0006; 0.0001; 0.0001; False;1.03; 0.0279; 0.0020; 0.0039; 0.0010; False;TO;TO;0.96;0.033771255; 0.002653027; 2.7217E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;0.26;0.185557; 0.0160400000; 0.0015276000; 0.0002892000; False;0.35; 0.328419; 0.0658674; 0.00113577; 0.000807515; 5.4636e-05; false;0.31; 0.316016; 0.04115;0.01056611; 0.00289711; 0.00486754; 0.0038993; false;0.24; 0.2087; 0.0341071;0.001377432; 0.00133075; 0.00275857; 0.00266478; false;1.65; 0.3899; 0.0000; 0.0033; 0.0022; 0.0019; False;1.54; 0.2562; 0.0767; 0.3066; 0.0729; False;TO;TO;1.63;0.11616052099999999; 0.006556049; 4.858E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;0.26;0.1895046; 0.0113993000; 0.0013490000; 0.0002509000; False;0.39; 0.415345; 0.0678857; 0.00089073; 0.000850759; 6.415e-05; false;0.46; 0.423487; 0.0678878;0.021059599999999998; 0.00499348; 0.00708865; 0.00880743; false;0.42; 0.368663; 0.0655742;0.00303524; 0.00287395; 0.00580161; 0.00553542; false;1.62; 0.4289; 0.0000; 0.0028; 0.0014; 0.0015; False;2.15; 0.2975; 0.1033; 0.4226; 0.1347; False;TO;TO;1.75;0.136027197; 0.007596982; 3.8157E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;0.15;0.1127725; 0.0091666000; 0.0006933000; 0.0001444000; False;0.38; 0.342001; 0.0568471; 0.000884807; 0.000595172; 4.8419e-05; false;0.3; 0.26993; 0.0426046;0.01114205; 0.00324745; 0.00561044; 0.00518604; false;0.42; 0.384896; 0.0652978;0.00319935; 0.0029916; 0.00622137; 0.00686271; false;1.57; 0.4625; 0.0000; 0.0030; 0.0017; 0.0017; False;2.89; 0.4804; 0.2038; 0.8532; 0.1997; False;TO;TO;1.57;0.14676722; 0.026071184; 2.6166E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;0.18;0.2052922; 0.0066773000; 0.0007454000; 0.0001407000; False;0.45; 0.403021; 0.0800248; 0.00120462; 0.00127901; 6.675e-05; false;0.52; 0.448592; 0.0827146;0.0260677; 0.00628389; 0.00886873; 0.0095112; false;0.49; 0.415838; 0.0726207;0.0037125; 0.00345978; 0.0072411; 0.00763046; false;1.64; 0.5859; 0.0000; 0.0020; 0.0010; 0.0011; False;3.22; 0.5356; 0.2523; 1.0477; 0.2472; False;TO;TO;1.68;0.22088269; 0.009076244; 3.6091E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;0.28;0.2093976; 0.0114371000; 0.0060078000; 0.0003310000; False;0.49; 0.482462; 0.0842091; 0.00119756; 0.000868117; 8.4856e-05; false;0.55; 0.512462; 0.0803266;0.025886; 0.00713079; 0.0127667; 0.0142263; false;0.49; 0.430284; 0.0735654;0.00380062; 0.00378656; 0.00773452; 0.00719326; false;1.8; 0.5564; 0.0000; 0.0061; 0.0031; 0.0037; False;2.85; 0.5415; 0.2311; 0.7241; 0.2350; False;TO;TO;1.67;0.15003863; 0.011045058; 5.3563E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;0.18;0.1434671; 0.0070267000; 0.0009073000; 0.0001655000; False;0.41; 0.432647; 0.0544279; 0.000636771; 0.000643251; 6.207e-05; false;0.54; 0.458027; 0.0538377;0.030311499999999998; 0.00708038; 0.00916974; 0.0088267; false;0.34; 0.277215; 0.11784;0.00435002; 0.00387272; 0.00864287; 0.00834112; false;1.18; 0.3234; 0.0000; 0.0034; 0.0020; 0.0020; False;2.89; 0.4883; 0.2013; 0.8644; 0.2727; False;TO;TO;1.71;0.218627393; 0.01008875; 2.6121E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;0.32;0.24847989999999998; 0.0134685000; 0.0019836000; 0.0003353000; False;0.58; 0.518139; 0.0905536; 0.00126406; 0.00104802; 6.6595e-05; false;0.65; 0.538011; 0.092546;0.033205399999999996; 0.00906678; 0.0158212; 0.0166907; false;0.58; 0.54901; 0.0875303;0.00472308; 0.00450215; 0.0112577; 0.0107224; false;1.9; 0.6948; 0.0000; 0.0057; 0.0035; 0.0040; False;4.08; 0.6380; 0.3818; 1.6465; 0.4417; False;TO;TO;1.58;0.098330236; 0.013330817; 6.1112E-5; false
