name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;automata-runtime;automata-construction;mata-runtime;mata-mataparsing;mata-mataminterm;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;pymata-runtime;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;ERR;ERR;ERR;TO;0.3704125;TO; 0.844387; 0.153145;TO; 0.473999; 0.135908;0.0295318;TO; 0.571067; 0.112857;0.00472353;TO;TO;TO;TO;TO;0.14647621
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;TO; 0.483187; 0.0669721;TO;0.2542329;TO; 0.89954; 0.150254;TO; 0.737286; 0.186676;0.088871;TO; 0.462654; 0.108666;0.00443029;TO;TO;TO;TO;TO;0.141328947
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;TO; 0.544462; 0.0615058;TO;0.2948076;TO; 0.58223; 0.0875231;TO; 0.558255; 0.0589497;0.01821507;TO; 0.621098; 0.119421;0.0028441100000000004;TO;TO;TO;TO;TO;0.23131337700000001
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;TO; 0.659428; 0.0722933;TO;0.27224950000000003;TO; 0.619358; 0.15118;TO; 0.718081; 0.125812;0.0380734;TO; 0.508943; 0.0622558;0.00317799;TO;TO;TO;TO;TO;0.108458021
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;TO; 0.551973; 0.142977;TO;0.2933519;TO; 0.545903; 0.0992614;TO; 0.71519; 0.133675;0.041996599999999995;TO; 0.57474; 0.0878124;0.0045677700000000005;TO;TO;TO;TO;TO;0.123113791
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;TO; 0.0316626; 0.00469846;TO;0.1219354;TO; 0.0629776; 0.0186129;TO; 0.0593294; 0.0162198;0.00328451;TO; 0.0753196; 0.0215986;0.000516876;TO;TO;TO;TO;TO;0.037845756
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;TO; 0.718377; 0.232458;TO;0.3265432;TO; 1.0535; 0.104762;TO; 0.558468; 0.110013;0.0373232;TO; 0.608366; 0.105978;0.005273180000000001;TO;TO;TO;TO;TO;0.113280039
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;TO; 0.0853424; 0.0227083;TO;0.1354313;TO; 0.162866; 0.0211317;TO; 0.152647; 0.0228923;0.0038813500000000004;TO; 0.102474; 0.0205404;0.000735759;TO;TO;TO;TO;TO;0.035222809
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;TO; 0.127707; 0.0319967;TO;0.0838463;TO; 0.1149; 0.025748;TO; 0.119515; 0.0266413;0.0059946900000000004;TO; 0.244279; 0.0159783;0.000536049;TO;TO;TO;TO;TO;0.044148190000000004
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;TO; 0.238097; 0.0239751;TO;0.2234274;TO; 0.303166; 0.0498131;TO; 0.261398; 0.0292958;0.00696088;TO; 0.282625; 0.0562663;0.001198108;TO;TO;TO;TO;TO;0.059141935
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;TO; 0.208441; 0.0293402;TO;0.147082;TO; 0.16699; 0.0360128;TO; 0.366375; 0.0729978;0.008770690000000001;TO; 0.199459; 0.0441708;0.001499477;TO;TO;TO;TO;TO;0.06509746599999999
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;TO; 0.221178; 0.0291402;TO;0.1300266;TO; 0.225713; 0.0426889;TO; 0.336945; 0.0397364;0.01020801;TO; 0.316689; 0.0372607;0.00172289;TO;TO;TO;TO;TO;0.104178303
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;TO; 0.154917; 0.0257893;TO;0.2695824;TO; 0.321992; 0.0429209;TO; 0.431563; 0.0929706;0.02432476;TO; 0.43994; 0.0844857;0.001880325;TO;TO;TO;TO;TO;0.103819596
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;TO; 0.241519; 0.0642815;TO;0.169948;TO; 0.274307; 0.0503883;TO; 0.522071; 0.05349;0.00788431;TO; 0.355191; 0.101274;0.00241583;TO;TO;TO;TO;TO;0.07121914
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;TO; 0.0687294; 0.00245229;TO;0.0647855;TO; 0.0307454; 0.0107376;TO; 0.0292243; 0.0102826;0.001540838;TO; 0.0324047; 0.0120862;0.000259903;TO;TO;TO;TO;TO;0.068803586
