name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1703.0.mata;ERR;0.06; 0.0596322; 0.00585587; 0.000556003; 0.000203056; false;0.25; 0.0939428; 0.0975022; 0.0607185; 0.0176509; 0.0223266; false;0.12; 0.0619272; 0.00733385; 0.0674553; 0.0154992; 0.00431275; false;1.21; 0.0916; 0.0000; 0.0185; 0.0013; 0.0000; False;2.24; 0.1457; 0.2487; 0.8939; 0.8992; 0.0848; False;1.52; 0.1407; 0.0544; 0.1776; 0.1922; 0.0001; False;3.13; 0.601264678; 0.066534787; 0.002268509; false;1.93; 0.168561482; 0.065772771; 2.9527E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1707.0.mata;ERR;0.13; 0.11738; 0.0140617; 0.00121634; 0.000410754; false;0.32; 0.113139; 0.0711992; 0.0676451; 0.0258752; 0.0251238; false;0.17; 0.106746; 0.00813081; 0.0429224; 0.00804328; 0.00769341; false;1.15; 0.0893; 0.0000; 0.0115; 0.0009; 0.0000; False;2.46; 0.1687; 0.1666; 1.0002; 1.0062; 0.1135; False;1.25; 0.1424; 0.0581; 0.1454; 0.1630; 0.0001; False;3.19; 0.762650512; 0.036361917; 0.002190063; false;2.3; 0.258074321; 0.092644608; 2.9351E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1720.0.mata;ERR;0.04; 0.0450176; 0.00479337; 0.000383922; 0.000145059; false;0.17; 0.06019; 0.044207; 0.0427821; 0.0148221; 0.0159431; false;0.13; 0.0813866; 0.00597836; 0.0306579; 0.00604901; 0.00603259; false;1.31; 0.1222; 0.0000; 0.0158; 0.0011; 0.0000; False;1.96; 0.1221; 0.0986; 0.6735; 0.6778; 0.1305; False;1.31; 0.0928; 0.0372; 0.0874; 0.0984; 0.0001; False;2.72; 0.501833615; 0.041378328; 0.002297441; false;1.91; 0.169737188; 0.064323197; 4.2138E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1722.0.mata;ERR;0.08; 0.0749437; 0.0102346; 0.000747446; 0.000295834; false;0.18; 0.0678508; 0.0443004; 0.0370431; 0.0158799; 0.0166152; false;0.13; 0.085106; 0.00609583; 0.0338411; 0.00697161; 0.0067334; false;1.27; 0.0972; 0.0000; 0.0150; 0.0011; 0.0000; False;1.89; 0.1190; 0.1273; 0.7039; 0.7072; 0.0319; False;1.37; 0.1576; 0.0753; 0.1374; 0.1468; 0.0001; False;2.55; 0.377009972; 0.047973107; 0.002071861; false;2.04; 0.163486005; 0.079741297; 3.54E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1723.0.mata;ERR;0.05; 0.0433853; 0.00483375; 0.000456193; 0.000192003; false;0.21; 0.0813336; 0.0447703; 0.0478927; 0.0186045; 0.0169944; false;0.13; 0.0797322; 0.00504665; 0.0322633; 0.00639517; 0.00583824; false;1.34; 0.1188; 0.0000; 0.0175; 0.0019; 0.0000; False;1.82; 0.0814; 0.0778; 0.5588; 0.5633; 0.0539; False;1.34; 0.1115; 0.0443; 0.1835; 0.1955; 0.0001; False;2.6; 0.39919135; 0.055782613; 0.002082696; false;2.15; 0.198693861; 0.0598024; 3.2187E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1726.0.mata;ERR;0.09; 0.0840676; 0.00950436; 0.000659921; 0.000244037; false;0.21; 0.0814832; 0.0471955; 0.0476785; 0.0165674; 0.0157971; false;0.13; 0.122006; 0.00598029; 0.0662255; 0.00596622; 0.00561548; false;1.18; 0.0665; 0.0000; 0.0081; 0.0005; 0.0000; False;1.89; 0.1205; 0.1363; 0.5785; 0.5831; 0.0579; False;1.44; 0.1282; 0.0446; 0.1006; 0.1131; 0.0001; False;2.63; 0.423568178; 0.088705136; 0.006194433; false;2.17; 0.278507021; 0.061605991; 3.7652E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1728.0.mata;ERR;0.09; 0.103111; 0.0079576; 0.000502834; 0.000211847; false;0.22; 0.0821233; 0.0465804; 0.0499717; 0.0214447; 0.0201725; false;0.13; 0.0810601; 0.00594478; 0.0331266; 0.00647466; 0.00602743; false;1.22; 0.0671; 0.0000; 0.0084; 0.0005; 0.0000; False;1.91; 0.1265; 0.0986; 0.5869; 0.5915; 0.0944; False;1.47; 0.2043; 0.0551; 0.1040; 0.1147; 0.0001; False;2.46; 0.36643775; 0.032257974; 0.002278545; false;2.19; 0.244837591; 0.107982088; 3.9074E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1729.0.mata;ERR;0.09; 0.0809645; 0.0105553; 0.00119963; 0.000294803; false;0.21; 0.0762204; 0.0484748; 0.0487685; 0.0210471; 0.0159856; false;0.12; 0.0729075; 0.00538047; 0.039031; 0.00591983; 0.00547446; false;1.27; 0.1126; 0.0000; 0.0149; 0.0007; 0.0000; False;2.03; 0.1148; 0.1030; 0.5261; 0.5305; 0.0778; False;1.35; 0.2250; 0.0719; 0.1032; 0.1155; 0.0001; False;2.47; 0.401786577; 0.075760719; 0.008241643; false;2.36; 0.216786036; 0.081914024; 4.107E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_173.0.mata;ERR;0.03; 0.0259553; 0.0036373; 0.000244408; 0.000102808; false;0.06; 0.0242662; 0.0122652; 0.0142634; 0.00424474; 0.00426683; false;0.04; 0.0240734; 0.00187801; 0.00672571; 0.00239795; 0.00193134; false;1.18; 0.0436; 0.0000; 0.0060; 0.0003; 0.0000; False;1.33; 0.0237; 0.0102; 0.1136; 0.1153; 0.0094; False;1.14; 0.0381; 0.0135; 0.0777; 0.0800; 0.0001; False;1.83; 0.334523654; 0.036516469; 0.002193354; false;1.42; 0.07261878; 0.037089069; 2.6356E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1732.0.mata;ERR;0.09; 0.0816552; 0.00850189; 0.000867356; 0.000274545; false;0.21; 0.0826054; 0.0451535; 0.0485788; 0.0165118; 0.0174854; false;0.13; 0.083465; 0.00597082; 0.0324747; 0.00602841; 0.00553031; false;1.23; 0.0651; 0.0000; 0.0088; 0.0007; 0.0000; False;1.93; 0.1209; 0.0991; 0.5402; 0.5446; 0.0605; False;1.5; 0.1562; 0.0513; 0.0997; 0.1120; 0.0001; False;2.71; 0.532613424; 0.040203001; 0.002234274; false;2.11; 0.197178666; 0.077701129; 3.1349E-5; false
