name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-1-rhs.mata;1.39; 0.105632; 0.0374177; 1.3652; 0.0031;12.77;0.1216117; 12.8135950000; False;0.14; 0.1018; 0.0428698; 0.0025972; false;0.17; 0.105715; 0.0422717;0.01744838; 0.016158; false;16.42; 0.106415; 0.0442982;0.0025461; 16.7394; false;1.41; 0.1830; 0.0000; 0.0035; False;TO;MISSING;MISSING;MISSING;MISSING;10.01; 0.1715; 0.0213;8.7497; 8.7935; False;8.4;3.775628623; 0.215768654; false;6.97;0.085547929; 3.23880167; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-2-rhs.mata;1.9; 0.108819; 0.0393064; 1.9452; 0.0029;11.49;0.11700819999999999; 11.3890900000; False;0.14; 0.112556; 0.0416717; 0.00270631; false;0.16; 0.120346; 0.0424629;0.0166711; 0.0120179; false;26.41; 0.108792; 0.0423703;0.00269551; 27.5968; false;1.05; 0.1027; 0.0000; 0.0017; False;TO;MISSING;MISSING;MISSING;MISSING;6.84; 0.0989; 0.0114;5.9604; 5.9790; False;8.01;4.059007887; 0.163334878; false;8.87;0.089299762; 4.780929401; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;1.33; 0.6215; 0.236472; 0.0965; 0.3900;1.02;0.5163793; 0.4532792000; False;0.77; 0.399829; 0.163205; 0.247916; false;1.25; 0.699287; 0.254945;0.1623714; 0.139087; false;1.27; 0.474743; 0.255347;0.021395; 0.533202; false;2.63; 1.1648; 0.0000; 0.4401; False;TO;MISSING;MISSING;MISSING;MISSING;2.78; 1.1044; 0.1814;0.38649999999999995; 0.3968; False;4.47;1.100520707; 0.105613662; false;4.89;0.727656109; 0.47943973; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;1.15; 0.373703; 0.24158; 0.0924; 0.4473;0.87;0.4987688; 0.3402442000; False;0.84; 0.411362; 0.169138; 0.268098; false;0.76; 0.39973; 0.1609;0.09749530000000001; 0.0993804; false;0.94; 0.447429; 0.159498;0.01201799; 0.35665; false;1.99; 0.7314; 0.0000; 0.4687; False;TO;MISSING;MISSING;MISSING;MISSING;2.55; 0.7928; 0.2238;0.4746; 0.4858; False;5.21;1.078944879; 0.125428352; false;4.85;0.707361836; 0.414023276; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-2-rhs.mata;1.39; 0.921978; 0.266482; 0.1012; 0.3339;0.99;0.4287982; 0.4446222000; False;0.76; 0.381512; 0.19231; 0.216655; false;1.16; 0.631636; 0.24953;0.1452565; 0.169085; false;1.39; 0.685942; 0.251161;0.020459440000000002; 0.467964; false;2.56; 1.1171; 0.0000; 0.3529; False;TO;MISSING;MISSING;MISSING;MISSING;2.74; 1.0894; 0.1935;0.426; 0.4371; False;4.61;1.3067578100000001; 0.062995653; false;5.19;0.776756032; 0.449103048; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-3-rhs.mata;1.14; 0.75124; 0.243873; 0.0636; 0.1634;1.64;0.43877540000000004; 1.0424015000; False;0.94; 0.670002; 0.164134; 0.160491; false;1.27; 0.693848; 0.253102;0.1545283; 0.163054; false;0.9; 0.399525; 0.165511;0.012459620000000001; 0.346913; false;1.65; 0.6649; 0.0000; 0.1711; False;TO;MISSING;MISSING;MISSING;MISSING;2.92; 1.2041; 0.2027;0.4477; 0.4569; False;5.4;1.181235648; 0.135507677; false;5.38;0.685270533; 0.531534764; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-3-rhs.mata;0.54; 0.33601; 0.117183; 0.0343; 0.0510;0.45;0.2589155; 0.1488593000; False;0.49; 0.337438; 0.128906; 0.0483375; false;0.6; 0.345195; 0.129386;0.07462740000000001; 0.0775659; false;0.62; 0.338063; 0.125802;0.01052749; 0.163673; false;1.74; 0.5529; 0.0000; 0.0549; False;TO;MISSING;MISSING;MISSING;MISSING;1.4; 0.3385; 0.0579;0.09209999999999999; 0.0952; False;3.38;0.654357834; 0.054061172; false;2.84;0.273794424; 0.227791807; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-4-rhs.mata;0.54; 0.329624; 0.116581; 0.0349; 0.0556;0.45;0.2600819; 0.1489790000; False;0.49; 0.337844; 0.128379; 0.0530672; false;0.58; 0.33565; 0.128871;0.0699658; 0.0680028; false;0.61; 0.337636; 0.127246;0.01080515; 0.156135; false;1.87; 0.5626; 0.0000; 0.0624; False;TO;MISSING;MISSING;MISSING;MISSING;1.52; 0.3384; 0.0574;0.0865; 0.0895; False;3.63;0.825063683; 0.098238564; false;2.95;0.301148698; 0.234580765; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-0-rhs.mata;0.58; 0.355684; 0.129927; 0.0391; 0.0537;0.47;0.2741572; 0.1565860000; False;0.56; 0.370571; 0.145017; 0.0575729; false;0.7; 0.383289; 0.142579;0.0863406; 0.0874646; false;0.63; 0.345385; 0.129568;0.010156169999999999; 0.167544; false;1.32; 0.3538; 0.0000; 0.0355; False;TO;MISSING;MISSING;MISSING;MISSING;2.04; 0.6098; 0.1110;0.1605; 0.1658; False;4.09;0.754199465; 0.093778752; false;3.86;0.384498609; 0.243622671; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-1-rhs.mata;0.31; 0.189903; 0.0788593; 0.0265; 0.0259;0.28;0.15491459999999999; 0.1047873000; False;0.31; 0.206655; 0.0897688; 0.0263021; false;0.39; 0.203034; 0.0898325;0.0540573; 0.0525138; false;0.43; 0.20382; 0.0865951;0.00602891; 0.145186; false;1.27; 0.3602; 0.0000; 0.0307; False;TO;MISSING;MISSING;MISSING;MISSING;2.2; 0.6236; 0.1135;0.18280000000000002; 0.1886; False;3.78;0.6457805059999999; 0.076027017; false;3.94;0.38086426100000004; 0.284388927; false
