name;automata-runtime;automata-construction;automata-uni;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-union;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-uni;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-56-*.mata;1.5;0.4978922000000001;0.5942676;0.21978019999999995; 0.0001653000; False;2.17; 1.41889; 0.617557;0.31107976400000004;0.114801124; 0.00201898; false;8.09; 1.53989; 0.484436;0.13981012;2.90594612;3.1307902999999997; 0.112025; false;2.45; 1.00679; 0.306541;0.011128803000000001;0.35131862100000005;0.8501850049999997; 0.0342105; false;3.67; 1.9872; 0.0000; 0.6883; 0.0058; 0.0138; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.6284013340000008;MISSING;MISSING;MISSING;4.23;0.43998996500000015; 0.927488009; 4.9335E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-57-*.mata;1.25;0.3769697;0.5134729;0.2118735; 0.0001992000; False;1.7; 1.15783; 0.382916;0.192413105;0.073219761; 0.00173077; false;9.68; 1.57544; 0.477364;0.14229515999999995;3.4928762599999996;3.9299051000000005; 0.138885; false;4.49; 1.55097; 0.552439;0.024237548000000005;0.7392779300000002;1.6168311400000006; 0.0605322; false;2.53; 1.3271; 0.0000; 0.4395; 0.0040; 0.0098; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.7123834560000004;MISSING;MISSING;MISSING;4.4;0.3356668459999999; 0.849637379; 4.6446E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-58-*.mata;1.35;0.4082984999999999;0.6826132000000001;0.2323115; 0.0001774000; False;2.29; 1.46053; 0.518936;0.331092433;0.12008481299999997; 0.00202697; false;7.99; 1.55058; 0.383513;0.10481917999999997;2.9153962399999998;2.9841647350000002; 0.113834; false;4.55; 1.65616; 0.537488;0.023666246999999994;0.7656740500000001;1.6704843499999997; 0.0631691; false;4.09; 2.2008; 0.0000; 0.7911; 0.0076; 0.0199; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.7994963009999991;MISSING;MISSING;MISSING;4.35;0.3837605440000001; 1.254840859; 3.3188E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-59-*.mata;1.46;0.5579856;0.6161246;0.20527840000000003; 0.0002698000; False;2.51; 1.65655; 0.497389;0.3961395389999998;0.12848813899999997; 0.00165652; false;9.19; 1.747; 0.572421;0.08616963999999999;3.346470278999999;3.5523756239999997; 0.136302; false;2.94; 1.09758; 0.36272;0.012547446;0.4508010269999999;1.0483225300000003; 0.0354647; false;3.89; 2.1969; 0.0000; 0.7906; 0.0063; 0.0173; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.5344559980000003;MISSING;MISSING;MISSING;4.87;0.3805679889999999; 1.086926878; 3.5595E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-6-*.mata;0.12;0.0634983;0.007256000000000001;0.000331; 0.0001603000; False;0.0; 0.00660357; 0.00548747;0.000231525;8.553799999999999e-05; 1.6441e-05; false;0.01; 0.00894449; 0.00615117;0.0007410590000000001;0.000707121;0.000672679; 0.000252691; false;0.01; 0.00898768; 0.00808198;0.000259503;0.001090327;0.0014988739999999999; 0.000269469; false;1.15; 0.0294; 0.0000; 0.0008; 0.0001; 0.0001; False;1.03; 0.0171; 0.0009; 0.0099; 0.0011; False;1.15; 0.0178; 0.0019; 0.0034; 0.0357; 0.0368; False;1.19;0.10480178899999999; 0.044596728; 0.002572327; false;1.1;0.026647996; 0.002323587; 2.4313E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-60-*.mata;1.76;0.5350388000000004;0.6925021000000001;0.2752835; 0.0001846000; False;2.19; 1.16665; 0.542261;0.407014953;0.15650886699999997; 0.00223852; false;9.05; 1.07765; 0.486495;0.09234803999999999;3.4834231920000014;3.836342595; 0.138921; false;4.38; 1.63346; 0.533545;0.024875506000000002;0.7779901599999999;1.54691922; 0.0540193; false;3.86; 2.2587; 0.0000; 0.5939; 0.0044; 0.0120; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.8036684190000007;MISSING;MISSING;MISSING;4.99;0.5270313999999999; 1.169878072; 5.1223E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-7-*.mata;0.13;0.0750893;0.0085418;0.0005033; 0.0002394000; False;0.02; 0.0294782; 0.0220342;0.0006472989999999999;0.00020311300000000002; 3e-05; false;0.02; 0.0180471; 0.0134534;0.001774972;0.0018043479999999999;0.001507286; 0.00038777; false;0.03; 0.0170603; 0.00891782;0.00029687;0.001774036;0.002544792; 0.000594601; false;1.08; 0.0376; 0.0000; 0.0014; 0.0001; 0.0002; False;1.25; 0.0373; 0.0022; 0.0387; 0.0042; False;1.55; 0.0365; 0.0041; 0.0102; 0.2635; 0.2711; False;1.16;0.11726979800000001; 0.073056336; 0.002236308; false;1.11;0.028592742; 0.005136236; 5.1665E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-8-*.mata;0.13;0.071614;0.008382300000000002;0.0006401000000000001; 0.0001888000; False;0.02; 0.0236051; 0.0100796;0.000903801;0.000305059; 3.9767e-05; false;0.03; 0.0305282; 0.0105417;0.002260787;0.00257235;0.00231405; 0.000514126; false;0.04; 0.0298812; 0.0104086;0.000354162;0.002484926;0.0035231729999999997; 0.000731125; false;1.27; 0.0446; 0.0000; 0.0018; 0.0001; 0.0002; False;1.04; 0.0260; 0.0019; 0.0390; 0.0040; False;2.04; 0.0443; 0.0057; 0.0161; 0.8986; 0.9191; False;1.49;0.15122428100000002; 0.111448904; 0.015354488; false;1.11;0.038408585; 0.008986457; 5.7774E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-9-*.mata;0.09;0.060267100000000004;0.010834400000000001;0.0009592999999999998; 0.0002386000; False;0.03; 0.0239975; 0.014411;0.0012862669999999998;0.000435333; 5.3482e-05; false;0.04; 0.0298991; 0.0125522;0.0029483749999999996;0.003969243;0.0037649660000000002; 0.000680001; false;0.02; 0.016763; 0.00793257;0.000284819;0.0020166869999999996;0.003331699; 0.000610023; false;0.87; 0.0315; 0.0000; 0.0014; 0.0001; 0.0001; False;1.37; 0.0598; 0.0037; 0.1546; 0.0130; False;4.05; 0.0541; 0.0067; 0.0213; 2.9287; 3.0075; False;1.68;0.207319117; 0.185847914; 0.022202259; false;1.08;0.030626504000000002; 0.00801571; 3.4321E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-10-*.mata;0.12;0.06481039999999999;0.0140292;0.0018604999999999997; 0.0002841000; False;0.07; 0.0171154; 0.0360419;0.016073121;0.002704438; 0.000597587; false;0.21; 0.0173831; 0.0361468;0.03456532;0.0538855;0.059363583; 0.0150428; false;0.11; 0.0167656; 0.0335628;0.005744249;0.016072499;0.02660996; 0.00586562; false;1.18; 0.0801; 0.0000; 0.0203; 0.0006; 0.0003; False;5.29; 0.0762; 0.0770; 3.4655; 0.8078; False;8.15; 0.0761; 0.0575; 0.2506; 6.8676; 6.8695; False;5.77;1.8291170660000002; 0.047663401; 0.002443316; false;1.65;0.13479459200000002; 0.018590261; 5.054E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-11-*.mata;0.14;0.09340899999999999;0.0158576;0.0020110999999999996; 0.0001982000; False;0.09; 0.0210206; 0.0419227;0.019588242;0.003275087; 0.00072703; false;0.21; 0.0105003; 0.0218631;0.022528709999999997;0.065993995;0.076907684; 0.0116961; false;0.13; 0.0221364; 0.0503525;0.006987671;0.019823328999999997;0.030981429999999997; 0.00375871; false;0.91; 0.0494; 0.0000; 0.0158; 0.0006; 0.0002; False;7.68; 0.0512; 0.0491; 4.4918; 2.0362; False;11.34; 0.0914; 0.0754; 0.3830; 9.8743; 9.8785; False;7.4;3.037723246; 0.066007916; 0.002294224; false;1.9;0.12355253000000001; 0.017675376; 3.164E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-12-*.mata;0.14;0.0816126;0.014608900000000003;0.0047468; 0.0001833000; False;0.12; 0.0244936; 0.0490223;0.025843434;0.004566743; 0.000856735; false;0.38; 0.024325; 0.0484777;0.05155620999999999;0.10509509;0.117479103; 0.0240793; false;0.17; 0.0541812; 0.0946484;0.008471775;0.028049009;0.04602632; 0.00808666; false;1.27; 0.1076; 0.0000; 0.0430; 0.0011; 0.0004; False;10.95; 0.1072; 0.1212; 7.8615; 1.8594; False;16.71; 0.0998; 0.0885; 0.5496; 15.4852; 15.4884; False;6.97;3.0494944979999996; 0.084306883; 0.00206975; false;1.63;0.18544896300000002; 0.023198983; 3.4076E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-13-*.mata;0.1;0.0534606;0.0180128;0.0030150999999999993; 0.0002189000; False;0.13; 0.0270274; 0.0549111;0.033470861;0.005519275000000001; 0.000779217; false;0.46; 0.0270234; 0.0551129;0.0626206;0.14254918;0.15537801399999998; 0.022202; false;0.2; 0.0482841; 0.0567964;0.00996119;0.03629394;0.06076107; 0.00965172; false;1.19; 0.1212; 0.0000; 0.0489; 0.0010; 0.0004; False;11.32; 0.0661; 0.0781; 6.5202; 4.0770; False;27.7; 0.1205; 0.1140; 0.7087; 26.5875; 26.5954; False;9.77;4.790450900000001; 0.09913189; 0.00235326; false;2.25;0.297516397; 0.028123093; 3.7716E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-14-*.mata;0.16;0.11224010000000002;0.0236416;0.0037784000000000003; 0.0002727000; False;0.16; 0.0635155; 0.158422;0.040791271000000004;0.011424268999999999; 0.00122483; false;0.67; 0.0556687; 0.0640901;0.040191359999999995;0.20819074300000004;0.37336429599999993; 0.0392828; false;0.26; 0.0354616; 0.0780674;0.011233237000000002;0.046974234;0.08077315; 0.011618; false;1.32; 0.0928; 0.0000; 0.0425; 0.0012; 0.0003; False;20.31; 0.1384; 0.3465; 12.9031; 6.4363; False;30.61; 0.1419; 0.1319; 1.2307; 28.6764; 28.6831; False;9.12;5.001179762; 0.094667598; 0.0020425; false;2.6;0.322804662; 0.035074397; 3.9998E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-15-*.mata;0.16;0.17099279999999997;0.0228849;0.004588600000000001; 0.0002692000; False;0.18; 0.0252607; 0.0817525;0.038659366;0.011055833999999999; 0.000820373; false;0.76; 0.0350013; 0.0955046;0.07485051;0.21046525;0.34327131; 0.0280737; false;0.32; 0.0469011; 0.0780625;0.013616310000000001;0.06691826;0.11238783; 0.0156001; false;1.46; 0.1853; 0.0000; 0.1079; 0.0012; 0.0003; False;31.17; 0.0931; 0.1663; 23.8375; 6.5708; False;44.84; 0.1650; 0.1507; 1.2162; 43.1141; 43.1212; False;11.65;6.644153517000001; 0.104824186; 0.001928431; false;2.4;0.24237149900000005; 0.059786427; 3.5375E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-16-*.mata;0.12;0.06583180000000001;0.012486599999999999;0.004967899999999999; 0.0001488000; False;0.24; 0.0552605; 0.0927186;0.07265347400000001;0.014216587; 0.0014743; false;0.83; 0.0213831; 0.051589;0.05949417;0.256962727;0.355408032; 0.0671749; false;0.38; 0.040093; 0.0911359;0.016068151999999995;0.07515069;0.13360874; 0.0170842; false;1.43; 0.1890; 0.0000; 0.1154; 0.0020; 0.0007; False;45.19; 0.1882; 0.2801; 30.4318; 13.6158; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;12.46;7.239719138; 0.111274166; 0.00238567; false;2.48;0.3803065360000001; 0.048311016; 3.8512E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-17-*.mata;0.1;0.05482389999999998;0.0139252;0.0059492; 0.0001475000; False;0.29; 0.04337; 0.100491;0.092535076;0.015051664000000001; 0.0017243; false;1.23; 0.0455139; 0.103486;0.12190542999999998;0.35713077;0.4902522100000001; 0.0585892; false;0.52; 0.049021; 0.119511;0.020515927000000003;0.10561145999999999;0.19613564; 0.0191809; false;1.45; 0.2569; 0.0000; 0.1395; 0.0023; 0.0007; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;14.52;8.934123186; 0.119737569; 0.014860955; false;3.0;0.41933683599999994; 0.070781583; 3.7258E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-18-*.mata;0.18;0.0951883;0.0325099;0.017471399999999998; 0.0001930000; False;0.35; 0.0509648; 0.119684;0.11475423;0.019776089; 0.00177832; false;1.57; 0.0529416; 0.123899;0.14369927000000002;0.47061696;0.6521145199999999; 0.0615974; false;0.54; 0.0507132; 0.120104;0.022204936999999998;0.11011833;0.19806028; 0.0216676; false;1.59; 0.2918; 0.0000; 0.1756; 0.0025; 0.0008; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;16.55;10.773693283000002; 0.129451388; 0.002676637; false;2.87;0.45190137399999986; 0.049434793; 3.967E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-19-*.mata;0.2;0.1017466;0.0473453;0.0090531; 0.0002197000; False;0.42; 0.0584303; 0.145463;0.14379724100000002;0.022886160000000003; 0.00226194; false;1.9; 0.0583874; 0.14555;0.16924639;0.58165859;0.84894797; 0.0728158; false;0.66; 0.0569177; 0.141713;0.026128038;0.13712557;0.24797961; 0.0266304; false;1.72; 0.3380; 0.0000; 0.2183; 0.0030; 0.0010; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;17.82;13.258339595999997; 0.127268454; 0.002313905; false;3.03;0.38507598; 0.064924676; 6.0458E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-2-*.mata;0.08;0.0367533; 0.0044726000; 0.0001009000; 0.0001287000; False;0.0; 0.000648151; 0.00449739; 7.6848e-05; 2.1046e-05; 1.6388e-05; false;0.0; 0.00120724; 0.0064618;0.0012859500000000001; 0.000271096; 0.000269473; 0.000261255; false;0.01; 0.00121736; 0.00659124;0.000244858; 0.000732717; 0.00075613; 0.000393379; false;0.84; 0.0066; 0.0000; 0.0002; 0.0001; 0.0001; False;0.93; 0.0072; 0.0014; 0.0027; 0.0010; False;1.01; 0.0100; 0.0033; 0.0021; 0.0388; 0.0390; False;1.37;0.175638926; 0.03127855; 0.002091475; false;0.99;0.029773396; 0.002210148; 2.6463E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-20-*.mata;0.21;0.10816300000000001;0.041295799999999994;0.0184275; 0.0003270000; False;0.5; 0.0671289; 0.168671;0.17763683599999996;0.028415848; 0.00268933; false;2.16; 0.0660244; 0.168052;0.18856577000000002;0.6808288299999999;0.9885126599999999; 0.0705291; false;0.76; 0.0655685; 0.161841;0.028354715000000003;0.16263178999999994;0.28964699; 0.0286569; false;1.69; 0.3490; 0.0000; 0.2454; 0.0031; 0.0010; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;20.89;15.758760321; 0.146924745; 0.002153881; false;3.36;0.4362272650000001; 0.090236171; 2.918E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-21-*.mata;0.23;0.11722199999999999;0.058239599999999996;0.011229499999999998; 0.0002139000; False;0.56; 0.0751313; 0.192996;0.19934333799999998;0.037235752; 0.0027908; false;2.59; 0.0716107; 0.18562;0.21449974000000002;0.8371410499999999;1.20345093; 0.0921936; false;0.88; 0.0759009; 0.18755;0.035171261;0.19378134;0.34822344000000005; 0.031861; false;1.7; 0.3769; 0.0000; 0.2688; 0.0033; 0.0010; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;21.64;16.14343916; 0.16088676; 0.002205551; false;3.54;0.4673311640000001; 0.144109955; 4.372E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-22-*.mata;0.14;0.07203179999999999;0.025805599999999998;0.015043899999999999; 0.0001422000; False;0.64; 0.0815005; 0.200402;0.251702016;0.042929573; 0.00333707; false;2.92; 0.0797797; 0.209073;0.24898917999999998;0.94883291;1.3695244299999998; 0.093757; false;0.99; 0.0797592; 0.210891;0.037474533000000004;0.22733653999999998;0.40337994000000005; 0.0353862; false;1.79; 0.4497; 0.0000; 0.3142; 0.0036; 0.0010; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;28.63;21.583847274000004; 0.183416344; 0.002327399; false;3.03;0.45687714399999996; 0.074608179; 3.8417E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-23-*.mata;0.17;0.07526770000000002;0.0501731;0.0097806; 0.0001992000; False;0.75; 0.0863403; 0.23957;0.30077472400000005;0.049342882000000005; 0.00378382; false;3.69; 0.0917345; 0.241642;0.2778295;1.1765098900000002;1.7473629199999996; 0.125373; false;1.17; 0.0898479; 0.243187;0.04188318999999999;0.26445229000000003;0.46768176; 0.0414117; false;1.29; 0.2625; 0.0000; 0.2274; 0.0030; 0.0008; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;41.36;36.689911348; 0.242595336; 0.008799698; false;3.66;0.37872341400000004; 0.110091223; 4.7183E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-24-*.mata;0.14;0.07790689999999999;0.0351666;0.012483499999999998; 0.0001714000; False;0.47; 0.0486272; 0.14304;0.190953373;0.038971783999999995; 0.0030123; false;3.33; 0.0479103; 0.13914;0.15879635000000003;1.106273716;1.7029567819999998; 0.138295; false;1.37; 0.101837; 0.258068;0.04945774499999999;0.32009540000000003;0.5748179299999999; 0.0502213; false;2.07; 0.5326; 0.0000; 0.4308; 0.0044; 0.0013; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;47.05;41.74266023799999; 0.267427962; 0.002690136; false;3.91;0.5471560679999999; 0.091923751; 6.5435E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-25-*.mata;0.27;0.12657770000000002;0.07923960000000001;0.024582600000000003; 0.0002653000; False;1.0; 0.108908; 0.311523;0.42147816000000005;0.062571193; 0.00454036; false;4.66; 0.107248; 0.298608;0.35796074000000005;1.49801425;2.19655538; 0.157622; false;1.52; 0.108337; 0.310707;0.057170399999999996;0.34350729;0.6264121199999999; 0.0476863; false;1.7; 0.3518; 0.0000; 0.3926; 0.0041; 0.0010; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;52.11;45.271189699000004; 0.312794417; 0.0020782; false;4.22;0.533820301; 0.098442021; 4.913E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-26-*.mata;0.29;0.1350087;0.0908159;0.0271628; 0.0002338000; False;1.07; 0.107282; 0.313759;0.45912349999999996;0.074232787; 0.00530342; false;4.45; 0.131433; 0.329232;0.30502561;1.33237978;2.071976514; 0.190288; false;1.68; 0.108979; 0.330427;0.057377251000000004;0.38561333999999997;0.695028; 0.0552201; false;1.94; 0.4905; 0.0000; 0.3657; 0.0047; 0.0012; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;54.99;47.293301265; 0.270965336; 0.002199657; false;4.35;0.5357900850000001; 0.11445244; 3.652E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-27-*.mata;0.17;0.0816556;0.051175200000000004;0.017156400000000002; 0.0001981000; False;0.72; 0.0659884; 0.199728;0.326306951;0.063501469; 0.00436757; false;5.97; 0.0652458; 0.303755;0.43956144999999996;2.0603110700000005;2.82265117; 0.209019; false;1.52; 0.059611; 0.19736;0.033124494000000004;0.40107801;0.7734273600000001; 0.0582895; false;2.49; 0.7279; 0.0000; 0.6732; 0.0068; 0.0021; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;53.359774427000005;MISSING;MISSING;MISSING;4.72;0.5449904750000001; 0.135069533; 6.9344E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-28-*.mata;0.31;0.13462490000000002;0.091765;0.0288786; 0.0001674000; False;1.36; 0.134738; 0.391866;0.6138692700000001;0.09251322799999999; 0.00628654; false;6.97; 0.127423; 0.391863;0.47756806000000007;2.48935317;3.1686482600000003; 0.233521; false;1.86; 0.0763067; 0.229948;0.07211624099999998;0.472518204;0.9358838999999999; 0.0684281; false;1.85; 0.5156; 0.0000; 0.4632; 0.0060; 0.0016; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;50.367230899999996;MISSING;MISSING;MISSING;4.62;0.597615125; 0.153405117; 5.1817E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-29-*.mata;0.32;0.14433250000000003;0.10193379999999999;0.0401645; 0.0002796000; False;1.5; 0.138109; 0.419336;0.67989841;0.106614987; 0.00676823; false;6.73; 0.295155; 0.350725;0.27794429;2.4642079500000005;3.2115947200000003; 0.20479; false;2.32; 0.127557; 0.412785;0.076822402;0.5548532;1.02436377; 0.0729882; false;2.8; 0.8274; 0.0000; 0.8598; 0.0086; 0.0026; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;57.85115574;MISSING;MISSING;MISSING;5.3;0.839393217; 0.139412891; 3.3454E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-3-*.mata;0.07;0.042000300000000004;0.0048645;0.0002273; 0.0001377000; False;0.0; 0.00239764; 0.00798846;0.000466501;0.000114709; 5.3483e-05; false;0.01; 0.00236713; 0.00803846;0.002689826;0.001076356;0.0010101630000000001; 0.000588642; false;0.01; 0.00226945; 0.00793079;0.000500038;0.001161057;0.00149321; 0.000677198; false;1.24; 0.0099; 0.0000; 0.0008; 0.0002; 0.0001; False;1.28; 0.0140; 0.0049; 0.0238; 0.0079; False;1.34; 0.0142; 0.0064; 0.0070; 0.0832; 0.0833; False;1.61;0.229809146; 0.035682343; 0.002618812; false;1.09;0.029219958000000004; 0.00209603; 3.5349E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-*.mata;0.34;0.1390196;0.13412079999999998;0.0318395; 0.0002432000; False;1.67; 0.162923; 0.454946;0.7698519699999999;0.11632853700000001; 0.00787573; false;9.48; 0.164064; 0.444268;0.5678729000000001;3.4587037400000002;4.347939790000001; 0.304273; false;1.57; 0.0829097; 0.256257;0.04283552400000001;0.34746519;0.7677815499999999; 0.0523391; false;2.96; 0.9158; 0.0000; 0.9438; 0.0082; 0.0020; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;52.710373319;MISSING;MISSING;MISSING;5.02;0.6786889649999999; 0.169776956; 4.1395E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-*.mata;0.28;0.13923480000000005;0.08819549999999998;0.019912299999999997; 0.0002005000; False;1.86; 0.173313; 0.507294;0.8739284;0.137686566; 0.00769599; false;8.11; 0.179642; 0.54154;0.6332207600000002;2.84688183;3.5252045900000004; 0.230902; false;2.89; 0.171132; 0.494338;0.09321261;0.69387865;1.28494183; 0.0873149; false;2.88; 0.9858; 0.0000; 0.8400; 0.0076; 0.0016; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;57.30414891899999;MISSING;MISSING;MISSING;5.95;0.9232744609999998; 0.202176869; 5.3543E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-*.mata;0.31;0.1069111;0.12985549999999998;0.05339870000000001; 0.0002365000; False;2.03; 0.180646; 0.54963;0.9690767500000002;0.150184592; 0.00893246; false;9.88; 0.0923945; 0.321982;0.38443817999999996;3.9952041300000003;4.660372089999999; 0.346399; false;2.79; 0.168271; 0.547933;0.10591843999999999;0.6107456900000001;1.16603859; 0.111525; false;2.27; 0.6215; 0.0000; 0.7490; 0.0079; 0.0023; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;55.79135266699999;MISSING;MISSING;MISSING;5.76;1.036867284; 0.211071409; 4.0386E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-*.mata;0.43;0.17657560000000003;0.15129420000000002;0.06030810000000001; 0.0002218000; False;2.21; 0.175497; 0.593277;1.0471994900000001;0.157814859; 0.00926614; false;10.81; 0.102019; 0.34637;0.47365330000000005;4.36403814;4.976588830000001; 0.366966; false;3.76; 0.178145; 0.569128;0.11086947;0.9280789099999998;1.73409193; 0.11516; false;3.64; 1.2628; 0.0000; 1.3830; 0.0111; 0.0030; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;56.149623387;MISSING;MISSING;MISSING;6.14;1.1006161140000001; 0.223775049; 6.8123E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-*.mata;0.51;0.20747729999999995;0.18025629999999995;0.0858854; 0.0002368000; False;1.53; 0.127809; 0.363871;0.7495513679999999;0.13292578900000002; 0.00773063; false;13.68; 0.185546; 0.631663;0.7746457499999999;5.337630319999999;6.216499080000001; 0.415518; false;3.94; 0.201878; 0.657342;0.12188879;0.9769758299999999;1.8041802999999998; 0.0769808; false;2.7; 0.7735; 0.0000; 0.9124; 0.0089; 0.0018; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;58.004583499;MISSING;MISSING;MISSING;6.96;1.0430752590000003; 0.347341516; 5.8979E-5; false
